pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	201901	3	9200	15	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201901	4	12200	6	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201901	4	12000	15	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	43.38	201901	8	9500	11	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	201901	17	9550	7	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201901	21	12000	10	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201901	29	13100	11	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201901	29	10900	7	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	43.38	201901	31	9100	2	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201901	7	25000	9	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201901	12	15500	2	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201901	16	17100	4	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201901	21	25500	5	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201901	23	17200	6	2005	경강로2539번길 23
4215011000119840000	강원도 강릉시 교동	1984	1984	0000	강릉 교동 풍림아이원 아파트	84.9964	201901	4	28000	11	2017	화부산로40번길 29
4215011000119840000	강원도 강릉시 교동	1984	1984	0000	강릉 교동 풍림아이원 아파트	66.0388	201901	12	24000	17	2017	화부산로40번길 29
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201901	30	44000	12	2009	화부산로99번길 12
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	84.9855	201901	18	29500	11	2009	화부산로111번길 24
4215011000119830000	강원도 강릉시 교동	1983	1983	0000	강릉교동롯데캐슬2단지	118.0686	201901	24	31000	1	2009	화부산로111번길 24
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201901	21	15500	15	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201901	25	15000	10	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	84.97	201901	24	21600	5	1999	교동광장로 138-15
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201901	15	17200	7	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	201901	25	17000	13	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201901	29	17000	9	2002	교동광장로 138-12
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	201901	15	23400	4	2006	종합운동장길 92
4215011000108340000	강원도 강릉시 교동	834	0834	0000	덕진	40.86	201901	29	4500	4	1988	옛강일길 28
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201901	2	17000	9	2001	하슬라로 124
4215011000117620000	강원도 강릉시 교동	1762	1762	0000	부영5	84.93	201901	8	20150	10	2001	교동광장로 163
