pnu	시군구	번지	본번	부번	단지명	전용면적	계약연월	계약일	거래금액만원	층	건축년도	도로명
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	59.8	201612	8	11700	13	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	39.08	201612	19	9500	11	1997	경강로2539번길 8
4215011500102020000	강원도 강릉시 견소동	202	0202	0000	송정한신	43.38	201612	27	9000	9	1997	경강로2539번길 8
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201612	2	16900	7	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201612	2	16900	12	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	59.99	201612	7	15500	6	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201612	20	22000	4	2005	경강로2539번길 22
4215011500102890000	강원도 강릉시 견소동	289	0289	0000	송정해변신도브래뉴아파트	84.99	201612	29	24900	11	2005	경강로2539번길 22
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	244.9583	201612	16	59000	15	2009	화부산로99번길 12
4215011000119820000	강원도 강릉시 교동	1982	1982	0000	강릉교동롯데캐슬1단지	163.9852	201612	16	40400	11	2009	화부산로99번길 12
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201612	19	16300	12	1999	가작로 78
4215011000117500000	강원도 강릉시 교동	1750	1750	0000	교동1주공	59.89	201612	30	16100	13	1999	가작로 78
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	99.98	201612	6	24000	4	1999	교동광장로 138-15
4215011000117670000	강원도 강릉시 교동	1767	1767	0000	교동2현대	134.97	201612	12	30300	10	1999	교동광장로 138-15
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201612	2	18100	13	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201612	6	17200	6	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	201612	7	16500	2	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	201612	14	16700	9	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.74	201612	17	17300	7	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	201612	18	17500	12	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.86	201612	24	16300	3	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.84	201612	24	16900	11	2002	교동광장로 138-12
4215011000117660000	강원도 강릉시 교동	1766	1766	0000	교동3주공	59.79	201612	31	17200	4	2002	교동광장로 138-12
4215011000100180016	강원도 강릉시 교동	18-16	0018	0016	교동대림	59.84	201612	27	9500	15	1997	수리골길17번길 21
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	201612	10	22500	5	2006	종합운동장길 92
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	201612	22	24800	9	2006	종합운동장길 92
4215011000103570000	강원도 강릉시 교동	357	0357	0000	교동이-편한세상	84.7155	201612	25	23500	2	2006	종합운동장길 92
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201612	3	19000	10	2001	하슬라로 124
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201612	6	19800	8	2001	하슬라로 124
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201612	9	19000	8	2001	하슬라로 124
4215011000117800000	강원도 강릉시 교동	1780	1780	0000	부영3차	84.93	201612	31	20800	9	2001	하슬라로 124
4215011000103480006	강원도 강릉시 교동	348-6	0348	0006	서일2	27.75	201612	1	3200	3	1987	수리골길17번길 35
4215011000100450007	강원도 강릉시 교동	45-7	0045	0007	예성그린2차	56.26	201612	5	9000	10	1997	명륜로 95-8
4215011000103170001	강원도 강릉시 교동	317-1	0317	0001	유화그린맨션	84.99	201612	16	13700	8	1991	가작로 170
4215011000100460001	강원도 강릉시 교동	46-1	0046	0001	한신	59.84	201612	7	11600	2	1997	명륜로 95-7
4215011000100460001	강원도 강릉시 교동	46-1	0046	0001	한신	59.84	201612	9	12800	17	1997	명륜로 95-7
4215011000108280019	강원도 강릉시 교동	828-19	0828	0019	현대	84.515	201612	1	13400	13	1992	옛강일길 47
4215011000108280019	강원도 강릉시 교동	828-19	0828	0019	현대	84.945	201612	21	12000	11	1992	옛강일길 47
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	24.795	201612	3	3450	1	1988	관대길 63
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	41.18	201612	5	4400	1	1988	관대길 63
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	41.18	201612	6	5200	5	1988	관대길 63
4215011600106160000	강원도 강릉시 내곡동	616	0616	0000	강부2	24.795	201612	29	2900	1	1988	관대길 63
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	201612	1	6700	1	1992	남산초교길12번길 11
4215011600100750001	강원도 강릉시 내곡동	75-1	0075	0001	관동2	49.94	201612	31	6500	4	1992	남산초교길12번길 11
4215011600101270000	강원도 강릉시 내곡동	127	0127	0000	남산삼익	72.01	201612	1	11200	4	1993	남부로125번길 37
4215011600101270000	강원도 강릉시 내곡동	127	0127	0000	남산삼익	58.74	201612	1	8600	9	1993	남부로125번길 37
4215011600101270000	강원도 강릉시 내곡동	127	0127	0000	남산삼익	84.48	201612	20	12000	5	1993	남부로125번길 37
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	201612	17	14750	3	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	201612	27	14750	2	1998	범일로 645
4215011600104690000	강원도 강릉시 내곡동	469	0469	0000	내곡동현대	84.99	201612	30	15900	8	1998	범일로 645
4215011600100750004	강원도 강릉시 내곡동	75-4	0075	0004	내곡시영	46.68	201612	29	5600	2	1990	남산초교길 22
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.69	201612	9	5400	5	1989	관대길16번길 6
4215011600106230000	강원도 강릉시 내곡동	623	0623	0000	내곡주공	39.3	201612	10	5300	1	1989	관대길16번길 6
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201612	6	11800	14	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201612	9	10500	1	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201612	12	12400	13	1997	강변로 114
4215011600104760000	강원도 강릉시 내곡동	476	0476	0000	내곡한라	59.97	201612	29	12000	8	1997	강변로 114
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	74.64	201612	1	13000	2	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	201612	5	10400	1	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	201612	5	6900	1	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	201612	12	7800	13	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	59.994	201612	16	11750	13	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	74.64	201612	16	13000	10	2000	남부로125번길 7
4215012100106050000	강원도 강릉시 노암동	605	0605	0000	노암3한라	39.762	201612	22	8100	13	2000	남부로125번길 7
4215012100106100000	강원도 강릉시 노암동	610	0610	0000	노암남산현대	59.84	201612	30	11500	10	1998	남부로125번길 11
4215012100103900000	강원도 강릉시 노암동	390	0390	0000	노암한라	84.99	201612	4	12400	8	1994	노암길42번길 28
4215012100106270002	강원도 강릉시 노암동	627-2	0627	0002	대림임대	48.32	201612	2	4700	5	1989	임영로25번길 13
4215012100106270002	강원도 강릉시 노암동	627-2	0627	0002	대림임대	48.32	201612	20	6000	5	1989	임영로25번길 13
4215012100107110000	강원도 강릉시 노암동	711	0711	0000	신화	84.954	201612	29	13000	1	1998	강변로 270
4215012100108440000	강원도 강릉시 노암동	844	0844	0000	양우내안애	59.6927	201612	28	16200	5	2009	강변로 328-8
4215012100102450005	강원도 강릉시 노암동	245-5	0245	0005	현대	71.175	201612	8	10300	6	1992	율곡로 2733
4215011400109400000	강원도 강릉시 송정동	940	0940	0000	삼우은성	72.86	201612	5	11300	6	1992	남강초교1길 55
4215011400109400000	강원도 강릉시 송정동	940	0940	0000	삼우은성	84.96	201612	28	15800	15	1992	남강초교1길 55
4215011400100390010	강원도 강릉시 송정동	39-10	0039	0010	삼익비치맨션	84.544	201612	2	13000	6	1992	해안로 107
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	43.2	201612	19	6500	13	1999	연주로 132
4215037022103050002	강원도 강릉시 연곡면 영진리	305-2	0305	0002	삼우그린	30.24	201612	28	4900	12	1999	연주로 132
4215037022100110000	강원도 강릉시 연곡면 영진리	11	0011	0000	영진부영1	59.987	201612	26	11000	9	2005	영진3길 38
4215037022100120000	강원도 강릉시 연곡면 영진리	12	0012	0000	영진부영2	59.987	201612	1	9700	7	2005	영진3길 43
4215037022103800000	강원도 강릉시 연곡면 영진리	380	0380	0000	영진부영3	84.9157	201612	27	15000	3	2008	영진3길 15
4215037022103800000	강원도 강릉시 연곡면 영진리	380	0380	0000	영진부영3	84.9157	201612	27	17700	10	2008	영진3길 15
4215037022103530010	강원도 강릉시 연곡면 영진리	353-10	0353	0010	정우1	72.69	201612	16	6450	3	1991	영진길 20-2
4215012500107110000	강원도 강릉시 입암동	711	0711	0000	강릉더샵	84.94	201612	6	24400	8	2014	입암로29번길 11
4215012500107110000	강원도 강릉시 입암동	711	0711	0000	강릉더샵	84.94	201612	29	24650	8	2014	입암로29번길 11
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.65	201612	3	26650	5	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	201612	6	23400	7	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.96	201612	10	23200	14	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	123.09	201612	12	24500	1	2007	성덕로 328-15
4215012500103210000	강원도 강릉시 입암동	321	0321	0000	강릉입암동금호어울림	84.77	201612	27	22700	8	2007	성덕로 328-15
4215012500105060009	강원도 강릉시 입암동	506-9	0506	0009	대인3	59.685	201612	28	8800	13	1993	강변로410번길 27
4215012500105430003	강원도 강릉시 입암동	543-3	0543	0003	에버그린	59.85	201612	7	9100	1	2000	강변로440번길 30
4215012500105430003	강원도 강릉시 입암동	543-3	0543	0003	에버그린	59.85	201612	13	9300	2	2000	강변로440번길 30
4215012500105600000	강원도 강릉시 입암동	560	0560	0000	우진	82.58	201612	3	9700	1	1991	월대산로 13-6
4215012500105600000	강원도 강릉시 입암동	560	0560	0000	우진	82.58	201612	26	9000	5	1991	월대산로 13-6
4215012500100900005	강원도 강릉시 입암동	90-5	0090	0005	은하	39.85	201612	28	3500	1	2001	월대산로 47
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	84.7	201612	16	20400	6	2006	성덕로 316-22
4215012500102100000	강원도 강릉시 입암동	210	0210	0000	이안강릉타운	122.72	201612	20	23000	2	2006	성덕로 316-22
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	201612	12	5000	4	1986	강변로 364
4215012500106410000	강원도 강릉시 입암동	641	0641	0000	입암1주공	39.72	201612	26	6200	2	1986	강변로 364
4215012500100490000	강원도 강릉시 입암동	49	0049	0000	입암2주공	39.69	201612	15	5500	2	1990	강변로 508
4215012500100490000	강원도 강릉시 입암동	49	0049	0000	입암2주공	39.69	201612	27	5500	1	1990	강변로 508
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	201612	5	11000	5	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	201612	7	7800	1	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암4주공	59.8	201612	8	11500	7	1996	성덕포남로 89
4215012500106850000	강원도 강릉시 입암동	685	0685	0000	입암5주공	49.97	201612	28	8500	12	1996	성덕포남로 89-17
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	201612	2	9150	15	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	4	11900	9	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	4	11200	1	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	4	12700	3	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	7	12700	7	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	201612	13	9500	14	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	15	12200	14	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	20	11500	8	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	201612	21	8900	15	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	201612	26	9400	11	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	27	12200	10	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	29	11500	3	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	49.62	201612	29	9600	8	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	30	11500	12	1998	성덕포남로 39
4215012500107090001	강원도 강릉시 입암동	709-1	0709	0001	입암6주공	59.99	201612	31	11850	12	1998	성덕포남로 39
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	59.956	201612	5	12500	9	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	84.904	201612	8	15300	10	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	84.904	201612	29	15950	6	1998	용지로 19
4215012500104400000	강원도 강릉시 입암동	440	0440	0000	입암현대	59.956	201612	29	11600	1	1998	용지로 19
4215012500105060005	강원도 강릉시 입암동	506-5	0506	0005	태평양임대	39.348	201612	10	6850	14	1998	강변로410번길 31-5
4215013700100040004	강원도 강릉시 저동	4-4	0004	0004	경포현대	84.915	201612	10	15200	1	1996	경포로463번안길 14
4215013700100040004	강원도 강릉시 저동	4-4	0004	0004	경포현대	84.915	201612	15	16000	1	1996	경포로463번안길 14
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	39.51	201612	2	6900	11	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	49.85	201612	5	9800	8	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	39.51	201612	8	6850	10	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	39.63	201612	15	5000	1	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	49.85	201612	18	8500	8	2000	연주로 241-7
4215025022112560000	강원도 강릉시 주문진읍 교항리	1256	1256	0000	교항2주공	49.85	201612	29	9700	10	2000	연주로 241-7
4215025022102400011	강원도 강릉시 주문진읍 교항리	240-11	0240	0011	극동	63.18	201612	17	6000	1	1991	웃사다리4길 20
4215025022100180006	강원도 강릉시 주문진읍 교항리	18-6	0018	0006	동방타워맨션	59.975	201612	8	4800	15	1994	매맥이아랫길 24
4215025022112610000	강원도 강릉시 주문진읍 교항리	1261	1261	0000	센텀파크디오션(1단지)	84.8819	201612	9	17600	12	2015	매맥이윗길 15
4215025022112610000	강원도 강릉시 주문진읍 교항리	1261	1261	0000	센텀파크디오션(1단지)	84.8819	201612	21	16900	2	2015	매맥이윗길 15
4215025022111660001	강원도 강릉시 주문진읍 교항리	1166-1	1166	0001	우신그린피아임대	49.86	201612	6	6450	6	1999	보리골길 26
4215025022111660001	강원도 강릉시 주문진읍 교항리	1166-1	1166	0001	우신그린피아임대	59.98	201612	30	7750	5	1999	보리골길 26
4215025022104300001	강원도 강릉시 주문진읍 교항리	430-1	0430	0001	유성	49.89	201612	11	3600	6	1991	매맥이윗길 12-4
4215025022104300001	강원도 강릉시 주문진읍 교항리	430-1	0430	0001	유성	49.89	201612	13	4000	2	1991	매맥이윗길 12-4
4215025021110560009	강원도 강릉시 주문진읍 주문리	1056-9	1056	0009	우성	49.26	201612	12	4500	3	1994	민등산길 16-16
4215013200103340000	강원도 강릉시 지변동	334	0334	0000	덕원임대	33.471	201612	17	4900	12	1998	죽헌길85번길 25
4215013200103340000	강원도 강릉시 지변동	334	0334	0000	덕원임대	33.471	201612	20	4350	1	1998	죽헌길85번길 25
4215011200101490001	강원도 강릉시 초당동	149-1	0149	0001	동부	84.98	201612	5	16500	9	1997	연당길 75
4215011200101490001	강원도 강릉시 초당동	149-1	0149	0001	동부	84.98	201612	11	18000	16	1997	연당길 75
4215011200101430000	강원도 강릉시 초당동	143	0143	0000	우성	84.77	201612	10	13500	3	1997	연당길 67-15
4215011200101550000	강원도 강릉시 초당동	155	0155	0000	유화3	45.68	201612	5	8700	10	1996	연당길 82
4215011200101550000	강원도 강릉시 초당동	155	0155	0000	유화3	45.68	201612	25	8000	10	1996	연당길 82
4215011200101550000	강원도 강릉시 초당동	155	0155	0000	유화3	45.68	201612	30	8500	5	1996	연당길 82
4215011200101550000	강원도 강릉시 초당동	155	0155	0000	유화3	45.68	201612	31	8000	8	1996	연당길 82
4215011200101350001	강원도 강릉시 초당동	135-1	0135	0001	이화해변아파트(B~D동)	29.82	201612	1	3200	1	1988	초당원길 21
4215011200101350001	강원도 강릉시 초당동	135-1	0135	0001	이화해변아파트(B~D동)	29.82	201612	1	3450	1	1988	초당원길 21
4215011200101350001	강원도 강릉시 초당동	135-1	0135	0001	이화해변아파트(B~D동)	29.82	201612	5	3450	4	1988	초당원길 21
4215011200101350001	강원도 강릉시 초당동	135-1	0135	0001	이화해변아파트(B~D동)	29.82	201612	28	3500	3	1988	초당원길 21
4215011200101820002	강원도 강릉시 초당동	182-2	0182	0002	초당유화1	49.815	201612	7	8000	6	1993	연당길 94-3
4215011100110050252	강원도 강릉시 포남동	1005-252	1005	0252	강릉임대	57.3	201612	30	7700	4	1986	경강로2246번길 8
