pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21460	14	201504	10	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24050	18	201504	10	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24350	13	201504	10	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	18980	1	201504	13	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9819	22630	2	201504	13	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24050	7	201504	13	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21460	18	201504	14	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24250	20	201504	14	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21860	12	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21810	7	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24050	16	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	20030	3	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	23150	10	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9819	23140	17	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	23150	16	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	22450	3	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	24250	12	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24250	10	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9843	24450	15	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21860	14	201504	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	24400	9	201504	16	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24250	12	201504	17	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	20210	2	201504	17	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9819	24300	7	201504	22	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24050	19	201504	23	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9819	21730	1	201504	24	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	25050	11	201504	28	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24850	13	201504	28	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24350	9	201504	28	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	25050	17	201504	29	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9843	24450	16	201504	29	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	23070	3	201504	8	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	22950	9	201504	11	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	17280	10	201504	11	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	17330	3	201504	14	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	17480	14	201504	17	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	22870	13	201504	21	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.97	24230	8	201504	25	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.97	22000	4	201504	29	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.95	22450	2	201504	30	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.95	22750	5	201504	30	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.95	22750	3	201504	30	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	18690	18	201504	1	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	13960	13	201504	1	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	14360	13	201504	4	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	16382	18	201504	8	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	18690	15	201504	11	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	14360	6	201504	17	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	84.922	19360	13	201504	6	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	75.309	17230	14	201504	8	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	68.1836	17769	1	201504	8	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	59.9956	16707	13	201504	20	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	59.7891	15996	10	201504	25	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	59.7891	15996	10	201504	27	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	68.1836	18904	12	201504	28	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	59.9903	16769	8	201504	30	분
4283025035104190000	강원도 양양군 양양읍 서문리	419	양양 코아루	73.8029	18670	9	201504	17	분
4283025035104190000	강원도 양양군 양양읍 서문리	419	양양 코아루	73.8029	18670	14	201504	20	분
4283025035104190000	강원도 양양군 양양읍 서문리	419	양양 코아루	73.8029	17900	15	201504	27	분
4275025022103630000	강원도 영월군 영월읍 하송리	363	대선드림채	84.938	16820	4	201504	6	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18262	22	201504	1	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18262	21	201504	2	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18262	22	201504	2	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	74.6711	22773	15	201504	2	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18512	12	201504	2	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18212	6	201504	6	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	74.6711	22263	4	201504	6	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	74.6711	22523	19	201504	6	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18462	13	201504	8	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18512	18	201504	11	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18262	10	201504	12	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18262	8	201504	15	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18562	8	201504	24	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	84.9883	24810	4	201504	24	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	84.9883	24990	23	201504	25	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23860	15	201504	2	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9704	27281	13	201504	2	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	23550	10	201504	3	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23420	7	201504	4	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9704	24900	6	201504	6	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9704	25020	6	201504	13	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23860	8	201504	15	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.8833	23490	3	201504	15	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23860	10	201504	17	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.8833	26284	17	201504	20	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23720	6	201504	21	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23960	8	201504	21	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.8833	24330	6	201504	21	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	25960	20	201504	21	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23720	6	201504	21	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9704	25100	6	201504	21	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23660	10	201504	24	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	23750	15	201504	24	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	21800	1	201504	25	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	117.5695	25100	7	201504	27	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	23625	14	201504	27	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	23550	14	201504	27	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23660	13	201504	28	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23660	14	201504	30	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	24025	12	201504	30	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9704	23625	15	201504	2	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	118.4039	23720	5	201504	4	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9704	23825	12	201504	9	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9704	23860	10	201504	17	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9704	25100	6	201504	21	분
