pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	23140	2	201611	11	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	66.0388	19480	4	201611	14	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	22760	12	201611	14	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	24420	6	201611	15	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	23160	20	201611	18	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	22690	13	201611	24	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	24135	6	201611	15	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25896	9	201611	16	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	23835	9	201611	16	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25806	13	201611	16	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25122	9	201611	16	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	26037	17	201611	17	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25236	13	201611	17	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25386	17	201611	18	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25586	11	201611	18	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.8863	25586	14	201611	18	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25912	16	201611	19	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25386	18	201611	19	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25586	14	201611	21	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	26337	2	201611	22	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	24535	12	201611	26	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.8863	24407	15	201611	26	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	24435	14	201611	26	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25636	15	201611	29	분
4215011400110610000	강원도 강릉시 송정동	1061	경포대신도브래뉴로얄카운티아파트	84.961	25036	11	201611	17	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17560	12	201611	26	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17460	6	201611	26	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	74.6787	19579	3	201611	1	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	74.6787	15338	3	201611	1	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	22362	18	201611	2	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	19043	1	201611	7	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	22362	18	201611	9	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	74.6787	18833	11	201611	14	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	21162	11	201611	15	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	18460	20	201611	15	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	21162	19	201611	16	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	20508	6	201611	17	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	20808	7	201611	17	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	20758	3	201611	19	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	21162	12	201611	22	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	74.6787	18829	4	201611	22	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	20808	3	201611	28	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23860	21	201611	15	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23460	17	201611	22	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	59.91	15960	8	201611	22	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23410	14	201611	25	분
4217011800101080000	강원도 동해시 이도동	108	동해 아이파크	84.98	25150	5	201611	22	분
4217011800101080000	강원도 동해시 이도동	108	동해 아이파크	84.98	25150	17	201611	23	분
4217011800101080000	강원도 동해시 이도동	108	동해 아이파크	84.98	24730	7	201611	26	분
4217010100111030000	강원도 동해시 천곡동	1103	동해 천곡 한양수자인	70.435	18600	10	201611	4	분
4217010100111030000	강원도 동해시 천곡동	1103	동해 천곡 한양수자인	71.839	18100	13	201611	8	분
4217010100111030000	강원도 동해시 천곡동	1103	동해 천곡 한양수자인	71.757	18100	12	201611	9	분
4217010100111030000	강원도 동해시 천곡동	1103	동해 천곡 한양수자인	71.48	17800	4	201611	15	분
4217010100111030000	강원도 동해시 천곡동	1103	동해 천곡 한양수자인	71.839	18300	12	201611	23	분
4223010600100000000	강원도 삼척시 교동	산145	삼척　교동　ｅ편한세상	84.6585	23740	27	201611	3	분
4223010600100000000	강원도 삼척시 교동	산145	삼척　교동　ｅ편한세상	59.8769	16720	16	201611	29	분
4223010600100000000	강원도 삼척시 교동	산127-1	삼척　교동　지웰　라티움	72.7148	19710	13	201611	1	분
4223010600100000000	강원도 삼척시 교동	산127-1	삼척　교동　지웰　라티움	72.3141	19710	18	201611	2	분
4223010600100000000	강원도 삼척시 교동	산127-1	삼척　교동　지웰　라티움	84.9811	22830	16	201611	11	분
4223010600100000000	강원도 삼척시 교동	산127-1	삼척　교동　지웰　라티움	84.869	22830	7	201611	16	분
4223010600100000000	강원도 삼척시 교동	산127-1	삼척　교동　지웰　라티움	84.9811	22830	10	201611	21	분
4221010600107840015	강원도 속초시 교동	784-15	속초 교동 시티프라디움	84.3403	25790	12	201611	2	분
4221010600107840015	강원도 속초시 교동	784-15	속초 교동 시티프라디움	84.3403	27710	16	201611	30	분
4221010200105120012	강원도 속초시 동명동	512-12	ｅ편한세상　영랑호　	84.9147	26690	10	201611	7	분
4221010200105120012	강원도 속초시 동명동	512-12	ｅ편한세상　영랑호　	74.6496	24890	26	201611	17	분
4221010200105120012	강원도 속초시 동명동	512-12	ｅ편한세상　영랑호　	84.9147	25180	5	201611	18	분
4221010200105120012	강원도 속초시 동명동	512-12	ｅ편한세상　영랑호　	84.9147	27450	20	201611	27	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	27410	20	201611	1	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	74.5213	24470	21	201611	1	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	28060	23	201611	1	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	28110	27	201611	1	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	27260	15	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	19210	9	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	19390	16	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	19370	22	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	27310	20	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	27290	18	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	19390	19	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	27260	15	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	20080	9	201611	2	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	19590	20	201611	3	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	59.9027	19590	24	201611	3	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	28213	20	201611	3	분
4221010800113150000	강원도 속초시 조양동	1315	속초 KCC 스위첸	84.9762	28413	13	201611	3	분
