pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27969	8	201807	2	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	38622	13	201807	6	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	36100	10	201807	7	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	75.9722	24794	16	201807	16	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27416	12	201807	18	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	37552	14	201807	19	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27616	17	201807	20	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25036	5	201807	2	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25236	7	201807	2	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.8863	25222	4	201807	4	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25186	15	201807	7	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	26006	8	201807	7	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.8863	25286	8	201807	14	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25836	19	201807	16	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.8863	26223	9	201807	18	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	117.69	41414	14	201807	10	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30235	10	201807	26	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29235	6	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23829	23	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	16	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	25397	2	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	21965	2	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24079	19	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24079	6	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	28424	5	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	26924	22	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27924	22	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27224	17	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24079	20	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23879	11	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23087	4	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23879	6	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27224	16	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	22887	4	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24179	20	201807	26	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	21	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	26924	5	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	23879	12	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23173	1	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23875	9	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23969	22	201807	27	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	14	201807	28	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	26100	16	201807	29	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27174	17	201807	29	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23979	7	201807	29	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27374	9	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23879	5	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	25314	1	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27424	10	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27274	13	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	26924	18	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	22887	4	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	100.1826	23579	19	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27924	11	201807	30	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23929	17	201807	31	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	26379	24	201807	31	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24079	17	201807	31	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	12	201807	31	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27624	13	201807	31	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23779	11	201807	31	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24079	11	201807	31	분
