pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	17330	5	201503	5	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	16980	14	201503	5	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	17180	6	201503	6	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	22150	8	201503	13	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	16980	4	201503	18	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.97	22150	15	201503	19	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	22970	17	201503	21	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	59.96	16980	5	201503	26	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	22650	6	201503	27	분
4215010100101110018	강원도 강릉시 홍제동	111-18	강릉홍제 한신휴플러스	84.59	21750	9	201503	31	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	14914	2	201503	4	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	15052	3	201503	4	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	18690	12	201503	23	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	18690	12	201503	27	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	75.309	17230	11	201503	6	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	75.309	17230	10	201503	6	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	84.78	19560	13	201503	9	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	75.309	17030	5	201503	11	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	84.78	19360	8	201503	12	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	84.774	19360	5	201503	13	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	59.821	13640	6	201503	16	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	84.922	19360	17	201503	18	분
4223011700101150000	강원도 삼척시 건지동	115	코아루플러스	59.821	13640	9	201503	19	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	59.9588	16615	7	201503	4	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	59.7891	15996	8	201503	9	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	68.1836	18904	14	201503	12	분
4221010800109000000	강원도 속초시 조양동	900	속초조양양우내안에	120.8247	18904	7	201503	14	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	84.9883	24990	11	201503	2	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	84.9883	25200	9	201503	4	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18212	10	201503	4	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18262	16	201503	9	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18512	20	201503	9	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	84.9883	25290	16	201503	14	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18512	11	201503	18	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18212	13	201503	19	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18362	5	201503	19	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18462	11	201503	24	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18462	5	201503	25	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18512	10	201503	27	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9847	18212	9	201503	28	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	59.9031	18462	13	201503	30	분
4213011000106080000	강원도 원주시 단계동	608	봉화산벨라시티	84.9883	24990	24	201503	31	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23860	16	201503	2	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9704	27281	13	201503	5	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23770	5	201503	6	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23760	18	201503	9	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	23660	13	201503	23	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	25860	17	201503	24	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9839	25660	20	201503	25	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	23825	9	201503	25	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.8833	24284	13	201503	26	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9704	24780	4	201503	26	분
4213011500118680001	강원도 원주시 무실동	1868-1	세영리첼2차	84.9616	23620	6	201503	27	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9704	23200	1	201503	3	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9453	23770	5	201503	6	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	118.4039	23720	7	201503	11	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9704	24900	7	201503	18	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	118.4039	23480	4	201503	24	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9616	23625	14	201503	24	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	118.4039	25860	17	201503	24	분
4213011500118610001	강원도 원주시 무실동	1861-1	원주시 무실 세영리첼 1차	84.9453	24010	9	201503	24	분
