pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	75.9722	24844	15	201903	9	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25056	17	201903	5	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	26956	8	201903	6	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25862	10	201903	6	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	24836	4	201903	8	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.8863	26056	14	201903	11	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25236	18	201903	14	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25986	18	201903	15	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	26836	17	201903	16	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25036	5	201903	20	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25536	12	201903	22	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25986	15	201903	25	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	27536	18	201903	28	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29510	10	201903	4	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30853	16	201903	12	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30711	18	201903	13	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30308	11	201903	14	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30026	17	201903	20	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	27277	7	201903	22	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.99	28880	4	201903	26	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	59.986	18677	12	201903	5	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	59.979	18277	7	201903	20	분
