pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011000119840000	강원도 강릉시 교동	1984	강릉 교동 풍림아이원 아파트	84.9964	25840	20	201707	28	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	22760	2	201707	4	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	66.0388	21030	11	201707	5	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	23820	6	201707	5	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	66.0388	20030	17	201707	5	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	85	23840	11	201707	5	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	66.04	19180	9	201707	6	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	23840	17	201707	7	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	85	23840	10	201707	10	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	85	23790	16	201707	12	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	85	23520	9	201707	14	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	23580	8	201707	21	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	84.9964	23940	11	201707	21	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	85	23770	11	201707	24	분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	66.04	19180	4	201707	24	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25906	13	201707	4	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25756	6	201707	4	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25556	12	201707	5	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25756	16	201707	5	분
