pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27416	11	201907	12	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	38012	10	201907	28	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25736	14	201907	2	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	26377	4	201907	6	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30800	17	201907	8	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30500	16	201907	9	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30161	7	201907	10	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29893	7	201907	12	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30311	14	201907	13	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	26226	1	201907	19	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30150	12	201907	19	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	28310	4	201907	20	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29510	9	201907	22	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	105.82	34737	4	201907	22	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30700	5	201907	26	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	31088	15	201907	31	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.9955	26056	12	201907	10	분
4215013100100000000	강원도 강릉시 유천동	BL-S-1	강릉유천 S-1 유승한내들 더퍼스트	109.791	40823	33	201907	1	분
