pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27416	15	201810	4	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	38313	14	201810	29	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25036	5	201810	2	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25653	10	201810	11	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	24836	6	201810	19	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29800	6	201810	1	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	81.47	28177	14	201810	2	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.99	29029	11	201810	6	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	28350	5	201810	15	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29526	10	201810	23	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29610	8	201810	29	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	9	201810	4	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	26979	18	201810	6	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27624	24	201810	6	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24179	18	201810	7	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23879	9	201810	8	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23187	4	201810	8	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	12	201810	8	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	7	201810	10	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24179	10	201810	14	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27224	20	201810	15	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23879	17	201810	16	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23979	19	201810	18	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	27924	17	201810	20	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	23579	24	201810	23	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	22965	2	201810	23	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	25406	3	201810	24	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	28424	25	201810	25	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	84.77	30924	15	201810	25	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	24579	18	201810	25	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	26579	13	201810	29	분
4215013100100000000	강원도 강릉시 유천동	BL-B-2	강릉유천B-2블록 공공분양	74.88	26924	19	201810	30	분
4215013100107780000	강원도 강릉시 유천동	778	엘에이치선수촌8단지	74.88	24179	10	201810	7	분
4215013100107780000	강원도 강릉시 유천동	778	엘에이치선수촌8단지	74.88	23187	4	201810	23	분
4215013100107780000	강원도 강릉시 유천동	778	엘에이치선수촌8단지	84.77	28224	12	201810	26	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	59.986	18577	15	201810	9	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	79.191	23489	5	201810	25	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	79.191	23489	7	201810	29	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	59.76	16570	4	201810	22	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	59.77	17630	14	201810	26	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	20132	15	201810	5	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17692	6	201810	5	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	20132	5	201810	5	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17692	11	201810	5	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	17632	13	201810	8	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	18082	10	201810	10	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17482	1	201810	10	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17342	4	201810	10	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	20632	14	201810	11	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	18692	18	201810	12	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	21192	11	201810	14	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17760	5	201810	17	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	18532	5	201810	17	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17260	6	201810	17	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.98	17082	1	201810	18	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	20532	17	201810	20	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	20932	6	201810	20	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.95	20791	23	201810	25	분
4215010100110440000	강원도 강릉시 홍제동	1044	강릉유천 A-2블록 공공분양	59.78	20832	16	201810	25	분
4215010100110440000	강원도 강릉시 홍제동	1044	엘에이치미디어촌6단지	59.98	18782	1	201810	23	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	25361	14	201810	5	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.9955	24081	4	201810	6	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	25161	12	201810	6	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24961	13	201810	11	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.9955	25081	5	201810	19	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.9955	25781	9	201810	26	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	25187	13	201810	27	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24911	8	201810	29	분
4215011700105340000	강원도 강릉시 회산동	534	회산동 힐스테이트	74.9985	22855	15	201810	19	분
