pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	37672	16	201904	2	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27416	13	201904	6	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	75.9722	25146	14	201904	22	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	75.9722	24644	9	201904	24	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	75.9722	25044	9	201904	24	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	27387	17	201904	1	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	26073	10	201904	5	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25936	20	201904	8	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25356	18	201904	9	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25136	9	201904	20	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25666	14	201904	29	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29310	8	201904	4	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	31962	10	201904	8	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30306	11	201904	10	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	105.82	35460	9	201904	11	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29526	6	201904	15	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	26990	8	201904	19	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30116	5	201904	25	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29390	10	201904	26	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.961	25736	12	201904	1	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.9955	25658	5	201904	2	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.9955	25436	16	201904	4	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.8863	25235	10	201904	5	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.8863	27156	15	201904	9	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.9955	25573	5	201904	15	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.9955	25336	10	201904	15	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.9955	25236	6	201904	22	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.961	24636	3	201904	29	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	79.191	23189	9	201904	10	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	59.979	18777	13	201904	11	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	79.191	23489	14	201904	13	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	59.986	18277	13	201904	18	분
