pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27016	3	201902	6	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27716	11	201902	10	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	27816	17	201902	15	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25736	16	201902	12	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	24836	6	201902	12	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	27456	9	201902	15	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25436	14	201902	21	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25556	14	201902	22	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	26337	2	201902	25	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	24836	3	201902	25	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.961	25162	2	201902	25	분
4215011400101560004	강원도 강릉시 송정동	156-4	강릉 송정동 한신 더휴	84.9955	25222	12	201902	27	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	117.69	42684	14	201902	15	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30226	17	201902	23	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	27677	17	201902	25	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	26943	6	201902	27	분
4215013100107780000	강원도 강릉시 유천동	778	엘에이치선수촌8단지	74.88	23087	4	201902	1	분
4215013100107780000	강원도 강릉시 유천동	778	엘에이치선수촌8단지	84.77	27474	13	201902	8	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	79.191	23599	12	201902	22	분
4215012500105450002	강원도 강릉시 입암동	545-2	입암동 강변 코아루 오투리움	59.986	18277	9	201902	27	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	59.45	17258	10	201902	1	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	61.14	16830	7	201902	7	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	59.45	17640	16	201902	13	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	59.76	17290	8	201902	13	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉 주문진 풍림아이원 하버뷰	61.14	17390	10	201902	19	분
4215025021103290019	강원도 강릉시 주문진읍 주문리	329-19	강릉주문진풍림아이원하버뷰	59.76	17410	11	201902	25	분
4215010100110440000	강원도 강릉시 홍제동	1044	엘에이치미디어촌6단지	59.98	17692	22	201902	19	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24961	10	201902	1	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.9955	25532	11	201902	11	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	23461	4	201902	15	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.9955	25381	16	201902	16	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.8863	25241	4	201902	16	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24561	14	201902	16	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24561	16	201902	18	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	23627	3	201902	19	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24361	9	201902	20	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.961	24361	6	201902	22	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.8863	25181	10	201902	22	분
4215011700104390008	강원도 강릉시 회산동	439-8	강릉 회산동 한신 더휴	84.9955	26007	8	201902	25	분
