pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	105.5545	37971	12	201908	12	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	109.495	37872	15	201908	22	분
4215011400110280000	강원도 강릉시 송정동	1028	강릉 송정동 신원 아침도시	84.9522	28016	13	201908	28	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29510	10	201908	9	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	26740	8	201908	14	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.99	29139	9	201908	15	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.99	26325	2	201908	15	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	75.98	27518	8	201908	16	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29638	5	201908	16	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29626	11	201908	18	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	27710	4	201908	19	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29961	9	201908	21	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.99	29568	12	201908	21	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29910	19	201908	25	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	29960	11	201908	26	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	81.47	27500	10	201908	27	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30454	12	201908	28	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30150	14	201908	29	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	30477	5	201908	29	분
4215011400100000000	강원도 강릉시 송정동	산103	강릉 아이파크	84.93	31500	13	201908	31	분
4215011400110630000	강원도 강릉시 송정동	1063	강릉송정 한신더휴	84.961	25002	3	201908	10	분
4215013100100000000	강원도 강릉시 유천동	BL-S-1	강릉유천 S-1 유승한내들 더퍼스트	84.3187	32320	26	201908	1	분
