pnu	시군구	번지	단지명	전용면적	거래금액만원	층	계약연월	계약일	분입구분
4215011000108500001	강원도 강릉시 교동	850-1	강릉교동　풍림아이원	66.04	19630	14	201512	24	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21550	4	201512	2	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	23500	5	201512	2	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24450	15	201512	3	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9843	22030	1	201512	3	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9843	23750	3	201512	8	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	24450	6	201512	9	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9843	24750	14	201512	9	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	21730	1	201512	9	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	22780	2	201512	10	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9819	24550	14	201512	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21460	6	201512	15	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21750	4	201512	23	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	78.4089	21460	20	201512	23	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9843	24050	16	201512	24	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9871	22430	2	201512	28	분
4215010100106700000	강원도 강릉시 홍제동	670	강릉유천지구 우미린스타디움(B3)	84.9914	24600	11	201512	29	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	14660	5	201512	3	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	74.6787	19912	12	201512	11	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	19048	2	201512	18	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	14000	13	201512	21	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	84.8956	18250	16	201512	22	분
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.92	14360	8	201512	24	입
4215011700102030001	강원도 강릉시 회산동	203-1	강릉 서희스타힐스	59.928	16209	3	201512	28	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	27	201512	1	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	26	201512	1	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	74.3567	20650	15	201512	1	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23860	23	201512	2	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	74.7297	20230	4	201512	3	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	74.7297	20450	8	201512	3	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	27	201512	4	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	28	201512	4	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23210	13	201512	4	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23310	10	201512	4	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	74.7297	20450	10	201512	4	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	74.7297	20450	11	201512	4	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	25	201512	7	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	26	201512	7	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23210	6	201512	7	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	20450	13	201512	7	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23610	27	201512	8	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	74.7297	20450	6	201512	8	분
4217010700101160002	강원도 동해시 동회동	116-2	동해 북삼 하우스디	84.9625	23210	15	201512	9	분
