pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034023	강원도 강릉시 강동면 안인리	3**	단독	8m미만	97.59	712	201803	26	17500	2012	원장봉길
4215011300	강원도 강릉시 강문동	1**	단독	8m미만	26.4	203	201803	28	27700	1968	창해로
4215011000	강원도 강릉시 교동	8**	다가구	25m미만	153	192	201803	6	23000	1982	임영로
4215011000	강원도 강릉시 교동	1**	단독	25m미만	59.67	63	201803	16	31000	1974	강릉대로303번길
4215011000	강원도 강릉시 교동	1**	단독	25m미만	58.31	125	201803	7	56700	1978	강릉대로303번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	62.25	152.1	201803	1	9900	1975	화부산로18번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	356.82	203.9	201803	20	78300	2004	율곡초교길39번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	89.85	208	201803	31	13900	1978	명주로78번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	368.61	218.8	201803	24	70000	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	370.64	227.8	201803	9	80500	2012	원대로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	84.79	255	201803	30	8000	1982	null
4215010200	강원도 강릉시 남문동	9*	단독	8m미만	104.12	89	201803	29	14000	1957	경강로2046번길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	92.62	430	201803	28	12800	1956	홍제로12번길
4215013000	강원도 강릉시 남항진동	*	단독	8m미만	50.32	169	201803	17	18450	1983	공항길129번길
4215011600	강원도 강릉시 내곡동	1*	단독	8m미만	42.36	102	201803	8	4000	1997	남산초교길11번길
4215012100	강원도 강릉시 노암동	3**	다가구	12m미만	417.5	237	201803	21	40500	1997	임영로26번길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	52.89	169	201803	14	4700	1975	단오장길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	147.45	182.1	201803	19	17000	1988	남부로215번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	117.79	229	201803	14	12600	1991	남부로125번길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	97.09	232	201803	30	24400	2015	노가니남길19번길
4215011900	강원도 강릉시 박월동	5**	단독	8m미만	59.3	228	201803	21	8600	1998	모산로224번길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	106.58	330.8	201803	19	24635	2016	샛돌3길
4215036027	강원도 강릉시 사천면 방동리	3**	단독	8m미만	116.28	410	201803	28	14500	2001	본동길
4215010800	강원도 강릉시 성남동	9*	단독	8m미만	218.7	126.9	201803	19	17500	1993	중앙시장4길
4215010800	강원도 강릉시 성남동	9*	단독	8m미만	91.63	138.8	201803	19	12000	1975	중앙시장4길
4215031023	강원도 강릉시 성산면 금산리	4**	단독	8m미만	604.14	982	201803	6	32000	1994	금산안길
4215031026	강원도 강릉시 성산면 보광리	8**	단독	8m미만	375.64	991	201803	13	40500	2009	삼왕길
4215037023	강원도 강릉시 연곡면 동덕리	9**	단독	8m미만	84.53	358	201803	29	16000	1992	동덕2길
4215037028	강원도 강릉시 연곡면 삼산리	9**	단독	8m미만	115.02	714	201803	29	25000	2001	진고개로
4215037022	강원도 강릉시 연곡면 영진리	4*	단독	8m미만	30.52	244	201803	20	9259	2014	홍질목길
4215037022	강원도 강릉시 연곡면 영진리	4*	단독	8m미만	84	314	201803	20	17135	2001	홍질목길
