pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	3**	다가구	12m미만	217.75	244	202001	2	38000	2018	단경로
4215034030	강원도 강릉시 강동면 산성우리	1**	단독	8m미만	187.99	496	202001	2	26000	2000	오이양지길
4215034023	강원도 강릉시 강동면 안인리	3**	단독	8m미만	99.1	521	202001	6	17500	2012	원장봉길
4215034024	강원도 강릉시 강동면 안인진리	9*	다가구	12m미만	340.69	193	202001	10	35000	2016	안인일출길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	319.38	207.1	202001	20	60000	2006	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	315.02	207.5	202001	17	72000	2012	하슬라로206번길
4215011000	강원도 강릉시 교동	2**	다가구	12m미만	521.71	348	202001	8	107000	2016	화부산로141번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	490.94	497.2	202001	15	89000	2002	정원로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	76.95	67	202001	5	7100	1982	강릉대로171번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	149.01	165.3	202001	7	17500	1987	명주로78번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	16.66	172	202001	30	12100	1961	강릉대로211번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	142.78	232	202001	18	15000	1979	골말길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	96.35	279	202001	21	24500	1984	화부산로63번길
4215011600	강원도 강릉시 내곡동	3*	단독	8m미만	98.88	103	202001	8	7200	1996	남산초교길5번길
4215011600	강원도 강릉시 내곡동	6*	단독	-	61.81	258	202001	14	7000	1975	null
4215011600	강원도 강릉시 내곡동	4**	단독	25m미만	83.5	331	202001	6	38000	1995	범일로
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	108.82	176	202001	15	8300	1978	노암등길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	146.26	182.5	202001	7	14500	1988	남부로215번길
4215012100	강원도 강릉시 노암동	8**	단독	12m미만	270.42	204.2	202001	22	17300	1988	노가니남길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	67.53	317	202001	29	10300	1981	임영로26번안길
4215010800	강원도 강릉시 성남동	1**	단독	8m미만	29.62	73	202001	29	3344	1933	null
4215010800	강원도 강릉시 성남동	1**	단독	12m미만	560.6	217.5	202001	4	53500	1995	금성로31번길
4215031025	강원도 강릉시 성산면 송암리	1**	단독	12m미만	158.7	820	202001	15	22302	2005	대송길
4215031028	강원도 강릉시 성산면 오봉리	2**	단독	8m미만	136.34	489	202001	29	20000	1984	null
4215031024	강원도 강릉시 성산면 위촌리	5**	단독	8m미만	97.89	845	202001	17	28000	2017	송두길
4215011400	강원도 강릉시 송정동	1*	단독	8m미만	82.31	537	202001	16	42000	1993	송정길30번길
4215037023	강원도 강릉시 연곡면 동덕리	1**	단독	8m미만	399	1456	202001	15	7390	1993	해안로
4215037028	강원도 강릉시 연곡면 삼산리	1***	단독	8m미만	151.29	1352	202001	21	10000	2006	부연동길
4215037024	강원도 강릉시 연곡면 송림리	3**	단독	8m미만	63.78	625	202001	29	18000	2010	진고개로
4215035029	강원도 강릉시 옥계면 금진리	2**	단독	8m미만	98.45	337	202001	11	18000	1945	금진안길
4215035021	강원도 강릉시 옥계면 현내리	3**	단독	8m미만	58.1	198	202001	17	2400	1995	현내시장길
4215010900	강원도 강릉시 옥천동	3**	다가구	25m미만	302.23	189.2	202001	31	36800	1991	중기3길
4215010900	강원도 강릉시 옥천동	1**	단독	8m미만	151.16	122.9	202001	28	25000	1981	수문길13번길
4215010700	강원도 강릉시 용강동	3*	단독	25m미만	153.7	80	202001	6	32500	1987	토성로
4215025022	강원도 강릉시 주문진읍 교항리	6*	단독	8m미만	49.87	146.5	202001	9	9500	1987	신리4길
4215025022	강원도 강릉시 주문진읍 교항리	7*	단독	8m미만	94.34	341.5	202001	6	8000	2001	웃사다리4길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	42.77	136	202001	2	1500	1982	고동길
4215025021	강원도 강릉시 주문진읍 주문리	4**	단독	8m미만	57.96	397	202001	15	10000	1979	약수터아래길
4215025025	강원도 강릉시 주문진읍 향호리	8**	단독	8m미만	107.12	741	202001	3	6800	1962	향호길
4215013300	강원도 강릉시 죽헌동	1**	단독	8m미만	150.45	727	202001	10	46500	1978	죽헌길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	462.48	214.6	202001	7	40000	1999	보래미길
4215011100	강원도 강릉시 포남동	9**	단독	12m미만	134.88	104	202001	29	12800	1991	용지로104번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	138.3	125.4	202001	31	18000	1989	가작로274번길
