pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034029	강원도 강릉시 강동면 심곡리	*	단독	8m미만	105.31	661	201802	14	18000	2006	심곡봉화길
4215011300	강원도 강릉시 강문동	2**	단독	12m미만	40.96	23	201802	22	5500	1991	null
4215011000	강원도 강릉시 교동	8**	단독	8m미만	88.99	161	201802	28	10500	1981	강릉대로171번길
4215033025	강원도 강릉시 구정면 어단리	8*	단독	8m미만	72	660	201802	5	9315	2013	동막길
4215013000	강원도 강릉시 남항진동	3*	단독	8m미만	45.32	456	201802	20	19500	1958	공항길127번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	98.91	132	201802	23	19500	2014	노암길7번길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	133.31	148	201802	3	14000	1979	노암등길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	138.3	148	201802	14	9000	1980	노가니남길5번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	111.36	171	201802	26	15600	1982	노암등길
4215036025	강원도 강릉시 사천면 사천진리	*	단독	8m미만	45.27	205	201802	9	8000	1990	진리중앙길
4215036024	강원도 강릉시 사천면 판교리	2**	단독	8m미만	104.39	555	201802	19	17500	2012	이설당1길
4215010800	강원도 강릉시 성남동	4*	단독	8m미만	21.33	83	201802	26	6000	1937	금성로
4215031023	강원도 강릉시 성산면 금산리	5**	단독	8m미만	658.8	460	201802	9	60000	1997	공제로359번길
4215013800	강원도 강릉시 안현동	3**	다가구	8m미만	202.56	218	201802	27	38500	2014	하남길
4215037028	강원도 강릉시 연곡면 삼산리	1***	단독	8m미만	96.22	321	201802	11	16900	1997	부연동길
4215037022	강원도 강릉시 연곡면 영진리	3**	단독	12m미만	29.48	99	201802	7	12800	1990	영진길
4215037022	강원도 강릉시 연곡면 영진리	3**	단독	8m미만	51	130	201802	7	16700	2000	영진길
4215037025	강원도 강릉시 연곡면 행정리	1**	단독	8m미만	99.86	826	201802	27	32500	2015	행정1길
4215035029	강원도 강릉시 옥계면 금진리	2**	단독	8m미만	72.45	225	201802	10	12200	1993	금진안길
4215035029	강원도 강릉시 옥계면 금진리	1**	단독	8m미만	226.32	339	201802	14	43500	1990	금진일출길
4215010900	강원도 강릉시 옥천동	3**	다가구	12m미만	173.97	387.8	201802	10	36000	1975	중기2길
4215010900	강원도 강릉시 옥천동	3**	단독	12m미만	274.84	391.4	201802	28	52000	2004	중기안길
4215010500	강원도 강릉시 임당동	1**	단독	8m미만	57.54	139	201802	1	11500	1986	토성로
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	112.12	175	201802	15	7500	1979	강변로350번길
4215013700	강원도 강릉시 저동	6**	단독	8m미만	228.69	305.4	201802	9	45455	2014	저동길
4215025022	강원도 강릉시 주문진읍 교항리	7*	단독	8m미만	65.34	187.6	201802	27	3000	1979	웃사다리3길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	25m미만	245.99	129	201802	6	29000	1976	주문로
4215013200	강원도 강릉시 지변동	6**	단독	8m미만	493.21	278	201802	5	90000	2012	경포로15번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	350.88	184.4	201802	13	40500	1997	하평6길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	186.04	198.4	201802	24	15700	1990	성덕포남로168번길
4215011700	강원도 강릉시 회산동	2**	단독	25m미만	388.36	1136	201802	19	60000	2016	관솔길
4282032031	강원도 고성군 죽왕면 문암진리	1*	단독	8m미만	26.95	77	201802	6	4150	1996	문암항3길
4282032031	강원도 고성군 죽왕면 문암진리	4**	단독	8m미만	216.48	270	201802	20	11000	1998	자작도선사1길
4282032029	강원도 고성군 죽왕면 삼포리	1***	단독	8m미만	234.72	321	201802	26	11000	1993	황포길
4282032032	강원도 고성군 죽왕면 송암리	3**	단독	8m미만	161.63	660	201802	22	19000	1994	운봉산로
4282032021	강원도 고성군 죽왕면 오호리	3*	단독	8m미만	38.07	159	201802	21	5000	1955	오호길
4282032021	강원도 고성군 죽왕면 오호리	9*	단독	8m미만	84.24	295	201802	12	18000	2015	인정길
4282032021	강원도 고성군 죽왕면 오호리	9*	단독	8m미만	84.24	724	201802	12	21000	2015	인정길
4282033028	강원도 고성군 토성면 도원리	3**	단독	8m미만	47.7	578	201802	21	9000	2013	null
4282033028	강원도 고성군 토성면 도원리	3**	단독	8m미만	58.69	593	201802	21	13000	1997	도원2길
4282033035	강원도 고성군 토성면 봉포리	2**	단독	12m미만	93.88	265	201802	26	31000	2014	학사촌길
4282033035	강원도 고성군 토성면 봉포리	1**	단독	8m미만	653.78	524	201802	28	53000	1998	봉포1길
4217012300	강원도 동해시 묵호진동	1*	단독	8m미만	48.17	119	201802	5	5000	1970	논골1길
4217012300	강원도 동해시 묵호진동	4*	단독	12m미만	70.17	119.35	201802	1	6000	2005	논골길
4217012300	강원도 동해시 묵호진동	*	단독	8m미만	56.16	258	201802	7	5700	1983	덕장1길
4217011100	강원도 동해시 발한동	2**	단독	8m미만	56.98	86	201802	3	6700	1981	지리1길
4217010300	강원도 동해시 송정동	3**	단독	12m미만	67.77	69	201802	7	3200	1970	송정중앙로
4217010300	강원도 동해시 송정동	8**	단독	8m미만	45.75	159	201802	28	2500	1983	솔밭1길
4217012700	강원도 동해시 어달동	1**	단독	8m미만	58.78	230	201802	20	8550	1983	어달길
4217012600	강원도 동해시 이로동	3*	단독	8m미만	28.82	94	201802	18	700	1970	파수길
4217010100	강원도 동해시 천곡동	9**	단독	12m미만	286.84	240	201802	14	26000	2003	감추5길
4217010100	강원도 동해시 천곡동	1***	단독	12m미만	97.14	281.4	201802	1	19300	1998	항골길
4217010200	강원도 동해시 평릉동	4**	단독	12m미만	190.08	414.4	201802	5	47000	2013	평원4길
4223035023	강원도 삼척시 가곡면 오저리	4**	단독	8m미만	38.3	476	201802	26	2924	1990	가곡천로
4223035022	강원도 삼척시 가곡면 탕곡리	4**	단독	8m미만	17.6	194	201802	4	2500	2017	null
4223035022	강원도 삼척시 가곡면 탕곡리	4**	단독	8m미만	57.6	235	201802	4	3600	2006	탕곡길
4223010600	강원도 삼척시 교동	5**	단독	8m미만	186.74	117	201802	8	16500	1996	언장2길
4223010600	강원도 삼척시 교동	1**	단독	8m미만	77.04	189	201802	23	8900	1980	죽동길
4223012000	강원도 삼척시 남양동	1**	단독	25m미만	108.73	184	201802	7	9400	1979	사직로
4223012000	강원도 삼척시 남양동	1*	단독	8m미만	125.17	199	201802	13	21000	1979	사대2길
4223012000	강원도 삼척시 남양동	2**	단독	8m미만	107.98	298	201802	2	5200	1960	남산길
4223012000	강원도 삼척시 남양동	3**	단독	12m미만	659.82	435.4	201802	1	95000	2013	남양안길
4223033022	강원도 삼척시 노곡면 상천기리	8*	단독	8m미만	36.26	323	201802	3	1900	1927	상천기길
4223025035	강원도 삼척시 도계읍 심포리	2**	단독	8m미만	172.02	1941	201802	22	1500	1970	나한정길
4223025322	강원도 삼척시 원덕읍 임원리	6*	단독	8m미만	74.73	212	201802	26	12500	1983	임원중앙로
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	12m미만	28.5	39	201802	5	8032	1999	호산1길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	33.05	112	201802	13	16173	1946	호산3길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	28.42	139	201802	2	16010	1958	호산1길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	33.38	228	201802	2	24223	1974	호산1길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	57.51	320	201802	5	26506	1990	호산3길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	55.18	321	201802	5	24656	1965	호산3길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	70.37	413	201802	9	40643	1986	호산3길
4223010400	강원도 삼척시 읍중동	*	단독	8m미만	176.61	88	201802	26	16600	1992	대학로
4223012500	강원도 삼척시 정상동	2**	단독	25m이상	101.82	253.6	201802	2	8000	1953	동해대로
4221010600	강원도 속초시 교동	6**	단독	8m미만	89.79	192	201802	27	8500	1985	번영로23번길
4221010600	강원도 속초시 교동	7**	단독	8m미만	118.32	315	201802	26	26000	1979	만천1길
4221010400	강원도 속초시 금호동	6**	단독	8m미만	43.63	122	201802	27	13500	1974	번영로67번길
4221010700	강원도 속초시 노학동	7**	단독	8m미만	151.11	538	201802	1	40000	2004	관광로408번길
