pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	371.58	219.3	201512	2	63000	2003	하슬라로206번길
4215011000	강원도 강릉시 교동	7**	단독	8m미만	122.52	121	201512	12	9000	1985	화부산로117번길
4215011000	강원도 강릉시 교동	1**	단독	25m이상	193.29	156	201512	4	11500	1978	율곡로
4215011000	강원도 강릉시 교동	9**	단독	12m미만	88.62	178.2	201512	30	11000	1976	원대로20번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	81.67	185	201512	9	9700	1982	강릉대로211번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	169.2	205	201512	28	15500	1989	명주로77번길
4215011000	강원도 강릉시 교동	2*	단독	12m미만	177.32	326	201512	3	25600	1990	가작로223번길
4215033026	강원도 강릉시 구정면 덕현리	3**	단독	8m미만	149.4	363	201512	30	5833	1998	누일길
4215033026	강원도 강릉시 구정면 덕현리	3**	단독	8m미만	156.96	572	201512	30	2188	2000	누일길
4215033027	강원도 강릉시 구정면 제비리	9**	단독	8m미만	78.12	660	201512	12	17500	2005	회산로
4215013600	강원도 강릉시 난곡동	3**	단독	8m미만	87.25	461	201512	31	12000	1999	난곡행정길49번길
4215011600	강원도 강릉시 내곡동	6**	다가구	12m미만	404.75	254.3	201512	31	56000	1989	관대길36번길
4215011600	강원도 강릉시 내곡동	4**	단독	25m미만	709.29	572	201512	22	95000	2007	범일로
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	116.46	100	201512	23	9500	1979	노암길46번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	80.67	122	201512	31	5300	1982	노가니길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	88.05	132	201512	28	7900	1988	남부로137번길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	57.08	159	201512	10	5500	1982	부흥길8번안길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	78.12	165	201512	14	9500	1971	안땔길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	127.9	172	201512	30	9400	1979	시영길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	-	104.65	330.6	201512	4	21135	2015	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	-	84.75	330.7	201512	4	22335	2015	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	-	117.06	330.8	201512	4	23535	2015	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	-	93.9	443.7	201512	4	22091	2015	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	2**	단독	8m미만	58.91	562	201512	9	8400	2000	한과마을길
4215036028	강원도 강릉시 사천면 산대월리	4**	단독	8m미만	67.5	1309	201512	4	14030	2014	산대월길
4215031023	강원도 강릉시 성산면 금산리	6**	단독	8m미만	186.79	193	201512	29	9000	2000	갈매간길
4215037028	강원도 강릉시 연곡면 삼산리	1***	단독	8m미만	191.22	608	201512	28	10700	2003	부연동1길
4215010900	강원도 강릉시 옥천동	1**	단독	8m미만	111.84	149	201512	17	11950	1976	수문길19번옆길
4215032021	강원도 강릉시 왕산면 도마리	4**	단독	12m미만	48.69	286	201512	1	3000	1980	백두대간로
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	53.81	106	201512	3	6000	1970	부기길
