pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034030	강원도 강릉시 강동면 산성우리	3**	단독	8m미만	29.5	84	201811	30	3000	1990	율곡로
4215034024	강원도 강릉시 강동면 안인진리	2**	단독	8m미만	65.4	387	201811	9	5000	1990	율곡로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	65.34	109.4	201811	26	8500	1991	원대로26번길
4215011000	강원도 강릉시 교동	1***	단독	8m미만	54.88	132.9	201811	23	10000	1974	명주로78번길
4215011000	강원도 강릉시 교동	1***	단독	25m이상	167.45	144.5	201811	30	29000	1981	강릉대로
4215011000	강원도 강릉시 교동	7**	단독	12m미만	188.12	339	201811	17	22800	1984	율곡로2953번길
4215033025	강원도 강릉시 구정면 어단리	1***	단독	8m미만	90.9	605	201811	16	18000	1996	금평로
4215033021	강원도 강릉시 구정면 여찬리	8**	단독	8m미만	107.62	355.4	201811	20	29500	2011	문화마을2길
4215033021	강원도 강릉시 구정면 여찬리	7**	단독	8m미만	103.56	695	201811	17	34350	2015	말미길
4215033027	강원도 강릉시 구정면 제비리	1**	단독	8m미만	74.89	440	201811	23	11000	2011	칠봉로
4215013600	강원도 강릉시 난곡동	3**	단독	8m미만	56.2	579	201811	15	15000	1990	동해대로3304번길
4215011600	강원도 강릉시 내곡동	6**	단독	8m미만	179.54	168.5	201811	28	25200	1989	관대길28번길
4215011600	강원도 강릉시 내곡동	6**	단독	12m미만	249.19	252.1	201811	7	38200	1997	관대길36번길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	42.02	119	201811	3	5850	1975	안땔길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	56.2	139	201811	21	7000	1990	연화봉길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	99.9	146	201811	12	8500	1981	노암길41번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	98.01	147	201811	7	9000	1983	남산길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	146.01	150	201811	12	9000	1990	시영길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	82.15	162	201811	8	6700	1978	강중길6번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	147.87	182	201811	21	15700	1987	노가니남길13번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	65.26	185	201811	9	7300	1974	연화봉길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	93.9	443.7	201811	29	28192	2015	샛돌3길
4215036028	강원도 강릉시 사천면 산대월리	3**	단독	8m미만	56.66	241	201811	21	6300	1990	산대월길
4215010800	강원도 강릉시 성남동	5*	단독	8m미만	365.18	159.4	201811	16	50000	1980	중앙시장1길
4215031029	강원도 강릉시 성산면 산북리	5*	단독	25m미만	61.56	660	201811	23	10190	1997	칠봉로
4215031025	강원도 강릉시 성산면 송암리	1**	단독	12m미만	148.74	820	201811	19	14650	2005	대송길
4215031024	강원도 강릉시 성산면 위촌리	2**	단독	8m미만	78.17	420	201811	14	4800	1960	망월안길
4215013800	강원도 강릉시 안현동	4**	단독	8m미만	42.72	702	201811	5	20000	2009	하남길
4215037021	강원도 강릉시 연곡면 방내리	4*	단독	8m미만	58.5	397	201811	21	11500	1990	왕제골길
4215037029	강원도 강릉시 연곡면 퇴곡리	4**	단독	8m미만	100.6	449	201811	2	19500	1996	퇴곡2길
4215010900	강원도 강릉시 옥천동	1**	단독	8m미만	268.08	107.1	201811	8	10000	1990	토성로191번길
4215010900	강원도 강릉시 옥천동	3**	단독	12m미만	65.94	112.4	201811	2	4400	1974	중기안길
4215010900	강원도 강릉시 옥천동	1*	단독	8m미만	61.49	165	201811	8	5500	1975	옥천로10번길
4215010700	강원도 강릉시 용강동	4*	단독	8m미만	59.07	225	201811	22	10050	1943	임영로141번길
4215025022	강원도 강릉시 주문진읍 교항리	6*	단독	25m미만	32.4	90	201811	13	6900	1971	매맥이윗길
4215025023	강원도 강릉시 주문진읍 장덕리	1***	단독	8m미만	131.72	391	201811	13	22000	1998	신리천로
4215025023	강원도 강릉시 주문진읍 장덕리	8**	단독	8m미만	38.34	536	201811	15	3000	1990	null
4215025021	강원도 강릉시 주문진읍 주문리	1**	단독	8m미만	41.2	79	201811	7	6500	1955	오리나루1길
4215025021	강원도 강릉시 주문진읍 주문리	4**	단독	-	23.2	216	201811	19	2400	1990	불당골길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	25m미만	608.74	248	201811	15	63000	1989	주문로
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	71.03	342	201811	22	10000	1944	분토길
4215025025	강원도 강릉시 주문진읍 향호리	1***	단독	8m미만	84.59	339	201811	1	9800	1995	향호길
4215013200	강원도 강릉시 지변동	3**	다가구	12m미만	462.99	286	201811	19	31500	1996	지변길
4215013200	강원도 강릉시 지변동	4*	다가구	8m미만	441.11	329	201811	9	58200	2015	죽헌길44번길
4215013200	강원도 강릉시 지변동	6**	다가구	12m미만	638.8	464	201811	20	132000	2016	경포로
4215013200	강원도 강릉시 지변동	4**	단독	8m미만	130.82	384	201811	28	28000	2014	죽헌길85번길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	292.35	164.2	201811	27	39500	1994	강릉대로433번길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	345.47	202.8	201811	20	41000	1995	하평6길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	60.26	186.4	201811	26	9000	1978	성덕포남로168번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	148.74	188.5	201811	5	19900	1989	남구길24번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	198.98	201.3	201811	10	18000	1993	강릉대로
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	111.98	266	201811	27	9200	1985	보래미하길43번길
4215011100	강원도 강릉시 포남동	1***	단독	25m이상	104.72	319.6	201811	20	24800	1956	가작로274번길
4215011100	강원도 강릉시 포남동	1***	단독	25m이상	161.7	356.5	201811	9	33000	1993	성덕포남로
4215010100	강원도 강릉시 홍제동	1**	단독	8m미만	29.8	170	201811	2	6500	1990	홍제로53번길
4215011700	강원도 강릉시 회산동	1**	다가구	8m미만	427.73	575	201811	5	72000	2006	관솔길12번길
4282025321	강원도 고성군 거진읍 거진리	5**	단독	8m미만	26.94	97	201811	26	3450	1968	푸른고개길
4282025321	강원도 고성군 거진읍 거진리	2**	단독	8m미만	126.31	147	201811	8	12500	2003	거진시장뒷길
4282025321	강원도 고성군 거진읍 거진리	1**	단독	8m미만	86.63	453	201811	23	8500	1954	빨래골길
4282032023	강원도 고성군 죽왕면 가진리	7*	단독	8m미만	120.29	625	201811	21	18191	1996	가진해변길
4282032027	강원도 고성군 죽왕면 구성리	5**	단독	8m미만	90.55	571	201811	15	18500	2006	구성1길
4282032031	강원도 고성군 죽왕면 문암진리	1*	단독	8m미만	26.94	89	201811	13	3750	1969	문암항3길
4282033025	강원도 고성군 토성면 백촌리	1**	단독	8m미만	47.52	341	201811	7	5500	1972	백촌2길
4282033030	강원도 고성군 토성면 신평리	9*	단독	8m미만	51.84	837	201811	28	24000	1996	신평길
4282033023	강원도 고성군 토성면 아야진리	7*	단독	8m미만	61.12	664	201811	10	19800	1969	아야진남길
4282033034	강원도 고성군 토성면 용촌리	3**	단독	8m미만	198.43	660	201811	26	54500	2015	사진용촌1길
4282031021	강원도 고성군 현내면 대진리	1**	단독	8m미만	32.3	134	201811	9	5600	1974	한나루로1길
4282031021	강원도 고성군 현내면 대진리	4*	단독	12m미만	39.6	681	201811	15	22000	1960	한나루로
4217011600	강원도 동해시 단봉동	5**	단독	-	20.2	330	201811	8	3000	1970	봉정1길
4217012800	강원도 동해시 대진동	4*	단독	8m미만	188.6	251	201811	23	13250	1970	대진항길
4217010700	강원도 동해시 동회동	6*	다가구	8m미만	597.97	348.3	201811	7	89000	1970	효자남1길
4217012300	강원도 동해시 묵호진동	8*	단독	25m미만	82.5	310	201811	19	19000	1994	묵호시장길
4217011100	강원도 동해시 발한동	1**	단독	8m미만	25.5	148	201811	20	4800	1975	해안로
4217011000	강원도 동해시 부곡동	4*	단독	8m미만	70.12	136	201811	19	7000	1984	부곡6길
4217011200	강원도 동해시 북평동	9*	단독	8m미만	34.7	180	201811	21	5000	1970	전천로
4217013400	강원도 동해시 신흥동	7**	단독	8m미만	13.62	347	201811	15	1200	1983	남서학길
4217013400	강원도 동해시 신흥동	2**	단독	25m미만	263.7	690	201811	1	15000	1993	서동로
4217012600	강원도 동해시 이로동	7**	단독	8m미만	62.52	146	201811	7	2500	1970	효자로
4217010100	강원도 동해시 천곡동	1***	단독	25m이상	492.38	264	201811	12	45000	1993	중앙로
4217010100	강원도 동해시 천곡동	7**	단독	25m미만	127.54	264.2	201811	30	23000	1970	천곡1길
4217010200	강원도 동해시 평릉동	4**	단독	8m미만	126.36	265.9	201811	19	31000	2014	평원1길
4223010600	강원도 삼척시 교동	5**	다가구	8m미만	385.5	240	201811	17	62700	1998	언장1길
4223031024	강원도 삼척시 근덕면 교가리	9**	단독	8m미만	47.04	205	201811	29	4000	1939	미근로
4223031030	강원도 삼척시 근덕면 궁촌리	1**	단독	8m미만	37.92	210	201811	23	3100	1929	궁촌해변길
4223031030	강원도 삼척시 근덕면 궁촌리	2**	단독	8m미만	49.24	435	201811	20	14500	1934	궁촌해변길
4223031029	강원도 삼척시 근덕면 동막리	5**	단독	8m미만	34.4	385	201811	30	3900	1992	본동길
4223031021	강원도 삼척시 근덕면 상맹방리	4**	단독	8m미만	174.64	488	201811	8	34137	2002	상맹방길
4223031033	강원도 삼척시 근덕면 용화리	1*	단독	8m미만	60.16	182	201811	15	7000	1949	용화해변길
4223010500	강원도 삼척시 당저동	1*	단독	8m미만	51.99	135.9	201811	19	6000	1976	당저동1길
4223012100	강원도 삼척시 사직동	3**	다가구	8m미만	546.67	335	201811	19	83500	2015	사직로3길
4223011800	강원도 삼척시 원당동	5*	단독	12m미만	84.96	174	201811	8	11000	1993	원당로2길
4223025323	강원도 삼척시 원덕읍 노곡리	7*	단독	8m미만	64.45	268	201811	27	8000	1935	노실길
4223025326	강원도 삼척시 원덕읍 호산리	2**	다가구	12m미만	657.38	403	201811	16	89000	2013	삼척로
4223025326	강원도 삼척시 원덕읍 호산리	2**	단독	8m미만	103.56	166	201811	5	19830	1984	삼척로
4223012500	강원도 삼척시 정상동	2**	단독	8m미만	81.44	240	201811	8	12900	1979	영진서길
4221010600	강원도 속초시 교동	9**	다가구	8m미만	655.45	211.8	201811	26	55000	1997	밤골길
4221010600	강원도 속초시 교동	9**	다가구	8m미만	655.45	413.2	201811	26	55000	1997	밤골길
4221010600	강원도 속초시 교동	6**	단독	8m미만	72.72	132	201811	27	14200	1995	교동로
4221010600	강원도 속초시 교동	9**	단독	25m미만	99.88	203.4	201811	30	29500	2014	밤골3길
4221010600	강원도 속초시 교동	7**	단독	25m미만	73.65	235	201811	7	19000	1977	교동로
4221010400	강원도 속초시 금호동	4**	단독	8m미만	29.35	66	201811	15	6000	1955	중앙로129번길
4221010400	강원도 속초시 금호동	4**	단독	8m미만	51.01	72	201811	15	5500	1974	중앙로129번길
4221010400	강원도 속초시 금호동	4**	단독	8m미만	31.86	83	201811	15	5500	1975	중앙로129번길
4221011100	강원도 속초시 도문동	4**	단독	8m미만	121.52	534	201811	22	22000	2017	설악산로352번길
4221011100	강원도 속초시 도문동	1***	단독	8m미만	145.18	681	201811	19	26000	2014	하도문길
4221010200	강원도 속초시 동명동	3**	단독	25m미만	140.01	54	201811	5	49020	1976	장안로
4221010200	강원도 속초시 동명동	4**	단독	25m미만	47.3	86	201811	19	31000	1992	중앙로205번길
4221010200	강원도 속초시 동명동	4**	단독	8m미만	115.14	142	201811	5	37500	2003	중앙로221번길
4221011200	강원도 속초시 설악동	3**	단독	8m미만	49.6	137	201811	22	11000	1978	청봉로3길
4221010800	강원도 속초시 조양동	6**	단독	8m미만	34.7	117	201811	4	11900	1992	청대로232번길
4221010900	강원도 속초시 청호동	4**	단독	12m미만	44.7	113	201811	21	23000	2001	청호로
