pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	329.84	205.5	201502	5	66700	2005	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	296.43	209.9	201502	17	65700	2013	하슬라로206번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	69.48	118	201502	13	4500	1983	강릉대로203번길
4215011000	강원도 강릉시 교동	2**	단독	25m이상	49.5	140	201502	4	12200	1994	화부산로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	126.92	145	201502	10	8000	1980	임영로198번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	78.95	149	201502	16	5000	1975	강릉대로211번길
4215033023	강원도 강릉시 구정면 구정리	2**	단독	8m미만	66.26	343	201502	4	7500	1960	구정중앙로
4215011600	강원도 강릉시 내곡동	5**	다가구	8m미만	656.44	493	201502	4	97000	2014	범일로555번길
4215011600	강원도 강릉시 내곡동	6*	단독	8m미만	49.6	155	201502	26	4900	1960	강변로182번길
4215011600	강원도 강릉시 내곡동	6**	단독	12m미만	387.45	225.4	201502	16	48000	1989	관대길36번길
4215012100	강원도 강릉시 노암동	3**	다가구	12m미만	328.83	218	201502	16	15100	1997	노암등길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	172.65	26	201502	6	17000	1995	단오장길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	40.78	112	201502	11	3500	1960	단오장길6번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	86.24	153	201502	13	7400	1983	노암길46번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	163.51	161.9	201502	9	13000	1987	노가니남길32번길
4215012100	강원도 강릉시 노암동	7**	단독	12m미만	89.92	165	201502	12	6500	1976	단오장길22번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	111.36	171	201502	9	9500	1982	노암등길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	160.28	181.2	201502	16	10099	1988	노가니남길19번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	147.87	182	201502	9	9800	1987	노가니남길13번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	81.41	198	201502	9	7400	1977	노암등길
4215012100	강원도 강릉시 노암동	4**	단독	8m미만	81.45	302	201502	26	13700	1984	노암등길
4215010300	강원도 강릉시 명주동	2*	단독	8m미만	82.37	268	201502	6	12500	1955	경강로2024번길
4215010800	강원도 강릉시 성남동	1**	단독	8m미만	53.15	173.3	201502	26	13500	1943	금성로35번길
4215031028	강원도 강릉시 성산면 오봉리	1**	단독	8m미만	95.5	1097	201502	11	10400	1950	오봉서원길
4215031024	강원도 강릉시 성산면 위촌리	2**	단독	8m미만	216.36	877	201502	6	30000	2008	망월안길
4215037023	강원도 강릉시 연곡면 동덕리	4**	단독	12m미만	208.94	855	201502	9	29000	1981	남평길
4215037028	강원도 강릉시 연곡면 삼산리	8**	단독	8m미만	147.44	332	201502	9	23200	2006	진고개로
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	75.83	198	201502	5	8000	1967	옥천로
4215010500	강원도 강릉시 임당동	2*	단독	8m미만	27.76	44	201502	18	2500	1971	임영로176번길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	20.99	50	201502	4	578	1967	강중길14번길
4215012500	강원도 강릉시 입암동	2**	단독	8m미만	83.07	347	201502	9	16900	1951	입암로148번길
4215025022	강원도 강릉시 주문진읍 교항리	1**	단독	-	39.75	89	201502	26	3600	1960	울릉1길
4215025022	강원도 강릉시 주문진읍 교항리	1**	단독	8m미만	69.39	212.4	201502	20	6800	1996	해안1길
4215025022	강원도 강릉시 주문진읍 교항리	6*	단독	8m미만	62.77	358.2	201502	7	11000	1981	신리3길
4215025024	강원도 강릉시 주문진읍 삼교리	8**	단독	8m미만	175.62	566	201502	2	15000	2008	삼교골길
4215025021	강원도 강릉시 주문진읍 주문리	7*	다가구	8m미만	707.59	399	201502	16	59428	2002	오리나루2길
4215025021	강원도 강릉시 주문진읍 주문리	8**	단독	8m미만	26.25	66	201502	16	2200	1985	소돌안길
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	8m미만	38.1	327	201502	13	5500	1960	옛등대길
4215013200	강원도 강릉시 지변동	7**	다가구	8m미만	455.24	258	201502	5	41000	1998	경포로
4215011200	강원도 강릉시 초당동	1**	단독	8m미만	161.93	694	201502	25	15500	1960	연당길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	343.72	184.7	201502	5	30000	1996	하평6길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	491.16	232	201502	9	54800	1994	강릉대로469번길
4215011100	강원도 강릉시 포남동	8**	단독	8m미만	72.2	142	201502	10	10000	1977	강릉대로
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	78.23	168.5	201502	2	7000	1979	명륜로128번길
4215010100	강원도 강릉시 홍제동	1**	단독	8m미만	34.72	105	201502	10	4100	1960	홍제안길
4215010100	강원도 강릉시 홍제동	1**	단독	8m미만	36.69	106	201502	27	3700	1977	홍제로31번길
4282025032	강원도 고성군 간성읍 진부리	2*	단독	8m미만	118.88	318	201502	5	8600	1999	진부령유원지길
4282025321	강원도 고성군 거진읍 거진리	2*	단독	8m미만	23.57	88	201502	9	1000	1960	null
4282025321	강원도 고성군 거진읍 거진리	2**	단독	8m미만	51.3	280	201502	3	3900	1956	행랑골2길
4282032031	강원도 고성군 죽왕면 문암진리	4**	다가구	8m미만	227.1	157	201502	26	30000	2004	자작도선사길
4282033024	강원도 고성군 토성면 교암리	*	단독	8m미만	39.6	234	201502	4	7000	1960	교암2길
4282033035	강원도 고성군 토성면 봉포리	2**	단독	8m미만	46.75	287	201502	25	8500	null	토성로
4282033023	강원도 고성군 토성면 아야진리	7*	단독	8m미만	63.82	130	201502	19	5300	1995	아야진남길
4282033023	강원도 고성군 토성면 아야진리	1**	단독	8m미만	168.43	606	201502	23	14000	2013	아야진길
4282033034	강원도 고성군 토성면 용촌리	3**	단독	8m미만	239.13	1469	201502	25	55000	2009	사진용촌1길
4282033021	강원도 고성군 토성면 천진리	1**	단독	25m미만	66.25	229	201502	12	10000	1980	토성로
4282033022	강원도 고성군 토성면 청간리	4*	단독	8m미만	79.2	243	201502	27	6500	1960	청간정길
4282031021	강원도 고성군 현내면 대진리	3*	단독	8m미만	26.95	67	201502	11	2150	2012	신촌3길
4282031021	강원도 고성군 현내면 대진리	9*	단독	12m미만	96.96	131	201502	26	6000	1955	한나루로
