pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034025	강원도 강릉시 강동면 임곡리	6*	단독	12m미만	139.4	1115	201812	28	10300	2002	임곡로
4215011000	강원도 강릉시 교동	1**	단독	25m이상	72.7	53	201812	20	15500	1990	강릉대로
4215011000	강원도 강릉시 교동	2*	단독	8m미만	83.61	115	201812	24	10700	1984	가작로223번길
4215011000	강원도 강릉시 교동	1**	단독	12m미만	39.66	132	201812	20	12000	1969	강릉대로211번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	81.59	135	201812	8	9800	1980	골말길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	60.93	145.5	201812	5	12500	1975	명주로77번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	115.69	175.2	201812	27	15100	1979	명주로77번길
4215033027	강원도 강릉시 구정면 제비리	9**	단독	8m미만	140.76	165	201812	10	9220	1991	회산로
4215013600	강원도 강릉시 난곡동	1**	다가구	8m미만	327.8	1000	201812	14	58500	2011	난곡길22번길
4215011600	강원도 강릉시 내곡동	6*	단독	12m미만	110.45	152	201812	23	14000	1983	남산초교길
4215012100	강원도 강릉시 노암동	1**	다가구	8m미만	660.78	707	201812	14	89424	2018	null
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	134.94	152	201812	11	12300	1984	노암길42번길
4215012100	강원도 강릉시 노암동	3**	단독	-	78.12	158	201812	5	5000	1985	남부로191번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	50.24	231	201812	3	9200	1966	연화봉길10번길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	84.78	402	201812	28	24500	2016	노가니길
4215012100	강원도 강릉시 노암동	1**	단독	-	660.78	494	201812	14	83003	2018	남부로
4215012100	강원도 강릉시 노암동	1**	단독	-	660.78	536	201812	14	83772	2018	남부로
4215012100	강원도 강릉시 노암동	1**	단독	-	660.78	575	201812	14	84875	2018	남부로
4215012100	강원도 강릉시 노암동	1**	단독	-	660.78	648	201812	14	86941	2018	남부로
4215012100	강원도 강릉시 노암동	1**	단독	-	660.78	685	201812	14	87988	2018	남부로
4215036022	강원도 강릉시 사천면 노동리	8**	단독	8m미만	131.72	835	201812	1	32000	2016	중앙서로
4215010800	강원도 강릉시 성남동	4*	단독	12m미만	60.16	30	201812	15	7000	1983	금성로5번길
4215031022	강원도 강릉시 성산면 관음리	9**	단독	8m미만	80.54	346	201812	25	11000	2006	관음길
4215031024	강원도 강릉시 성산면 위촌리	8**	단독	8m미만	138.61	622	201812	1	24448	2003	지암길
4215013800	강원도 강릉시 안현동	7**	단독	8m미만	95.07	365	201812	27	23000	2018	안현로
4215013800	강원도 강릉시 안현동	6*	단독	8m미만	299.81	477	201812	26	79500	2005	하남길
4215037024	강원도 강릉시 연곡면 송림리	3**	단독	8m미만	190.63	628	201812	21	20500	2004	송림가마골길
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	95.06	165	201812	28	17000	1978	옥천로71번길
4215012300	강원도 강릉시 월호평동	3**	단독	25m미만	98.52	493	201812	9	18500	2004	월호평길
4215012200	강원도 강릉시 유산동	4**	단독	8m미만	56.8	664	201812	11	12000	1975	율곡로2615번안길
4215012500	강원도 강릉시 입암동	2**	단독	8m미만	62.47	174	201812	18	2500	1990	입암로82번길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	66.15	199	201812	18	4510	1960	부기길
4215025022	강원도 강릉시 주문진읍 교항리	8*	단독	8m미만	26.25	78	201812	30	1500	1990	학교1길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	-	28.9	56	201812	19	5000	1990	시장4길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	46.91	73	201812	28	6000	1975	항구3길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	25m미만	81.43	74.5	201812	11	9000	1983	주문로
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	117.8	162	201812	20	7100	1960	구소방서길
4215025021	강원도 강릉시 주문진읍 주문리	1***	단독	-	31.59	290	201812	24	7000	1990	용소마을안길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	-	128.75	314	201812	20	40000	1937	분토길
4215013300	강원도 강릉시 죽헌동	4**	단독	8m미만	81.27	726	201812	3	22300	1983	유죽길533번길
4215011100	강원도 강릉시 포남동	1***	다가구	8m미만	174.33	227.8	201812	21	21700	1990	산양큰길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	298.44	280.6	201812	20	22500	1993	보래미하길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	130.5	127.6	201812	16	15300	1987	보래미하길53번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	259.39	161.3	201812	18	43500	1993	경강로2267번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	318.48	174.3	201812	24	32000	1987	산양길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	163.08	210.7	201812	4	20000	1990	산양큰길24번안길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	151.59	243	201812	8	26500	1990	산양길36번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	62.4	244.7	201812	24	15000	1991	산양길26번길
4215010100	강원도 강릉시 홍제동	1**	단독	8m미만	38.08	66	201812	18	500	1970	홍제로
4215010100	강원도 강릉시 홍제동	1**	단독	8m미만	126.07	122	201812	10	14000	1980	새냉이길39번길
4282025032	강원도 고성군 간성읍 진부리	1*	단독	25m미만	133.09	835	201812	3	22000	2013	진부령로
4282025321	강원도 고성군 거진읍 거진리	1**	단독	8m미만	34.29	93	201812	10	6300	1989	거탄진로
4282025332	강원도 고성군 거진읍 반암리	1**	단독	8m미만	53.21	600	201812	18	24000	1985	반암길
4282032021	강원도 고성군 죽왕면 오호리	1**	단독	8m미만	72.66	305	201812	11	9500	1954	오호길
4217012900	강원도 동해시 망상동	3**	단독	8m미만	233.97	500	201812	3	20000	1993	망상1길
4217011100	강원도 동해시 발한동	8*	단독	8m미만	26.5	36	201812	31	1000	1985	돌산길
4217011100	강원도 동해시 발한동	8*	단독	8m미만	31.8	43	201812	11	1500	1985	부두길
4217011100	강원도 동해시 발한동	2**	단독	8m미만	39.67	136	201812	1	5500	1970	관사3길
4217011100	강원도 동해시 발한동	5**	단독	25m미만	53.63	188	201812	29	7500	1993	느릅재길
4217012700	강원도 동해시 어달동	1**	단독	25m미만	69.84	115	201812	1	18600	2000	일출로
4217010100	강원도 동해시 천곡동	7**	단독	12m미만	188.1	262.6	201812	26	17200	1988	천곡3길
4217010600	강원도 동해시 효가동	3**	단독	8m미만	186.72	460	201812	26	20000	2011	양지1길
4223031030	강원도 삼척시 근덕면 궁촌리	4**	단독	8m미만	61.6	594.75	201812	18	2500	1939	궁촌2길
4223031026	강원도 삼척시 근덕면 덕산리	1**	단독	8m미만	39.34	303	201812	22	8000	1938	덕산3길
4223031021	강원도 삼척시 근덕면 상맹방리	2**	단독	12m미만	60.29	430	201812	31	25000	2003	삼척로
4223010500	강원도 삼척시 당저동	1*	단독	8m미만	51.99	132.6	201812	24	7250	1976	당저동2길
4223025030	강원도 삼척시 도계읍 도계리	3**	단독	8m미만	85.75	170	201812	12	2000	1985	도계우회로
4223025033	강원도 삼척시 도계읍 전두리	1**	단독	8m미만	135.84	78.34	201812	4	3000	1991	강원남부로
4223025325	강원도 삼척시 원덕읍 옥원리	1**	단독	8m미만	58.7	122	201812	20	1000	1975	호산2길
4223025326	강원도 삼척시 원덕읍 호산리	3**	단독	8m미만	49.58	291	201812	26	22761	1960	호산3길
4223012500	강원도 삼척시 정상동	3**	단독	8m미만	224.62	198	201812	13	15000	2006	봉황마을3길
4221010600	강원도 속초시 교동	9**	다가구	8m미만	390.03	217.4	201812	13	58504	2013	밤골길
4221010600	강원도 속초시 교동	9**	다가구	8m미만	485.68	229.1	201812	8	50000	1996	밤골길
4221010600	강원도 속초시 교동	9**	단독	25m미만	296.7	195.2	201812	4	36500	1997	밤골3길
4221010600	강원도 속초시 교동	9**	단독	8m미만	84	201.6	201812	28	20000	1994	만천6길
4221010700	강원도 속초시 노학동	1***	단독	8m미만	74.7	406	201812	31	30000	1986	신흥2길
4221010700	강원도 속초시 노학동	1***	단독	8m미만	120.78	660	201812	7	30000	2003	응동길
4221010700	강원도 속초시 노학동	1***	단독	8m미만	911	1805	201812	7	142980	2012	학사평길
4221010200	강원도 속초시 동명동	5**	단독	8m미만	181.18	475	201812	3	23200	1989	번영로105번길
4221011200	강원도 속초시 설악동	3**	단독	8m미만	49.6	150	201812	31	10500	1978	청봉로3길
4221011200	강원도 속초시 설악동	7**	단독	8m미만	83.68	344	201812	25	15000	1991	장재터마을길
4221010800	강원도 속초시 조양동	1***	단독	8m미만	153.6	212.6	201812	4	34500	2010	선사로2길
4221010800	강원도 속초시 조양동	1***	단독	8m미만	181.64	377	201812	5	43500	2016	조양로42번길
4221010800	강원도 속초시 조양동	1***	단독	8m미만	181.64	377	201812	21	43500	2016	조양로42번길
4280031024	강원도 양구군 남면 용하리	3**	단독	8m미만	85.89	516	201812	3	16000	2016	정중앙로633번길
4280025032	강원도 양구군 양구읍 정림리	2**	단독	8m미만	99.38	656	201812	4	24400	2016	박수근로
4280034021	강원도 양구군 해안면 현리	3*	단독	12m미만	54	265	201812	20	4000	1977	펀치볼로
4283032021	강원도 양양군 손양면 동호리	2**	단독	8m미만	75.02	400	201812	2	14000	2005	너름터길
4283032026	강원도 양양군 손양면 삽존리	1**	단독	8m미만	68.99	489	201812	31	12000	2017	상촌로
4283032036	강원도 양양군 손양면 상왕도리	3**	단독	8m미만	86.54	695	201812	5	9800	2016	상촌로
4283025039	강원도 양양군 양양읍 화일리	1**	단독	8m미만	80.6	225	201812	11	9129	1952	거마천로
4283034023	강원도 양양군 현남면 동산리	*	단독	8m미만	84.08	159	201812	7	60000	1999	동산큰길
4283034021	강원도 양양군 현남면 인구리	6**	다가구	-	248.45	255.5	201812	20	30000	2005	null
4283034021	강원도 양양군 현남면 인구리	*	단독	8m미만	59.7	380	201812	10	36450	1979	인구중앙길
4283034037	강원도 양양군 현남면 입암리	1*	단독	8m미만	96.91	660	201812	18	4650	2001	갓바위1길
4283033021	강원도 양양군 현북면 잔교리	2**	단독	8m미만	134.79	403	201812	10	18000	2015	쟁기동길58번길
4275034021	강원도 영월군 남면 연당리	1***	단독	12m미만	185.45	242	201812	30	15480	2000	영월로
4275038024	강원도 영월군 무릉도원면 운학리	2**	다가구	8m미만	83.64	612	201812	4	15700	2015	null
4275038024	강원도 영월군 무릉도원면 운학리	1***	단독	8m미만	127.35	804	201812	28	13000	1998	도원운학로
4275025024	강원도 영월군 영월읍 덕포리	6**	단독	25m미만	53.84	206	201812	31	11000	2002	중앙로
4275025024	강원도 영월군 영월읍 덕포리	5**	단독	8m미만	56.06	364	201812	25	11000	1998	영월로
4275025031	강원도 영월군 영월읍 흥월리	6**	단독	8m미만	70.5	238	201812	6	10000	2015	null
4275035523	강원도 영월군 한반도면 신천리	4**	단독	12m미만	91.87	433	201812	19	7900	2007	신천길
4213011800	강원도 원주시 가현동	6*	단독	8m미만	63.68	155	201812	28	5000	1982	가현로
4213011600	강원도 원주시 관설동	1***	다가구	25m미만	455.19	205.7	201812	26	75000	2005	단관길
4213011600	강원도 원주시 관설동	1***	다가구	12m미만	355.2	219.7	201812	27	46000	2003	라옹정길
4213011600	강원도 원주시 관설동	1***	단독	8m미만	35.87	116	201812	21	10500	1975	치악로
4213011000	강원도 원주시 단계동	1**	다가구	8m미만	653.68	428	201812	5	102106	2018	원문로110번길
4213010700	강원도 원주시 단구동	1***	다가구	12m미만	418.82	205.7	201812	14	60500	2006	구곡길
4213010700	강원도 원주시 단구동	1***	단독	12m미만	97	129.4	201812	13	15400	1994	송림길
4213010700	강원도 원주시 단구동	1**	단독	8m미만	59.89	658	201812	10	36000	1983	단사정길
4213035024	강원도 원주시 부론면 흥호리	2**	단독	8m미만	55.5	376	201812	19	7000	1978	null
4213031021	강원도 원주시 소초면 평장리	1***	단독	8m미만	90.86	568	201812	3	15500	2015	섬배로
4213039021	강원도 원주시 신림면 신림리	2**	단독	8m미만	58.5	477	201812	3	5500	1962	언당길
4213039024	강원도 원주시 신림면 용암리	7**	단독	8m미만	101.91	661	201812	12	11000	1962	용소막길
4213011100	강원도 원주시 우산동	2**	단독	8m미만	171.77	209	201812	17	21500	1989	우무개로
4213010100	강원도 원주시 중앙동	1**	단독	25m미만	457.91	220.1	201812	5	60000	1985	중앙로
4213011200	강원도 원주시 태장동	8**	단독	8m미만	74.77	129	201812	11	6000	1983	현충로
4213038022	강원도 원주시 판부면 서곡리	1***	다가구	12m미만	364.17	196.9	201812	25	60000	2012	매봉길
4213038022	강원도 원주시 판부면 서곡리	1***	단독	8m미만	129.09	638	201812	7	15000	1995	백운정길
4213010900	강원도 원주시 학성동	4**	다가구	25m미만	51.14	27.1	201812	2	4000	1962	원문로
4213011400	강원도 원주시 행구동	5**	단독	8m미만	145.17	581	201812	6	20700	2015	운곡로
4213011400	강원도 원주시 행구동	1***	단독	8m미만	113.04	660	201812	5	71800	1962	동부순환로
4213037024	강원도 원주시 흥업면 대안리	1***	단독	8m미만	105.26	588	201812	20	16400	1963	대안은행정길
4213037021	강원도 원주시 흥업면 흥업리	1**	다가구	-	534.43	310	201812	20	92089	2018	울업2길
4213037021	강원도 원주시 흥업면 흥업리	1**	다가구	8m미만	541.03	316	201812	20	93400	2018	울업2길
4281033025	강원도 인제군 기린면 진동리	2**	단독	-	32.4	255	201812	19	14231	2000	설피밭길
4281033021	강원도 인제군 기린면 현리	1***	단독	12m미만	77.47	548	201812	18	12040	1995	내린천로
4281031028	강원도 인제군 남면 관대리	4**	단독	8m미만	99.87	649	201812	20	27552	2014	관대두무로
4281031024	강원도 인제군 남면 부평리	4*	단독	12m미만	66.78	533	201812	27	4800	1998	부평정자로
4281032021	강원도 인제군 북면 원통리	2**	단독	8m미만	188.41	638	201812	10	28078	1999	갈골로
4281032022	강원도 인제군 북면 월학리	1***	단독	8m미만	70.42	364	201812	22	7826	2013	풍전동길
4281032023	강원도 인제군 북면 한계리	1***	단독	8m미만	128.81	909	201812	21	18000	2017	한계응골길
4281034022	강원도 인제군 서화면 서흥리	3**	단독	8m미만	93.62	1322	201812	6	10000	2012	null
4281025031	강원도 인제군 인제읍 고사리	5**	단독	8m미만	60.84	751	201812	19	15533	2016	null
4281025027	강원도 인제군 인제읍 귀둔리	5**	단독	8m미만	84.38	473	201812	3	3200	1995	오작로
4281025023	강원도 인제군 인제읍 합강리	1**	단독	8m미만	307.84	496	201812	19	5954	1992	설악로
4277032021	강원도 정선군 남면 문곡리	2**	다가구	-	98.32	658	201812	20	12900	2009	자미원안길
4277034026	강원도 정선군 북평면 숙암리	4**	단독	8m미만	87.67	482	201812	14	17300	2016	오대천로
4277025622	강원도 정선군 사북읍 사북리	9*	단독	8m미만	132.08	623	201812	12	18170	2012	노나무재옛길
4277025622	강원도 정선군 사북읍 사북리	3**	단독	8m미만	151.32	2160	201812	18	44881	1979	동탄길
4277035025	강원도 정선군 임계면 송계리	7**	단독	25m미만	319.53	152	201812	15	33000	1990	서동로
4277025030	강원도 정선군 정선읍 광하리	6**	단독	8m미만	49.47	869	201812	19	6500	1998	망하안길
4278025631	강원도 철원군 갈말읍 정연리	5**	단독	8m미만	76.9	654	201812	5	6700	1997	정연길
4278025922	강원도 철원군 동송읍 오덕리	1***	단독	12m미만	85.63	389	201812	12	12500	2009	태봉로
4278025924	강원도 철원군 동송읍 오지리	7**	단독	8m미만	96	511	201812	1	10200	1997	오지1길
4278025924	강원도 철원군 동송읍 오지리	4**	단독	8m미만	89.62	519	201812	10	13000	2011	왜매길
4278025921	강원도 철원군 동송읍 이평리	7**	단독	12m미만	49.5	236	201812	21	12480	2004	금학로187번길
4278025921	강원도 철원군 동송읍 이평리	2**	단독	8m미만	46.4	294	201812	23	5000	1999	금학로74번길
4278031022	강원도 철원군 서면 와수리	1***	단독	12m미만	102.8	190	201812	14	7000	2014	와수로86번길
4278025021	강원도 철원군 철원읍 화지리	3*	단독	8m미만	69.12	323	201812	7	10500	1999	금학로291번길
4211012200	강원도 춘천시 교동	1**	단독	8m미만	54.71	162	201812	4	10500	1900	교운가길1번길
4211012200	강원도 춘천시 교동	1**	단독	8m미만	144.45	183	201812	6	28000	1993	교운가길
4211011700	강원도 춘천시 근화동	7**	단독	25m미만	121.64	215.3	201812	10	50000	1975	가연길5번길
