pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034030	강원도 강릉시 강동면 산성우리	1**	단독	8m미만	122.67	556	201902	8	14000	2001	오이동길
4215034021	강원도 강릉시 강동면 상시동리	7**	단독	8m미만	65.54	340	201902	12	2404	1990	와천로
4215034029	강원도 강릉시 강동면 심곡리	4*	다가구	12m미만	452.28	1645	201902	28	130000	2018	헌화로
4215034028	강원도 강릉시 강동면 정동진리	4**	단독	25m미만	1679.19	498	201902	27	147000	1999	율곡로
4215011000	강원도 강릉시 교동	8**	다가구	8m미만	144	132.2	201902	11	18000	1993	강릉대로185번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	53.98	99.2	201902	2	5300	1976	명주로78번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	75.8	117	201902	15	7500	1981	화부산로141번안길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	75.8	117	201902	23	8700	1981	화부산로141번안길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	127.89	133	201902	12	13800	1981	골말길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	138.36	135	201902	26	10800	1991	강릉대로171번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	96.13	185.8	201902	22	13300	1977	강릉대로179번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	71.96	219	201902	26	6400	1978	null
4215011000	강원도 강릉시 교동	1***	단독	12m미만	345.86	240.5	201902	23	68500	2003	하슬라로206번길
4215033024	강원도 강릉시 구정면 금광리	9**	단독	12m미만	34.2	513	201902	20	9300	1990	금평로
4215033022	강원도 강릉시 구정면 학산리	3**	단독	8m미만	114.07	397	201902	28	13000	1997	서지길
4215011600	강원도 강릉시 내곡동	4**	단독	8m미만	68.56	238	201902	22	6500	1972	범일로
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	57.77	122	201902	19	4800	1983	연화봉길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	62.47	179	201902	11	15300	1976	안땔길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	132.96	181.9	201902	13	13000	1986	노가니남길13번길
4215013400	강원도 강릉시 대전동	*	다가구	12m미만	179.31	588	201902	1	43000	2016	동해대로3406번길
4215013400	강원도 강릉시 대전동	5**	단독	8m미만	99.17	603	201902	14	34000	2018	과학단지로21번길
4215031026	강원도 강릉시 성산면 보광리	3**	단독	8m미만	110.16	330	201902	28	23000	2005	보현길
4215013800	강원도 강릉시 안현동	7**	단독	25m이상	99.84	423	201902	7	28350	2017	안현로
4215037028	강원도 강릉시 연곡면 삼산리	3**	단독	12m미만	143.55	391	201902	13	14000	1998	소금강길
4215037022	강원도 강릉시 연곡면 영진리	3**	단독	8m미만	106.77	180	201902	22	9400	1990	영진2길
4215035023	강원도 강릉시 옥계면 주수리	1**	단독	8m미만	82.12	315	201902	26	9000	1977	동녘길
4215010900	강원도 강릉시 옥천동	3**	단독	25m이상	866.03	199	201902	1	51500	1992	중기1길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	39.37	99	201902	25	7000	1976	강중길20번길
4215012500	강원도 강릉시 입암동	4**	단독	8m미만	74.79	142	201902	26	10000	2004	강중길48번길
4215025021	강원도 강릉시 주문진읍 주문리	3**	다가구	8m미만	343.4	129	201902	13	44000	1991	시장길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	88.56	79	201902	8	7000	1990	구시장길
4215025021	강원도 강릉시 주문진읍 주문리	4**	단독	8m미만	83.75	161	201902	12	5700	1993	수릿길
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	8m미만	99.8	260	201902	20	16200	1998	옛등대길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	478.36	176	201902	24	45000	1995	경강로2291번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	221.9	198.5	201902	7	30000	1995	하평4길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	519.6	219	201902	14	33500	1983	용지로96번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	168.24	220.9	201902	16	23800	1990	산양큰길22번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	88.77	233.5	201902	26	18000	1989	보래미하길53번길
4215011700	강원도 강릉시 회산동	5**	단독	8m미만	88.11	499	201902	8	40500	2011	회산로351번길
4282025321	강원도 고성군 거진읍 거진리	3**	단독	8m미만	93.74	81	201902	15	6900	1980	null
4282025321	강원도 고성군 거진읍 거진리	2**	단독	8m미만	69.66	109	201902	25	6887	1991	수외북길
4282025333	강원도 고성군 거진읍 송포리	4**	단독	8m미만	82.65	166	201902	18	8300	1993	낙산길
4282032023	강원도 고성군 죽왕면 가진리	3**	단독	8m미만	53.38	1445	201902	27	3151	2013	가진응골길
4282032031	강원도 고성군 죽왕면 문암진리	4**	단독	8m미만	199.8	296	201902	28	28300	1997	자작도선사1길
4282033037	강원도 고성군 토성면 금화정리	2*	단독	8m미만	45.64	698	201902	27	14500	1925	금화정길
4282033034	강원도 고성군 토성면 용촌리	8*	다가구	8m미만	181	298	201902	6	29500	1999	중앙로
4282031021	강원도 고성군 현내면 대진리	2*	단독	12m미만	174.23	284	201902	11	30000	1996	한나루로
