pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	353.79	214	201506	8	64000	2003	원대로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	338.82	219.3	201506	17	61000	2010	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	349.8	234.1	201506	30	60000	2004	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	494.85	3500	201506	15	75000	2001	하슬라로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	61.45	91.3	201506	14	5500	1980	골말길
4215011000	강원도 강릉시 교동	8**	단독	12m미만	116.92	148.6	201506	1	13100	1978	강릉대로
4215011000	강원도 강릉시 교동	1***	단독	8m미만	150	150	201506	30	20000	1984	화부산로63번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	59.5	155	201506	18	6600	1974	강릉대로171번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	68.49	161.3	201506	25	7000	1977	명주로64번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	65.16	166	201506	26	9700	1976	강릉대로
4215011000	강원도 강릉시 교동	1**	단독	12m미만	182.89	197	201506	24	18300	1989	강릉대로211번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	111.17	206	201506	5	14000	1978	강릉대로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	304.84	206.9	201506	22	68800	2014	율곡초교길43번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	64.71	225	201506	1	9200	1971	화부산로8번안길
4215011000	강원도 강릉시 교동	8**	단독	25m미만	68	261	201506	11	15800	1974	임영로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	314.95	274.6	201506	23	42300	2002	율곡초교길11번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	45.15	294	201506	24	10000	1960	화부산로177번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	159.71	678	201506	5	45000	1989	화부산로141번길
4215011000	강원도 강릉시 교동	7**	단독	25m이상	1076.46	2005	201506	4	113000	1996	율곡로
4215011600	강원도 강릉시 내곡동	3**	다가구	12m미만	433.89	248	201506	17	50000	1997	관솔길
4215011600	강원도 강릉시 내곡동	6*	단독	12m미만	58.93	93	201506	8	5000	1978	남산초교길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	49.8	91	201506	2	9000	1979	노가니길
4215012100	강원도 강릉시 노암동	6**	단독	25m미만	73.14	91	201506	1	6800	1980	임영로
4215012100	강원도 강릉시 노암동	4**	단독	12m미만	150.82	126	201506	2	7500	1984	노가니길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	66.96	145	201506	10	5300	1960	강변로288번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	125.65	147	201506	4	14500	1982	남산길
4215012100	강원도 강릉시 노암동	6**	단독	-	45.18	165	201506	24	3000	1973	임영로25번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	134.12	165	201506	5	13500	1993	강변로288번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	130.48	177	201506	1	15000	1986	남산길
4215012100	강원도 강릉시 노암동	7**	단독	25m미만	235.53	219	201506	30	31000	1984	강변로
4215013400	강원도 강릉시 대전동	1**	단독	8m미만	84.24	511	201506	19	9000	1996	동해대로3456번길
4215013400	강원도 강릉시 대전동	3**	단독	8m미만	97.5	995	201506	18	13900	1980	사임당로489번길
4215036022	강원도 강릉시 사천면 노동리	4**	단독	8m미만	76.8	330	201506	25	8500	2005	한과마을길
4215036026	강원도 강릉시 사천면 덕실리	5**	단독	8m미만	180.95	398	201506	30	16750	2004	덕실길
4215036029	강원도 강릉시 사천면 사기막리	4**	단독	8m미만	86.1	578	201506	9	22000	2012	중앙서로
4215036025	강원도 강릉시 사천면 사천진리	2**	다가구	8m미만	924.06	1707	201506	5	130000	2008	해안로
4215036025	강원도 강릉시 사천면 사천진리	8*	단독	8m미만	261.92	199	201506	4	21750	1994	진리항구1길
4215036025	강원도 강릉시 사천면 사천진리	7**	단독	8m미만	148.17	450	201506	14	20000	1995	해안로
4215036024	강원도 강릉시 사천면 판교리	2**	단독	8m미만	148.44	487	201506	4	18000	null	뒷말길
4215036024	강원도 강릉시 사천면 판교리	5**	단독	8m미만	109.04	995	201506	24	6300	1960	너다리길
4215010800	강원도 강릉시 성남동	2*	단독	25m이상	704.4	250	201506	26	49000	1984	율곡로
