pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034030	강원도 강릉시 강동면 산성우리	3**	단독	8m미만	29.5	84	201904	23	3000	1990	율곡로
4215034021	강원도 강릉시 강동면 상시동리	6**	단독	8m미만	98	650	201904	22	25800	2006	와천로
4215034031	강원도 강릉시 강동면 언별리	1***	단독	8m미만	53	503	201904	2	5986	1990	송담서원길
4215034028	강원도 강릉시 강동면 정동진리	2**	단독	8m미만	36.6	92	201904	12	3600	2002	정동역길
4215011000	강원도 강릉시 교동	1**	단독	25m이상	113.39	106	201904	5	13000	1972	율곡로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	84.38	123.5	201904	30	12500	1982	원대로8번안길
4215011000	강원도 강릉시 교동	8**	단독	25m이상	192.16	128.3	201904	5	40000	1975	강릉대로
4215011000	강원도 강릉시 교동	1**	단독	8m미만	61.15	139	201904	24	6500	1974	율곡로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	57.75	159	201904	25	8000	1976	임영로207번길
4215033024	강원도 강릉시 구정면 금광리	8**	단독	8m미만	84.51	509	201904	22	13720	1993	용금정길
4215033024	강원도 강릉시 구정면 금광리	6**	단독	-	115.66	630	201904	19	26500	2018	하금광길
4215033025	강원도 강릉시 구정면 어단리	1***	단독	12m미만	99.34	660	201904	8	15000	2013	칠성로
4215033021	강원도 강릉시 구정면 여찬리	7**	단독	8m미만	106.74	643	201904	23	29000	2015	말미길
4215033022	강원도 강릉시 구정면 학산리	8**	단독	8m미만	112.86	478	201904	26	27400	2015	범일로
4215010200	강원도 강릉시 남문동	1**	다가구	12m미만	564.12	255	201904	18	49000	1991	남문길
4215011600	강원도 강릉시 내곡동	2**	다가구	8m미만	402.62	310	201904	17	49700	1995	범일로555번길
4215011600	강원도 강릉시 내곡동	4**	단독	25m미만	21.9	103	201904	24	14000	1983	범일로
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	60.98	102	201904	1	5500	1998	노암길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	65.88	103	201904	1	9300	1986	연화봉길33번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	53.32	106	201904	20	3200	1966	율곡로
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	39.33	107	201904	25	6000	1982	노가니길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	76.08	144	201904	8	16000	2015	연화봉길33번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	160.28	181.2	201904	30	13500	1988	노가니남길19번길
4215012900	강원도 강릉시 병산동	3**	단독	8m미만	291	36	201904	30	14250	2015	공항길44번길
4215012900	강원도 강릉시 병산동	3**	단독	8m미만	99.6	370	201904	30	10750	2002	공항길44번길
4215036022	강원도 강릉시 사천면 노동리	4**	단독	-	146.02	358	201904	19	7552	2018	한과마을길
4215036022	강원도 강릉시 사천면 노동리	8*	단독	12m미만	86.62	660	201904	22	15000	2003	중앙서로
4215036026	강원도 강릉시 사천면 덕실리	2**	단독	8m미만	114.18	668	201904	15	28500	2014	덕실길
4215036025	강원도 강릉시 사천면 사천진리	2*	단독	8m미만	37.44	148	201904	18	2000	1990	진리중앙길
4215036024	강원도 강릉시 사천면 판교리	2**	단독	8m미만	78.96	464	201904	27	19000	2012	이설당1길
4215036024	강원도 강릉시 사천면 판교리	1**	단독	8m미만	99.57	581	201904	2	9000	2000	이설당2길
4215031029	강원도 강릉시 성산면 산북리	9**	단독	-	79.56	460	201904	8	19000	2015	칠봉로
4215031024	강원도 강릉시 성산면 위촌리	6**	단독	8m미만	68.86	366	201904	18	1050	1990	위촌길
4215011400	강원도 강릉시 송정동	4*	단독	8m미만	86.98	231	201904	25	22500	1981	송정길30번길
4215037028	강원도 강릉시 연곡면 삼산리	4**	다가구	12m미만	372.33	572	201904	22	44500	1996	진고개로
4215037025	강원도 강릉시 연곡면 행정리	3**	단독	8m미만	113.41	972	201904	4	10400	1990	진고개로
4215035029	강원도 강릉시 옥계면 금진리	1**	단독	8m미만	63.18	56	201904	15	1970	1990	금진뒷길
4215035026	강원도 강릉시 옥계면 남양리	1***	단독	8m미만	52.89	348	201904	5	6400	1990	남양1길
4215035024	강원도 강릉시 옥계면 도직리	5*	단독	8m미만	36.4	179	201904	15	2800	1990	도직길
4215035024	강원도 강릉시 옥계면 도직리	5*	단독	8m미만	1479.1	1903	201904	15	150000	2017	도직길
4215035023	강원도 강릉시 옥계면 주수리	2**	단독	8m미만	49.41	426	201904	22	6000	1984	동해대로
4215010900	강원도 강릉시 옥천동	2**	단독	12m미만	128.2	99.2	201904	10	13000	1977	동부시장길
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	95.06	165	201904	14	16500	1978	옥천로71번길
4215032021	강원도 강릉시 왕산면 도마리	8**	단독	8m미만	78.57	466	201904	21	6000	2006	백두대간로
4215012200	강원도 강릉시 유산동	6**	단독	8m미만	42.65	407	201904	26	5000	1965	모산로268번길
4215010500	강원도 강릉시 임당동	*	단독	8m미만	52.86	106	201904	3	15000	1954	강릉대로224번안길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	108.37	96	201904	12	6800	1979	부기길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	85.39	190	201904	5	11800	1960	강중길6번길
4215013700	강원도 강릉시 저동	3**	단독	8m미만	98.46	407	201904	17	31390	2016	저동길
4215025022	강원도 강릉시 주문진읍 교항리	6*	단독	12m미만	265.11	121.6	201904	9	23500	1993	신리길
4215025022	강원도 강릉시 주문진읍 교항리	3**	단독	8m미만	66.14	249	201904	26	12200	1998	교항원길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	25m미만	160.31	75	201904	29	35000	1994	해안로
4215025021	강원도 강릉시 주문진읍 주문리	8**	단독	8m미만	41.27	145	201904	23	5600	1990	새쪽3길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	-	25	179	201904	22	7800	1945	분토길
4215025021	강원도 강릉시 주문진읍 주문리	1***	단독	8m미만	74.1	321	201904	6	9300	1981	용소원길
4215011200	강원도 강릉시 초당동	3**	단독	8m미만	41.38	305	201904	5	28300	1984	초당원길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	99.54	155.1	201904	3	13000	1978	남구길11번길
4215011100	강원도 강릉시 포남동	1***	단독	25m미만	328.95	203.9	201904	8	59500	1995	하평3길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	167.54	205.6	201904	8	22500	1988	성덕포남로188번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	107.1	210	201904	2	12500	1984	성덕포남로146번길
4215010100	강원도 강릉시 홍제동	2**	다가구	8m미만	402.11	200	201904	15	56000	1991	골말길
4215010100	강원도 강릉시 홍제동	1**	단독	25m미만	83.17	76	201904	11	7000	1992	홍제로
4215010100	강원도 강릉시 홍제동	2**	단독	8m미만	46.97	155	201904	4	9500	1975	골말길30번안길
4282025031	강원도 고성군 간성읍 장신리	3**	단독	25m미만	95.88	650	201904	29	9170	2010	진부령로
4282025028	강원도 고성군 간성읍 해상리	7**	단독	8m미만	27.81	489	201904	2	5588	2011	중두골길
4282025321	강원도 고성군 거진읍 거진리	2**	단독	-	200.9	78	201904	1	24200	1983	거탄진로
4282025321	강원도 고성군 거진읍 거진리	2**	단독	8m미만	50.07	130	201904	28	3950	2004	거진운동장길
4282032031	강원도 고성군 죽왕면 문암진리	4**	단독	8m미만	98.4	254	201904	13	29500	1998	자작도선사1길
4282032021	강원도 고성군 죽왕면 오호리	9*	단독	8m미만	35.67	168	201904	8	4000	2016	인정길
4217011600	강원도 동해시 단봉동	2**	단독	8m미만	69.6	265	201904	12	7000	1970	연당뒷길
4217013300	강원도 동해시 만우동	2**	단독	8m미만	65.52	670	201904	10	6000	1970	만우안길
4217012300	강원도 동해시 묵호진동	산*	단독	8m미만	30.15	65.05	201904	22	3500	1985	논골2길
4217012300	강원도 동해시 묵호진동	4*	단독	8m미만	27.52	91	201904	16	700	1983	논산3길
4217012300	강원도 동해시 묵호진동	7*	단독	8m미만	19.83	111	201904	12	3000	1970	논산2길
4217011100	강원도 동해시 발한동	1*	단독	8m미만	46.3	131.68	201904	1	2500	1970	동문산1길
4217011100	강원도 동해시 발한동	5**	단독	12m미만	494.95	235	201904	23	25250	1995	느릅재길
4217011100	강원도 동해시 발한동	2**	단독	8m미만	39.67	238	201904	17	7300	1970	관사1길
4217011100	강원도 동해시 발한동	5**	단독	8m미만	78.66	239	201904	1	12000	1981	동호2길
4217011200	강원도 동해시 북평동	2*	단독	12m미만	106.44	141	201904	16	12000	1970	오일장길
4217010400	강원도 동해시 용정동	2**	단독	8m미만	65.43	245	201904	18	10900	1970	봉오동길
4217011800	강원도 동해시 이도동	4**	단독	8m미만	80.8	79	201904	26	1300	1970	전천로
4217011800	강원도 동해시 이도동	7**	단독	8m미만	47.3	1118	201904	1	18928	1970	이원길
4217012600	강원도 동해시 이로동	1**	단독	8m미만	114.6	110	201904	5	7000	2003	삼화1길
4217010600	강원도 동해시 효가동	3**	단독	8m미만	31.11	166	201904	23	5250	1985	양지길
4223035024	강원도 삼척시 가곡면 풍곡리	4**	단독	8m미만	79.3	377	201904	18	8700	2002	가곡천로
4223010600	강원도 삼척시 교동	7**	다가구	12m미만	332.18	209.5	201904	26	39000	2000	청석로
4223031024	강원도 삼척시 근덕면 교가리	1***	단독	8m미만	97.05	214	201904	19	12800	2000	교가2길
4223031026	강원도 삼척시 근덕면 덕산리	1**	다가구	12m미만	203.61	310	201904	25	36000	2015	덕산해변1길
4223031029	강원도 삼척시 근덕면 동막리	8**	단독	8m미만	68.36	1115	201904	20	19900	2015	본동길
4223031021	강원도 삼척시 근덕면 상맹방리	1**	단독	8m미만	59.93	492	201904	19	11450	1979	삼척로
4223031034	강원도 삼척시 근덕면 장호리	3*	단독	8m미만	47.4	212	201904	4	13500	1983	삼척로
4223031032	강원도 삼척시 근덕면 초곡리	4**	다가구	12m미만	753.52	750	201904	12	65000	2004	삼척로
4223012000	강원도 삼척시 남양동	1*	단독	8m미만	62.37	132.5	201904	30	10500	1979	사대2길
4223025030	강원도 삼척시 도계읍 도계리	3**	단독	12m미만	51	32	201904	4	1600	1962	도계로
4223025030	강원도 삼척시 도계읍 도계리	2**	단독	8m미만	78	117	201904	5	5000	1964	도계로
4223034034	강원도 삼척시 미로면 내미로리	2**	단독	8m미만	67.35	620	201904	3	5200	2003	내미로길
4223012100	강원도 삼척시 사직동	2**	단독	8m미만	92.88	76	201904	17	5977	2014	중앙로
4223025322	강원도 삼척시 원덕읍 임원리	6*	단독	8m미만	125.44	257	201904	4	12000	2004	임원중앙로
4223025322	강원도 삼척시 원덕읍 임원리	8**	단독	8m미만	22.14	284	201904	5	3000	1978	임원안길
4221010600	강원도 속초시 교동	6**	단독	8m미만	57.12	114	201904	3	10500	1982	수복로103번길
4221010600	강원도 속초시 교동	9**	단독	12m미만	193.77	221.7	201904	21	40000	1996	먹거리길
4221010400	강원도 속초시 금호동	4**	단독	8m미만	65.61	268	201904	27	20500	1980	수복로201번길
4221010200	강원도 속초시 동명동	*	단독	8m미만	24.18	46	201904	12	1700	1983	영금정로4길
4221010200	강원도 속초시 동명동	*	단독	8m미만	24.56	136	201904	1	8000	1962	영금정로6길
4221010200	강원도 속초시 동명동	2**	단독	8m미만	41.12	142	201904	25	16000	2003	수복로259번길
4221010100	강원도 속초시 영랑동	3**	단독	8m미만	31.2	63	201904	4	5800	1984	영랑로7길
4221010800	강원도 속초시 조양동	1***	다가구	8m미만	338.8	212.9	201904	22	43500	2009	선사로2길
4221010800	강원도 속초시 조양동	1***	단독	8m미만	26.44	86	201904	2	9300	1968	새마을2길
4221010300	강원도 속초시 중앙동	4**	단독	25m미만	32.29	23	201904	23	6000	1955	중앙로
4221010500	강원도 속초시 청학동	6**	단독	8m미만	66.51	127	201904	25	3500	1986	청학로4길
4221010500	강원도 속초시 청학동	4**	단독	8m미만	24.06	175	201904	10	5830	1984	수복로187번길
4221010900	강원도 속초시 청호동	1***	단독	8m미만	70.88	101	201904	29	19000	2006	청호로
4280031031	강원도 양구군 남면 죽리	5**	단독	8m미만	103.5	443	201904	2	20500	2010	춘양로2650번길
4280032023	강원도 양구군 동면 원당리	1**	단독	8m미만	102.78	1927	201904	8	16605	2015	숨골로
4280025039	강원도 양구군 양구읍 군량리	2**	단독	8m미만	51.45	375	201904	14	2900	2001	성곡로
4280025021	강원도 양구군 양구읍 상리	5**	단독	8m미만	137.21	248.5	201904	12	31500	2015	청춘로
4280025021	강원도 양구군 양구읍 상리	1**	단독	8m미만	87.15	254	201904	26	17000	1994	중심로
4283035035	강원도 양양군 강현면 광석리	*	단독	12m미만	96.95	660	201904	21	16000	2005	안골로
4283035040	강원도 양양군 강현면 주청리	5*	단독	8m미만	195.66	550	201904	9	35000	2006	주청1길
4283031033	강원도 양양군 서면 오색리	5*	단독	8m미만	121.94	285	201904	12	13000	1981	백암길
4283031033	강원도 양양군 서면 오색리	1**	단독	8m미만	55	483	201904	15	5600	1990	관대문길
4283032021	강원도 양양군 손양면 동호리	7*	단독	8m미만	99.6	257	201904	18	22100	2011	굴개길
4283025021	강원도 양양군 양양읍 남문리	*	단독	8m미만	90.53	135	201904	18	16000	1976	군청길
4283025035	강원도 양양군 양양읍 서문리	3**	단독	8m미만	80.64	139	201904	10	3800	1977	서문3길
4283034038	강원도 양양군 현남면 남애리	5**	단독	8m미만	37.5	61	201904	25	2100	1991	매바위길
4283034021	강원도 양양군 현남면 인구리	3**	단독	12m미만	143.83	946	201904	20	43000	1958	해송천로
4283033022	강원도 양양군 현북면 기사문리	1**	단독	8m미만	41.16	133	201904	29	2000	1992	텃골길
4283033031	강원도 양양군 현북면 어성전리	5**	단독	8m미만	53.5	169	201904	15	2900	1959	어성전길
4283033030	강원도 양양군 현북면 하광정리	3**	단독	8m미만	52.42	303	201904	18	15000	1978	하조대4길
4275032528	강원도 영월군 김삿갓면 외룡리	2**	단독	8m미만	86.22	581	201904	29	4800	1998	영월동로
4275038021	강원도 영월군 무릉도원면 무릉리	9**	단독	12m미만	140.73	367	201904	25	4800	1998	중방길
4275038024	강원도 영월군 무릉도원면 운학리	5**	단독	8m미만	90	660	201904	5	17711	2016	손이골길
4275033023	강원도 영월군 북면 연덕리	1***	단독	-	78.41	301	201904	30	2400	1998	오만동길
4275033023	강원도 영월군 북면 연덕리	1***	단독	8m미만	93.87	319	201904	20	6000	1996	오만동길
4275025024	강원도 영월군 영월읍 덕포리	4**	단독	8m미만	40	120	201904	8	5000	2006	덕포시장길
4275025021	강원도 영월군 영월읍 영흥리	7**	단독	25m미만	49.68	56	201904	23	5250	1998	봉래산로
4275025021	강원도 영월군 영월읍 영흥리	9**	단독	8m미만	64.3	69	201904	22	4000	1985	요리골목길
4275036022	강원도 영월군 주천면 판운리	2**	다가구	8m미만	145.37	600	201904	29	17000	2008	평창강로
4275031026	강원도 영월군 중동면 석항리	1**	단독	8m미만	67.5	221	201904	24	3000	1998	석항역길
4275031026	강원도 영월군 중동면 석항리	2**	단독	8m미만	153.27	451	201904	24	6800	2011	태백산로
4275031025	강원도 영월군 중동면 연상리	2**	단독	8m미만	198.44	1491	201904	7	19000	1997	미구길
4275035525	강원도 영월군 한반도면 쌍용리	6**	단독	8m미만	84.32	145.55	201904	10	3000	1989	쌍용로
4275035524	강원도 영월군 한반도면 후탄리	8*	단독	8m미만	98.38	255	201904	15	6300	1995	연정길
4213010500	강원도 원주시 개운동	4**	다가구	8m미만	320.97	352.5	201904	22	33000	1994	개운3길
4213010500	강원도 원주시 개운동	2**	단독	8m미만	36.75	116	201904	3	4800	1984	남원로644번길
4213011600	강원도 원주시 관설동	1***	단독	12m미만	253.19	231.9	201904	25	35000	2005	관설안길
4213011600	강원도 원주시 관설동	4**	단독	8m미만	101.4	329	201904	9	8238	1964	섭재삼보길
4213011000	강원도 원주시 단계동	8**	다가구	12m미만	396.83	216.7	201904	15	67000	1994	금불3길
4213011000	강원도 원주시 단계동	7*	단독	8m미만	41.58	112	201904	9	7200	1979	모란1길
4213010700	강원도 원주시 단구동	1**	다가구	8m미만	89.68	137	201904	10	16500	1982	단사정길
4213010700	강원도 원주시 단구동	1***	다가구	12m미만	380.95	191.4	201904	20	72500	2012	구곡길
4213010700	강원도 원주시 단구동	1***	다가구	12m미만	494.64	370.2	201904	10	70500	2005	천매봉길
4213010700	강원도 원주시 단구동	6**	단독	8m미만	30.95	105	201904	8	12000	1985	치악로
4213010700	강원도 원주시 단구동	6**	단독	8m미만	84.8	139	201904	3	12000	1984	치악로
4213010700	강원도 원주시 단구동	1**	단독	8m미만	119.22	190	201904	5	14600	1982	단사정길
