pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034028	강원도 강릉시 강동면 정동진리	4**	단독	8m미만	88	998	201906	4	17350	1990	정동등명길
4215034026	강원도 강릉시 강동면 하시동리	4**	단독	12m미만	37.16	305	201906	20	6000	1990	시동길
4215011000	강원도 강릉시 교동	1***	다가구	25m미만	389.21	223.1	201906	7	82000	2003	가작로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	67.07	158.7	201906	12	9950	1974	임영로
4215011000	강원도 강릉시 교동	2**	단독	12m미만	79.09	179	201906	13	20000	1973	명륜로
4215011000	강원도 강릉시 교동	1***	단독	8m미만	66.78	209.2	201906	1	15800	1973	임영로157번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	358.77	224.9	201906	8	87500	2014	율곡초교길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	191.68	283.9	201906	27	40800	2003	원대로143번길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	100.65	98	201906	27	10000	1987	경강로2018번길
4215011600	강원도 강릉시 내곡동	4**	단독	8m미만	70.47	205	201906	6	11300	1993	남산초교길12번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	72.59	159	201906	27	12700	1974	연화봉길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	118.53	660.4	201906	24	33181	2012	샛돌3길
4215036027	강원도 강릉시 사천면 방동리	3**	단독	8m미만	231.35	750	201906	20	27000	1998	방동길
4215036029	강원도 강릉시 사천면 사기막리	4**	단독	8m미만	93.58	394	201906	25	7500	2008	중앙서로
4215036025	강원도 강릉시 사천면 사천진리	3*	단독	8m미만	54.02	271	201906	5	10000	1990	공회당길
4215036024	강원도 강릉시 사천면 판교리	5**	단독	8m미만	157.71	2218	201906	26	51400	1990	너다리길
4215031026	강원도 강릉시 성산면 보광리	4**	단독	8m미만	169	446	201906	8	17000	1996	보현길
4215037023	강원도 강릉시 연곡면 동덕리	8**	단독	8m미만	49.22	195	201906	3	7700	2005	동덕3길
4215037028	강원도 강릉시 연곡면 삼산리	9**	단독	8m미만	115.02	714	201906	26	21000	2001	진고개로
4215037022	강원도 강릉시 연곡면 영진리	6*	단독	8m미만	43.56	229	201906	26	23800	1990	영진길
4215035030	강원도 강릉시 옥계면 산계리	8**	단독	8m미만	71.25	314	201906	11	4600	2003	산계길
4215010900	강원도 강릉시 옥천동	2**	단독	12m미만	171.9	142	201906	19	18000	1980	옥가로19번길
4215010900	강원도 강릉시 옥천동	1*	단독	8m미만	65.82	155	201906	17	10000	1975	옥천로10번길
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	65.45	162	201906	15	15000	1948	수문길33번길
4215032021	강원도 강릉시 왕산면 도마리	1***	단독	8m미만	79.5	650	201906	7	4000	1998	null
4215013100	강원도 강릉시 유천동	7**	단독	12m미만	299.24	299.3	201906	28	83500	2017	선수촌로
4215012500	강원도 강릉시 입암동	4**	단독	8m미만	59.6	162	201906	10	8300	1972	강중길48번길
4215013700	강원도 강릉시 저동	2**	단독	8m미만	99.07	460	201906	20	20935	2016	저동길
4215025022	강원도 강릉시 주문진읍 교항리	7*	단독	8m미만	75.5	155.2	201906	17	8600	1983	웃사다리3길
4215025022	강원도 강릉시 주문진읍 교항리	6*	단독	8m미만	316.38	435	201906	4	24000	1999	신리제방2길
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	-	23.24	73	201906	14	3700	1969	주문북로
4215025021	강원도 강릉시 주문진읍 주문리	5**	단독	8m미만	40.02	99.2	201906	7	4100	1985	약수동길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	25m미만	94.76	114	201906	6	7700	1990	연주로
4215025021	강원도 강릉시 주문진읍 주문리	5**	단독	-	22.94	124	201906	25	700	1984	주문북로
4215025021	강원도 강릉시 주문진읍 주문리	7**	단독	12m미만	36.28	237	201906	26	29000	1990	우암천길
4215025021	강원도 강릉시 주문진읍 주문리	4**	단독	8m미만	35.7	241	201906	19	2000	1984	주영안길
4215025021	강원도 강릉시 주문진읍 주문리	8**	단독	-	52.31	375	201906	7	8300	1990	방학동길
4215025021	강원도 강릉시 주문진읍 주문리	1***	단독	8m미만	52.31	380	201906	11	18500	1990	신영길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	492.6	203.7	201906	26	34500	1994	보래미길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	120.18	99	201906	14	16800	1985	경강로2310번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	89.19	147	201906	18	18000	1984	경강로2323번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	321.81	168	201906	25	34000	1997	남강초교1길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	162.63	170.1	201906	17	20000	1993	경강로2267번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	159.46	180	201906	26	22500	1989	경강로2344번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	144.12	180.3	201906	16	20200	1988	남구길30번길
