pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	2**	단독	8m미만	57.14	321	201911	12	2865	1986	언덕밑길
4215034028	강원도 강릉시 강동면 정동진리	4**	단독	12m미만	56	41	201911	7	2000	1986	분소골길
4215011300	강원도 강릉시 강문동	2**	다가구	25m이상	398.14	582	201911	28	150000	2018	해안로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	284.43	204.4	201911	11	74500	2012	하슬라로232번길
4215011000	강원도 강릉시 교동	1**	단독	12m미만	348.09	99	201911	1	32000	1996	명륜로
4215011000	강원도 강릉시 교동	1**	단독	12m미만	39.66	132	201911	28	12000	1969	강릉대로211번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	158.08	135	201911	4	12650	1986	율곡로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	82.6	164	201911	3	7500	1975	화부산로8번길
4215011000	강원도 강릉시 교동	9**	단독	12m미만	88.62	178.2	201911	18	19700	1976	원대로20번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	374.82	216.3	201911	19	77000	2003	율곡초교길43번길
4215033023	강원도 강릉시 구정면 구정리	2**	단독	8m미만	197.25	255	201911	7	19800	2017	구정중앙로
4215010200	강원도 강릉시 남문동	1**	단독	12m미만	94.88	116	201911	4	20560	2015	홍제로12번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	128.43	115	201911	22	14000	1978	노가니길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	82.1	141	201911	15	7700	1981	율곡로2719번길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	109.55	147	201911	30	16500	1980	노암등길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	141.29	149	201911	12	9500	1979	노가니길
4215012100	강원도 강릉시 노암동	6**	단독	12m미만	138.64	169	201911	15	13100	1980	노암길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	113.65	183	201911	1	16500	1979	노암길
4215012100	강원도 강릉시 노암동	7**	단독	25m미만	35.7	195	201911	20	16300	1966	임영로
