pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011300	강원도 강릉시 강문동	1**	단독	8m미만	90.4	208	201511	23	21254	1996	창해로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	34.71	99	201511	2	4800	1974	강릉대로171번길
4215011000	강원도 강릉시 교동	9**	단독	25m이상	241.92	109.8	201511	19	23000	1991	강릉대로
4215011000	강원도 강릉시 교동	1**	단독	8m미만	69.48	118	201511	14	4800	1983	강릉대로203번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	77.58	149.5	201511	19	6000	1977	강릉대로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	68.49	161.3	201511	5	11700	1977	명주로64번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	355.92	214.7	201511	4	76500	2004	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	단독	25m미만	155.2	355.6	201511	25	62000	2005	율곡초교길
4215011000	강원도 강릉시 교동	3**	단독	8m미만	201.68	406	201511	26	15500	1987	가작로
4215033024	강원도 강릉시 구정면 금광리	2**	단독	8m미만	186.41	499	201511	4	18500	1997	강변2길
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	160.08	840	201511	9	36000	2010	범일로417번길
4215011600	강원도 강릉시 내곡동	5*	단독	8m미만	40.03	115	201511	27	7800	1973	강변로172번길
4215011600	강원도 강릉시 내곡동	2**	단독	8m미만	444.09	277	201511	11	45600	1995	범일로555번길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	64.02	123	201511	12	8000	1994	노가니길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	72.68	132	201511	17	6500	1983	남부로137번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	105.97	135	201511	9	8300	1984	임영로26번길
4215012100	강원도 강릉시 노암동	3*	단독	8m미만	52.28	150	201511	25	4700	1980	유산로25번길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	169.64	165	201511	13	12700	1982	노암길42번길
4215012100	강원도 강릉시 노암동	1**	단독	12m미만	82.56	167	201511	13	9180	1982	노가니길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	82.21	169	201511	9	7900	1979	노암길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	30.25	192	201511	25	5500	1971	부흥길
4215036027	강원도 강릉시 사천면 방동리	3**	단독	8m미만	110.55	660	201511	17	10000	1998	방동길
4215010800	강원도 강릉시 성남동	1**	단독	8m미만	39.57	213.6	201511	3	7200	1945	금성로61번길
4215010800	강원도 강릉시 성남동	9*	단독	8m미만	599.18	233.4	201511	4	19000	1982	금성로23번길
4215031026	강원도 강릉시 성산면 보광리	8**	단독	8m미만	89.19	400	201511	18	10600	2004	삼왕길
