pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	3**	단독	12m미만	84.26	220	201711	3	9830	1985	단경로
4215034021	강원도 강릉시 강동면 상시동리	3**	단독	25m이상	188	446	201711	24	19200	2006	시동서당길
4215034025	강원도 강릉시 강동면 임곡리	2**	단독	8m미만	71.6	893	201711	29	13200	2003	임곡로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	129.62	179	201711	27	10000	1977	임영로207번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	98.46	182.1	201711	23	22500	2010	화부산로8번안길
4215011000	강원도 강릉시 교동	7**	단독	12m미만	57.6	334	201711	9	20000	1992	화부산로131번길
4215011000	강원도 강릉시 교동	7**	단독	12m미만	180.01	435	201711	20	29000	1980	화부산로117번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	354.49	492.5	201711	7	65000	2004	정원로
4215011000	강원도 강릉시 교동	1***	단독	25m미만	402.84	683	201711	17	63000	1996	경포로
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	126.97	307	201711	20	24500	2015	말미길
4215033021	강원도 강릉시 구정면 여찬리	4**	단독	8m미만	46.28	331	201711	3	8200	1990	봉양1길
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	155.79	446	201711	29	29800	2015	말미길
4215013600	강원도 강릉시 난곡동	3**	단독	8m미만	51.45	258	201711	14	2400	2001	난곡행정길49번길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	22.31	76	201711	10	1700	1956	홍제로20번길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	59.5	165	201711	18	18000	1942	경강로2018번길
4215011600	강원도 강릉시 내곡동	4**	단독	8m미만	47.36	148.7	201711	15	3500	1983	남부로17번안길
4215011600	강원도 강릉시 내곡동	1**	단독	8m미만	79.68	159	201711	20	14300	2015	남산초교길12번길
4215011600	강원도 강릉시 내곡동	1**	단독	8m미만	32.13	289	201711	24	7000	1983	남산초교길25번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	64.32	129	201711	27	8700	1989	노암길42번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	54.08	145	201711	7	4000	1990	율곡로2747번길
4215012100	강원도 강릉시 노암동	6**	단독	12m미만	197.35	173	201711	27	12000	1982	남산길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	160.94	181.2	201711	16	15500	1988	노가니남길9번길
4215036027	강원도 강릉시 사천면 방동리	3**	단독	8m미만	107.69	495	201711	20	23037	2011	가마골길
4215036028	강원도 강릉시 사천면 산대월리	4**	단독	8m미만	67.5	1309	201711	1	18000	2014	산대월길
4215036023	강원도 강릉시 사천면 석교리	3**	단독	8m미만	53.12	357	201711	9	8000	1990	구라미길
4215031023	강원도 강릉시 성산면 금산리	2**	단독	8m미만	48	135	201711	1	4450	1978	솔밭길
4215031023	강원도 강릉시 성산면 금산리	2**	단독	8m미만	128.6	405	201711	1	10400	1998	솔밭길
4215037028	강원도 강릉시 연곡면 삼산리	3**	단독	8m미만	84.31	233	201711	1	6500	1998	외동길
4215037022	강원도 강릉시 연곡면 영진리	3**	단독	8m미만	26.25	195	201711	6	6500	1985	영진길
4215037022	강원도 강릉시 연곡면 영진리	2**	단독	8m미만	135.12	685	201711	7	33000	2002	해안로
4215035029	강원도 강릉시 옥계면 금진리	1**	단독	8m미만	83.7	284	201711	14	6000	1993	헌화로
4215010900	강원도 강릉시 옥천동	3**	다가구	12m미만	660.74	256.5	201711	13	125000	2017	옥가로50번길
4215032021	강원도 강릉시 왕산면 도마리	1***	단독	8m미만	79.5	650	201711	10	4000	1990	null
4215012200	강원도 강릉시 유산동	1**	단독	12m미만	494.08	2053	201711	24	27000	2017	신석길
4215010500	강원도 강릉시 임당동	1**	단독	8m미만	62.81	152	201711	11	7500	1973	임영로
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	59.34	311	201711	16	8200	1943	부기길32번길
4215025022	강원도 강릉시 주문진읍 교항리	8*	단독	8m미만	80.5	138	201711	30	4000	1990	웃사다리2길
4215025022	강원도 강릉시 주문진읍 교항리	2**	단독	8m미만	80.19	149	201711	22	11500	1990	웃사다리4길
4215025022	강원도 강릉시 주문진읍 교항리	3**	단독	8m미만	635.69	382	201711	30	90000	2017	교항원길
4215025022	강원도 강릉시 주문진읍 교항리	3**	단독	8m미만	608.89	384	201711	18	90000	2017	교항원길
4215025023	강원도 강릉시 주문진읍 장덕리	8**	단독	12m미만	83.06	625	201711	17	24500	2003	신리천로
4215025021	강원도 강릉시 주문진읍 주문리	5**	단독	8m미만	40.02	99.2	201711	21	3200	1985	약수동길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	12m미만	504.27	246	201711	3	42800	1996	시장길
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	8m미만	128.62	265	201711	28	6800	1996	옛등대길
4215013200	강원도 강릉시 지변동	2**	다가구	8m미만	572.4	368.35	201711	15	39800	1997	지변길
4215013200	강원도 강릉시 지변동	2**	다가구	8m미만	656.4	592	201711	9	59000	1997	지변길18번길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	798.33	369.9	201711	3	84000	1993	남구길24번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	148.75	168.4	201711	24	7400	1990	경강로2301번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	141.58	190.1	201711	30	22500	1989	산양큰길9번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	187.5	210.9	201711	1	20500	1990	산양큰길24번안길
4215010100	강원도 강릉시 홍제동	1*	단독	8m미만	48.37	192	201711	21	11500	1930	임영로179번길
4282025023	강원도 고성군 간성읍 동호리	4**	단독	8m미만	48	271	201711	28	3100	1956	null
4282025021	강원도 고성군 간성읍 하리	1*	단독	25m미만	204.54	131.27	201711	7	33000	1977	간성로
4282025321	강원도 고성군 거진읍 거진리	2**	단독	12m미만	64.32	145	201711	23	2100	1955	거진시장뒷길
4282025332	강원도 고성군 거진읍 반암리	3*	단독	8m미만	98.62	942	201711	17	29600	2008	반암길
4282032023	강원도 고성군 죽왕면 가진리	2**	단독	8m미만	259.38	712	201711	24	30000	1991	가향길
4282032027	강원도 고성군 죽왕면 구성리	3**	단독	8m미만	68.5	419	201711	16	7430	1949	구성1길
4282032031	강원도 고성군 죽왕면 문암진리	1*	단독	8m미만	26.94	125	201711	9	4000	1969	문암항3길
4282032029	강원도 고성군 죽왕면 삼포리	2**	단독	8m미만	152.42	655	201711	12	20800	1990	삼포민박촌길
4282033033	강원도 고성군 토성면 원암리	2**	단독	8m미만	98.64	618	201711	7	20500	1996	용원로
4282033021	강원도 고성군 토성면 천진리	1**	단독	8m미만	151	131	201711	9	5000	1993	천진주택2길
