pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034021	강원도 강릉시 강동면 상시동리	3**	단독	8m미만	95.05	660	201912	18	25000	1998	풍호길
4215034026	강원도 강릉시 강동면 하시동리	1**	단독	8m미만	53.02	383	201912	6	7000	1935	원장봉길
4215011500	강원도 강릉시 견소동	2**	다가구	12m미만	815.76	1419	201912	11	447000	2010	창해로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	292	209.7	201912	25	68000	2014	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	337.97	216.9	201912	12	75500	2012	율곡초교길39번길
4215011000	강원도 강릉시 교동	1***	다가구	25m미만	494.86	405.8	201912	9	110000	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	49.12	96	201912	14	5000	1974	율곡로2874번길
4215011000	강원도 강릉시 교동	9**	단독	12m미만	94.3	115	201912	31	15000	1957	명주로
4215011000	강원도 강릉시 교동	1***	단독	8m미만	113.34	117.3	201912	27	9000	1979	명주로78번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	79.3	153	201912	20	40000	1980	화부산로177번길
4215011000	강원도 강릉시 교동	9**	단독	25m이상	77.95	162	201912	9	12000	1977	강릉대로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	351	200	201912	24	67000	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	120.58	208.3	201912	16	14000	1981	명주로77번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	343.3	217.5	201912	27	65000	2012	하슬라로232번길
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	148.42	713	201912	5	32000	2010	범일로417번길
4215033022	강원도 강릉시 구정면 학산리	1***	단독	8m미만	265.86	410.2	201912	3	21000	2012	구정둔지길
4215013600	강원도 강릉시 난곡동	1**	단독	8m미만	98	532	201912	30	32000	2002	동해대로3304번길
4215011600	강원도 강릉시 내곡동	3**	다가구	8m미만	485.1	383	201912	21	32000	1996	관솔길
4215011600	강원도 강릉시 내곡동	3**	단독	12m미만	212.33	248	201912	17	36500	1980	관대길15번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	49.7	165	201912	10	11300	1981	노가니길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	95.31	171	201912	17	12680	1997	노암길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	74.35	231	201912	20	8700	1974	연화봉길
4215012000	강원도 강릉시 담산동	1**	단독	8m미만	40.1	774	201912	26	9000	1939	모산로
4215013400	강원도 강릉시 대전동	5**	단독	8m미만	134.26	516	201912	31	42000	2017	과학단지로21번길
4215036027	강원도 강릉시 사천면 방동리	6*	단독	8m미만	60	106	201912	27	3200	1997	방동길
4215036029	강원도 강릉시 사천면 사기막리	2**	단독	8m미만	149.8	644	201912	30	12500	1999	성연로
4215036028	강원도 강릉시 사천면 산대월리	2**	단독	8m미만	94.35	485	201912	2	24106	2019	산대월길
4215031029	강원도 강릉시 성산면 산북리	7**	단독	8m미만	175.58	660	201912	19	37800	2017	자포골길
4215011400	강원도 강릉시 송정동	5*	단독	8m미만	166.31	1074	201912	19	28000	1923	팔송길25번길
4215013800	강원도 강릉시 안현동	2**	다가구	8m미만	198.16	467	201912	9	30000	2006	해안로711번길
4215013800	강원도 강릉시 안현동	2**	다가구	8m미만	149.04	504	201912	9	27000	2006	해안로711번길
4215037025	강원도 강릉시 연곡면 행정리	1**	단독	8m미만	166.99	992	201912	27	39500	2015	행정1길
4215035026	강원도 강릉시 옥계면 남양리	9**	단독	8m미만	72.72	618	201912	23	5100	1981	남양1길
4215010900	강원도 강릉시 옥천동	1*	단독	8m미만	58.18	136	201912	5	6000	1975	옥천로10번길
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	99.75	171.9	201912	27	15000	1998	옥천로65번길
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	226.24	294.2	201912	11	22000	1977	옥천로71번길
4215010700	강원도 강릉시 용강동	*	단독	8m미만	74.51	248	201912	6	29000	1976	임영로
4215010500	강원도 강릉시 임당동	2*	단독	12m미만	68.2	179	201912	6	21000	1975	임영로180번길
4215010500	강원도 강릉시 임당동	1**	단독	8m미만	542.9	304	201912	19	100000	2016	토성로
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	94.11	139	201912	26	4860	1980	강변로350번길
4215013700	강원도 강릉시 저동	6**	다가구	8m미만	228.69	305.4	201912	2	30200	2014	저동길
4215025022	강원도 강릉시 주문진읍 교항리	1***	단독	8m미만	66.3	149	201912	19	4700	1940	연주로
4215025022	강원도 강릉시 주문진읍 교항리	2**	단독	-	119.48	228	201912	11	10000	1950	오동나무길
4215025022	강원도 강릉시 주문진읍 교항리	3*	단독	12m미만	96.39	231	201912	24	16800	1997	매맥이길
4215025022	강원도 강릉시 주문진읍 교항리	5*	단독	8m미만	246.96	267	201912	20	10887	1991	매맥이윗길
4215025021	강원도 강릉시 주문진읍 주문리	1***	단독	8m미만	59.5	165	201912	18	6500	1962	신영길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	-	29.7	182	201912	19	5500	1940	분토길
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	8m미만	99.8	260	201912	31	17000	1998	옛등대길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	294.44	220.6	201912	24	56000	2013	성덕포남로188번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	197.83	284.9	201912	6	34500	1990	산양길26번길
4215011100	강원도 강릉시 포남동	1***	단독	25m이상	92.93	395	201912	10	47000	1930	용지각길
4215010100	강원도 강릉시 홍제동	*	단독	8m미만	131.6	154	201912	16	10000	1980	임영로179번길
4215010100	강원도 강릉시 홍제동	1**	단독	8m미만	87.14	155	201912	27	10500	1982	홍제로46번길
4215010100	강원도 강릉시 홍제동	2**	단독	8m미만	76.86	175	201912	16	8500	1980	골말길30번안길
4215010100	강원도 강릉시 홍제동	*	단독	8m미만	62.23	228	201912	27	13500	1995	명주로78번길
4282025025	강원도 고성군 간성읍 상리	2**	단독	8m미만	82.4	340	201912	15	12000	1991	수성안길
4282025321	강원도 고성군 거진읍 거진리	1**	단독	8m미만	83.78	78	201912	24	7500	1996	거탄진로
4282025332	강원도 고성군 거진읍 반암리	1**	단독	8m미만	53.21	600	201912	11	24000	1985	반암길
4282032024	강원도 고성군 죽왕면 공현진리	1**	단독	25m미만	105.48	178	201912	28	7100	1990	공현진길
