pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1**	단독	12m미만	58.48	93	201704	9	5000	1975	샘물터길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	47.41	99	201704	8	10000	1974	율곡로2874번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	158.59	122	201704	27	13000	1979	강릉대로204번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	72.4	154	201704	20	13000	1979	화부산로177번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	98.57	158.8	201704	6	10800	1978	강릉대로160번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	94.28	163	201704	17	12400	1979	원대로20번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	85.83	165	201704	20	16100	1978	율곡로2874번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	86.97	173	201704	25	9500	1980	강릉대로121번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	74.04	182	201704	29	7600	1975	샘물터길1번길
4215011000	강원도 강릉시 교동	8**	단독	25m미만	397.95	207	201704	3	52000	1991	화부산로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	314.74	216.3	201704	20	66000	2011	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	376.58	220.5	201704	6	74900	2004	경포로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	98.4	221	201704	15	23200	2012	null
4215011000	강원도 강릉시 교동	1***	단독	12m미만	114.28	320	201704	21	20000	1980	화부산로63번길
4215011600	강원도 강릉시 내곡동	5*	단독	8m미만	62.25	149	201704	25	8500	1971	강변로172번길
4215011600	강원도 강릉시 내곡동	1*	단독	8m미만	56.72	179	201704	7	5200	1977	남산초교길11번길
4215011600	강원도 강릉시 내곡동	6**	단독	8m미만	297	232	201704	7	41500	1988	관대길32번길
4215011600	강원도 강릉시 내곡동	3**	단독	8m미만	609.83	451	201704	16	100000	2004	범일로579번길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	73.14	126	201704	12	10000	1980	노가니남길5번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	62.64	165	201704	3	6900	1976	안땔길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	134.12	165	201704	5	15000	1993	강변로288번길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	62.47	179	201704	7	10000	1976	안땔길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	62.35	185	201704	15	5000	1974	연화봉길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	24.79	251	201704	20	7600	1990	남산길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	71.88	575	201704	21	34200	1985	남산초교길25번길
4215013400	강원도 강릉시 대전동	5**	단독	8m미만	162.16	562	201704	25	28800	2010	대송길26번길
4215036025	강원도 강릉시 사천면 사천진리	8*	단독	8m미만	53.04	225	201704	14	8800	1990	진리해변길
4215036025	강원도 강릉시 사천면 사천진리	1**	단독	8m미만	95.86	600	201704	28	26000	2014	손맞이길
4215036025	강원도 강릉시 사천면 사천진리	8*	단독	12m미만	99.87	600	201704	29	30000	2012	진리항구길
4215010800	강원도 강릉시 성남동	1**	단독	8m미만	34.11	65.8	201704	24	4700	1930	금성로35번길
4215037028	강원도 강릉시 연곡면 삼산리	7**	단독	12m미만	199.28	764	201704	25	30388	2006	진고개로
4215037022	강원도 강릉시 연곡면 영진리	2**	단독	8m미만	238.16	555	201704	10	48000	2008	마산길
4215037022	강원도 강릉시 연곡면 영진리	3**	단독	8m미만	265.16	1131	201704	17	21900	2001	영진1길
4215035029	강원도 강릉시 옥계면 금진리	2**	단독	8m미만	63.5	301	201704	28	11500	2004	금진안길
4215035026	강원도 강릉시 옥계면 남양리	1***	단독	12m미만	89.13	597	201704	10	19400	2012	옥계로
4215035023	강원도 강릉시 옥계면 주수리	1**	단독	8m미만	129.62	248	201704	3	7500	1983	동녘길
4215010900	강원도 강릉시 옥천동	1**	단독	8m미만	46.71	104.8	201704	20	8400	1955	옥가로7번길
4215010900	강원도 강릉시 옥천동	3*	단독	8m미만	46.97	119	201704	4	6000	1940	수문길
4215010900	강원도 강릉시 옥천동	3**	단독	12m미만	49.6	269.8	201704	25	18760	1990	중기안길
4215032023	강원도 강릉시 왕산면 왕산리	1**	단독	8m미만	122.83	463	201704	14	18000	2005	검뎅이골길
4215010500	강원도 강릉시 임당동	*	단독	8m미만	60.1	108.8	201704	28	16000	1975	강릉대로228번길
4215012500	강원도 강릉시 입암동	6**	단독	-	35.44	40	201704	24	480	1966	null
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	92.9	177	201704	10	9300	1983	강변로372번길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	74.52	228	201704	20	6000	1985	부기길
4215011800	강원도 강릉시 장현동	4*	단독	8m미만	69.08	372	201704	27	9000	1983	모산로240번길
4215013700	강원도 강릉시 저동	2**	단독	8m미만	97.87	311	201704	21	20500	2015	저동길
4215025022	강원도 강릉시 주문진읍 교항리	8*	단독	8m미만	26.25	72	201704	20	1600	1900	학교4길
4215025022	강원도 강릉시 주문진읍 교항리	1*	단독	8m미만	81	146	201704	8	10500	1993	매맥이아랫길
4215025023	강원도 강릉시 주문진읍 장덕리	1***	단독	8m미만	74.41	530	201704	11	8500	2002	신리천로
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	68.8	81	201704	19	8300	1995	불당골길
4215025021	강원도 강릉시 주문진읍 주문리	1***	단독	8m미만	66.11	231	201704	7	8500	1990	신영길
4215025021	강원도 강릉시 주문진읍 주문리	7**	단독	8m미만	99.14	483	201704	30	29000	2003	소돌길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	328.68	193.2	201704	25	42000	1996	하평5길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	139.04	122.4	201704	25	11900	1988	남구길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	162.43	196	201704	14	16000	1988	강릉대로469번길
