pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	5**	단독	8m미만	101.13	462	201504	19	9800	2006	둔지길
4215034029	강원도 강릉시 강동면 심곡리	1**	단독	8m미만	212.07	129	201504	21	30000	1998	헌화로
4215034024	강원도 강릉시 강동면 안인진리	1*	단독	-	16.77	697	201504	7	14500	1960	율곡로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	302.63	218.1	201504	1	66750	2012	하슬라로206번길
4215011000	강원도 강릉시 교동	8**	단독	12m미만	124.76	104	201504	13	11500	1982	옛강일길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	69.48	118	201504	7	4500	1983	강릉대로203번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	49.38	132	201504	24	4500	1983	임영로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	101.77	165.3	201504	13	13000	1978	원대로8번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	118.4	172	201504	13	9800	1979	강릉대로171번길
4215011000	강원도 강릉시 교동	7**	단독	8m미만	165.63	181	201504	1	14000	1989	화부산로117번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	79.5	218	201504	18	7500	1974	샘물터길1번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	217.31	221.8	201504	14	46500	2007	하슬라로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	372.15	228.2	201504	23	70000	2007	하슬라로232번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	295.2	233	201504	3	28500	1978	옥천로71번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	96.35	279	201504	17	19000	1984	화부산로63번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	455.76	332.4	201504	3	85000	2003	원대로143번길
4215011000	강원도 강릉시 교동	1***	단독	25m미만	76.16	654	201504	9	36500	1985	원대로128번길
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	12m미만	521.1	763	201504	26	62267	1998	범일로
4215033022	강원도 강릉시 구정면 학산리	6*	단독	8m미만	169.76	909	201504	15	19700	2002	광명길
4215010200	강원도 강릉시 남문동	*	단독	12m미만	226.71	129	201504	16	20000	1991	남문길
4215011600	강원도 강릉시 내곡동	8*	다가구	8m미만	271.11	249	201504	25	32700	1993	남산초교길12번길
4215011600	강원도 강릉시 내곡동	2**	다가구	8m미만	628.23	516	201504	3	85100	2008	범일로555번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	73.05	106	201504	14	6300	1976	강변로
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	156.74	144	201504	21	9500	1981	노가니길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	60.87	145	201504	11	7100	1982	연화봉길16번길
4215012100	강원도 강릉시 노암동	6**	단독	12m미만	154.75	169	201504	17	13500	1980	노암길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	82.28	172	201504	9	4500	1987	노암길25번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	142.2	182.1	201504	15	14800	1987	노가니남길13번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	142.5	183	201504	9	13800	1990	노암길10번길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	89.82	232	201504	17	9800	1989	노암길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	101.69	350	201504	22	7500	1966	율곡로
4215031026	강원도 강릉시 성산면 보광리	4**	단독	12m미만	160.87	492	201504	25	15000	1993	보현길
4215037021	강원도 강릉시 연곡면 방내리	2**	단독	12m미만	49.6	254	201504	17	3710	null	진고개로
4215037028	강원도 강릉시 연곡면 삼산리	7**	다가구	12m미만	199.28	764	201504	13	27011	2006	진고개로
4215037025	강원도 강릉시 연곡면 행정리	2**	단독	25m미만	257.34	690	201504	1	18900	1997	진고개로
4215037025	강원도 강릉시 연곡면 행정리	3*	단독	8m미만	92.01	886	201504	10	13400	1960	행정1길
