pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034023	강원도 강릉시 강동면 안인리	8**	단독	12m미만	122.34	473.3	201608	9	21000	2009	해돋이마을길
4215034028	강원도 강릉시 강동면 정동진리	1*	단독	8m미만	102.46	104	201608	12	5000	1998	정동4길
4215011500	강원도 강릉시 견소동	1**	단독	8m미만	365.01	357	201608	31	73300	1987	창해로2번길
4215011000	강원도 강릉시 교동	8**	다가구	8m미만	230.96	165	201608	29	32500	2009	강릉대로171번길
4215011000	강원도 강릉시 교동	1**	다가구	8m미만	250.02	191	201608	3	34000	1997	임영로198번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	348.79	214.3	201608	17	88000	2014	하슬라로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	393.51	226.5	201608	5	50000	2003	원대로
4215011000	강원도 강릉시 교동	9**	단독	25m이상	106.58	92.1	201608	1	16900	1978	강릉대로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	99.96	108	201608	11	9700	1985	강릉대로121번길
4215011000	강원도 강릉시 교동	8**	단독	25m미만	153.8	126	201608	1	23000	1981	화부산로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	329.76	210.4	201608	3	72500	2010	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	455.25	217.2	201608	5	73000	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	2*	단독	8m미만	82.45	266	201608	16	21000	1985	가작로
4215011000	강원도 강릉시 교동	9**	단독	12m미만	528.34	289.4	201608	17	86000	2016	원대로14번길
4215011000	강원도 강릉시 교동	9**	단독	12m미만	81.23	290.3	201608	26	16000	1961	명주로
4215011000	강원도 강릉시 교동	6**	단독	8m미만	108.3	311	201608	29	20300	1982	율곡로
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	133.18	503	201608	30	28000	2015	말미길
4215033027	강원도 강릉시 구정면 제비리	3**	단독	12m미만	148.36	361	201608	2	22500	2008	구정중앙로
4215013600	강원도 강릉시 난곡동	4**	단독	8m미만	159.26	878	201608	29	28000	1995	동해대로3406번길
4215010200	강원도 강릉시 남문동	1**	단독	12m미만	82.06	76	201608	3	10800	1972	남문길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	119.26	337	201608	3	31000	1943	경강로2015번길
4215011600	강원도 강릉시 내곡동	3*	단독	8m미만	79.1	161	201608	23	6000	1980	남산초교길5번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	76.52	131	201608	8	5400	1980	노암길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	138.3	148	201608	10	8400	1980	노가니남길5번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	115.35	175.1	201608	24	12600	1989	노가니남길5번길
4215012100	강원도 강릉시 노암동	7**	단독	12m미만	123.22	231	201608	20	20424	1975	단오장길22번길
4215012900	강원도 강릉시 병산동	3**	단독	8m미만	87.57	275	201608	31	17102	2010	성덕로
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	94.75	331.1	201608	22	22723	2016	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	139.86	331.5	201608	26	25063	2016	샛돌3길
4215036025	강원도 강릉시 사천면 사천진리	3*	단독	8m미만	54.02	271	201608	16	5700	1980	공회당길
4215036024	강원도 강릉시 사천면 판교리	5**	단독	8m미만	126.8	595	201608	2	15000	2005	너다리길
4215031029	강원도 강릉시 성산면 산북리	1***	단독	8m미만	157.53	760.4	201608	23	33500	2014	칠봉로
4215011400	강원도 강릉시 송정동	2**	단독	8m미만	55.59	129	201608	31	6500	1991	경강로2477번길
4215012400	강원도 강릉시 신석동	6*	단독	8m미만	60.32	211	201608	12	5600	1973	신석길102번길
4215012400	강원도 강릉시 신석동	1**	단독	8m미만	39.3	593	201608	8	6000	1945	신석길127번길
4215013800	강원도 강릉시 안현동	2**	단독	8m미만	486.36	505	201608	26	89000	2014	해안로
4215035028	강원도 강릉시 옥계면 낙풍리	6**	단독	8m미만	23.45	286	201608	18	5000	1980	풍동로
4215035026	강원도 강릉시 옥계면 남양리	1**	단독	8m미만	58.8	693	201608	23	8500	1980	양촌길
4215010900	강원도 강릉시 옥천동	2**	단독	12m미만	130.25	211.6	201608	7	19500	1972	옥천로62번길
4215010900	강원도 강릉시 옥천동	2**	단독	25m미만	116.2	326.3	201608	30	26500	1959	옥천로62번길
4215032023	강원도 강릉시 왕산면 왕산리	7**	단독	8m미만	99.44	595	201608	16	20100	2007	왕산큰골길
4215010500	강원도 강릉시 임당동	1**	단독	8m미만	47.4	100.5	201608	30	15000	1999	경강로2115번길
4215025022	강원도 강릉시 주문진읍 교항리	2**	단독	8m미만	33	73	201608	18	2400	1984	사다리안길
4215025022	강원도 강릉시 주문진읍 교항리	1**	단독	8m미만	37.99	79	201608	25	10000	1980	시장길
4215025022	강원도 강릉시 주문진읍 교항리	8*	단독	8m미만	26.25	81	201608	25	3900	1980	학교3길
4215025022	강원도 강릉시 주문진읍 교항리	5*	단독	8m미만	103.41	215	201608	1	8000	1989	매맥이윗길
4215025023	강원도 강릉시 주문진읍 장덕리	2*	단독	8m미만	155.12	632	201608	15	40670	2011	금용길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	-	24.64	53	201608	5	1367	1942	주문로
4215025021	강원도 강릉시 주문진읍 주문리	8**	단독	8m미만	26.25	79	201608	7	2900	1980	소돌안길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	8m미만	18.98	367	201608	19	6215	1980	주문로
4215013200	강원도 강릉시 지변동	4**	단독	8m미만	99.78	351	201608	9	16400	2013	죽헌길85번길
4215011200	강원도 강릉시 초당동	4**	다가구	25m이상	256.46	611	201608	16	71750	2009	해안로
4215011200	강원도 강릉시 초당동	4**	다가구	25m이상	279.26	796	201608	16	81300	2009	해안로
4215011100	강원도 강릉시 포남동	1***	다가구	8m미만	418.56	193	201608	22	42500	1996	강변북길
4215011100	강원도 강릉시 포남동	1***	다가구	8m미만	187.2	209.8	201608	3	20500	1990	산양큰길24번안길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	120.53	103.4	201608	24	7500	1988	남구길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	148.2	126.8	201608	3	16750	1997	경강로2291번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	148.69	153.2	201608	24	15000	1990	명륜로120번길
4215011100	강원도 강릉시 포남동	1***	단독	25m이상	52.2	189.2	201608	26	25000	1992	가작로274번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	99.5	195.7	201608	12	19000	2012	성덕포남로162번길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	620.4	242.3	201608	25	45000	1993	남구길10번길
