pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034030	강원도 강릉시 강동면 산성우리	1**	단독	8m미만	187.99	496	201707	31	25000	2000	오이양지길
4215034021	강원도 강릉시 강동면 상시동리	2**	단독	8m미만	75.69	327	201707	11	5200	1995	시동1길
4215011500	강원도 강릉시 견소동	2**	단독	8m미만	32.99	93	201707	19	12411	1936	경강로
4215011000	강원도 강릉시 교동	1**	단독	8m미만	99.24	109	201707	21	12700	2003	임영로198번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	81.81	157.7	201707	17	7700	1978	화부산로18번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	101.77	165.3	201707	15	13500	1978	원대로8번길
4215011000	강원도 강릉시 교동	1**	단독	25m이상	167.22	167	201707	15	24200	1983	율곡로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	270.77	207	201707	28	65000	2010	정원로
4215011000	강원도 강릉시 교동	2**	단독	8m미만	33.1	208	201707	5	22511	1990	명륜로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	333.67	218.8	201707	24	59700	2003	원대로179번길
4215011000	강원도 강릉시 교동	8*	단독	8m미만	78.06	231	201707	28	40000	2000	명륜로83번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	541.28	334	201707	20	73000	2005	원대로179번길
4215033021	강원도 강릉시 구정면 여찬리	6**	단독	8m미만	82.34	396	201707	7	19000	2002	말미길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	152.7	218	201707	4	11700	1990	홍제로12번길
4215011600	강원도 강릉시 내곡동	6**	단독	8m미만	287.64	196.5	201707	13	35500	1988	관대길29번길
4215011600	강원도 강릉시 내곡동	4*	단독	25m미만	36.3	214	201707	20	15000	1971	강변로
4215011600	강원도 강릉시 내곡동	3**	단독	12m미만	433.89	248	201707	6	52700	1997	관솔길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	121.18	167	201707	22	26397	2015	시영길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	179.14	858	201707	8	19280	1950	노암길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	94.75	331.1	201707	6	25823	2016	샛돌3길
4215036022	강원도 강릉시 사천면 노동리	8**	단독	8m미만	195.26	772	201707	17	18000	2017	중앙서로
4215036025	강원도 강릉시 사천면 사천진리	*	단독	8m미만	43.64	443	201707	5	16000	1990	진리해변길
4215036024	강원도 강릉시 사천면 판교리	5**	단독	8m미만	40.34	150	201707	12	2500	1982	너다리길
4215031026	강원도 강릉시 성산면 보광리	5**	단독	8m미만	36	330	201707	3	6800	2012	보광본길
4215031025	강원도 강릉시 성산면 송암리	6**	단독	8m미만	166.41	652	201707	5	31150	2013	대송길
4215031027	강원도 강릉시 성산면 어흘리	4**	단독	8m미만	117.77	330	201707	1	29500	2005	대관령옛길
4215011400	강원도 강릉시 송정동	1**	단독	25m이상	153.6	82.14	201707	28	33500	1997	경강로
4215013800	강원도 강릉시 안현동	3**	다가구	8m미만	202.56	218	201707	20	39000	2014	하남길
4215013800	강원도 강릉시 안현동	2**	단독	8m미만	268.77	192	201707	31	130000	2013	해안로
4215037023	강원도 강릉시 연곡면 동덕리	8**	단독	8m미만	41.44	307	201707	6	4580	1992	동덕3길
4215037022	강원도 강릉시 연곡면 영진리	3**	단독	8m미만	367.35	397	201707	18	85000	2014	영진길
