pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034021	강원도 강릉시 강동면 상시동리	3**	단독	8m미만	84.05	175	201508	31	8000	2003	풍호길
4215034021	강원도 강릉시 강동면 상시동리	2**	단독	8m미만	59.7	375	201508	13	4000	1978	시동1길
4215034029	강원도 강릉시 강동면 심곡리	8*	단독	12m미만	139.23	86	201508	11	6000	1995	헌화로
4215011300	강원도 강릉시 강문동	1**	단독	12m미만	26.44	80	201508	11	3000	1968	창해로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	383.4	214.8	201508	22	72500	2001	경포로
4215011000	강원도 강릉시 교동	1***	다가구	25m미만	331.84	220.4	201508	20	70000	2013	원대로143번길
4215011000	강원도 강릉시 교동	9**	단독	25m미만	185.6	99	201508	4	7000	1977	임영로
4215011000	강원도 강릉시 교동	9**	단독	25m이상	78.14	105.9	201508	22	10400	1978	강릉대로
4215011000	강원도 강릉시 교동	1**	단독	8m미만	99.24	109	201508	29	12500	2003	임영로198번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	64.1	128.6	201508	11	5700	1977	명주로64번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	54.64	139	201508	2	6700	1972	샘물터길2번길
4215011000	강원도 강릉시 교동	9**	단독	12m미만	117.69	144.2	201508	24	15500	1983	원대로20번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	98.13	157.2	201508	20	23000	2009	정원로
4215011000	강원도 강릉시 교동	9**	단독	8m미만	70.14	168.6	201508	28	10400	1975	명주로77번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	97.86	190	201508	24	17500	1983	강릉대로
4215033027	강원도 강릉시 구정면 제비리	1**	단독	8m미만	49.68	236	201508	5	13000	2011	칠봉로
4215033027	강원도 강릉시 구정면 제비리	1**	단독	8m미만	181.9	543	201508	25	34800	2012	칠봉로
4215033022	강원도 강릉시 구정면 학산리	3**	단독	8m미만	114.07	397	201508	5	11500	1997	서지길
4215011600	강원도 강릉시 내곡동	6**	다가구	8m미만	290.22	239.7	201508	13	40000	1986	관대길29번길
4215011600	강원도 강릉시 내곡동	4**	단독	8m미만	27.5	63	201508	28	1900	1972	범일로
4215012100	강원도 강릉시 노암동	6**	다가구	12m미만	490.79	165	201508	26	31000	1994	노암등길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	87.9	110	201508	31	8400	2004	임영로
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	86.24	153	201508	24	7500	1983	노암길46번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	94.19	313	201508	14	10000	1983	노암길10번길
4215036022	강원도 강릉시 사천면 노동리	9**	단독	8m미만	66	314	201508	11	3500	1997	너래길
4215036026	강원도 강릉시 사천면 덕실리	5**	단독	8m미만	144.18	404	201508	23	17500	2006	덕실길
4215036025	강원도 강릉시 사천면 사천진리	*	단독	12m미만	187.95	114	201508	19	25000	1995	진리해변길
4215036024	강원도 강릉시 사천면 판교리	2**	단독	8m미만	99.21	285	201508	20	12500	2007	뒷말길
4215036024	강원도 강릉시 사천면 판교리	5**	단독	8m미만	106.56	293	201508	31	15897	2010	너다리길
4215037024	강원도 강릉시 연곡면 송림리	6**	단독	8m미만	99.14	1648	201508	17	20000	2010	null
4215037026	강원도 강릉시 연곡면 신왕리	2**	다가구	8m미만	190	299	201508	1	18500	2004	신왕길
4215037022	강원도 강릉시 연곡면 영진리	7*	단독	8m미만	77.04	96	201508	21	9700	2014	영진길
4215010900	강원도 강릉시 옥천동	5*	단독	8m미만	144.29	221	201508	19	15900	1945	수문길19번길
4215032021	강원도 강릉시 왕산면 도마리	4**	단독	8m미만	64	486	201508	28	5145	1980	옷밥골길
4215032023	강원도 강릉시 왕산면 왕산리	7**	단독	8m미만	60.48	441	201508	17	12000	2009	왕산큰골길
4215032023	강원도 강릉시 왕산면 왕산리	1**	단독	8m미만	85.02	614	201508	24	20700	2011	왕산로
4215032023	강원도 강릉시 왕산면 왕산리	7**	단독	8m미만	228.82	990	201508	17	21880	2008	왕산큰골길
4215012500	강원도 강릉시 입암동	4**	단독	8m미만	59.6	159	201508	9	8650	1972	강중길48번길
4215012500	강원도 강릉시 입암동	4**	단독	8m미만	100.11	173	201508	7	4000	1985	입암로
4215025022	강원도 강릉시 주문진읍 교항리	7*	단독	12m미만	65.65	177.7	201508	20	8000	1980	학교길
4215025022	강원도 강릉시 주문진읍 교항리	1**	단독	-	85.36	360	201508	31	5200	1933	주문로
4215025023	강원도 강릉시 주문진읍 장덕리	2*	단독	8m미만	89.38	302	201508	31	14100	null	금용길
4215025021	강원도 강릉시 주문진읍 주문리	5**	단독	8m미만	53.68	110	201508	27	5300	2000	고동길
4215025021	강원도 강릉시 주문진읍 주문리	3**	단독	25m미만	223.04	139	201508	21	19500	1973	주문로
4215025021	강원도 강릉시 주문진읍 주문리	8**	단독	8m미만	359.55	370	201508	12	18600	1989	소돌안길
4215025025	강원도 강릉시 주문진읍 향호리	1**	다가구	8m미만	657.92	1584	201508	21	78824	2005	아래강정길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	381.81	198.5	201508	28	29000	1995	하평4길
4215011100	강원도 강릉시 포남동	1***	다가구	8m미만	161.45	198.8	201508	11	18300	1990	보래미하길55번길
4215011100	강원도 강릉시 포남동	1***	다가구	12m미만	380.97	203.1	201508	24	39800	1996	하평4길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	134.46	139.6	201508	15	9900	1986	남구길24번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	145.22	159.7	201508	23	11600	1988	성덕포남로
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	172.24	176	201508	21	18000	1988	용지각길38번길
4215011100	강원도 강릉시 포남동	1***	단독	25m미만	469.54	198.1	201508	25	43000	1995	하평3길
4215011100	강원도 강릉시 포남동	1***	단독	12m미만	360.15	218.9	201508	3	39000	1990	남구길30번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	164.37	276.1	201508	13	24500	1989	산양길36번길
4215011100	강원도 강릉시 포남동	1***	단독	8m미만	197.83	284.9	201508	2	22500	1990	산양길26번길
4215010100	강원도 강릉시 홍제동	6**	단독	12m미만	128.48	543	201508	17	34000	2013	위촌길
4282025029	강원도 고성군 간성읍 광산리	8**	단독	8m미만	60.49	634	201508	21	6200	1978	진부령로
4282025321	강원도 고성군 거진읍 거진리	1**	단독	8m미만	41.86	54	201508	10	1600	2002	거진길
4282025321	강원도 고성군 거진읍 거진리	1**	단독	8m미만	94.54	60	201508	20	10300	2001	거성길
4282025321	강원도 고성군 거진읍 거진리	2*	단독	8m미만	24.34	89	201508	6	2500	1956	거탄진로209번길
4282025321	강원도 고성군 거진읍 거진리	2*	단독	8m미만	96.38	89	201508	20	10000	2000	등대길
4282025321	강원도 고성군 거진읍 거진리	7*	단독	8m미만	58.38	172	201508	7	1550	1954	등대길
4282025328	강원도 고성군 거진읍 석문리	1**	단독	8m미만	26.04	406	201508	6	4500	1951	석문길
4282032024	강원도 고성군 죽왕면 공현진리	2**	단독	8m미만	81.9	398	201508	17	5250	1988	공현진한옥길
4282032031	강원도 고성군 죽왕면 문암진리	1*	단독	8m미만	26.95	77	201508	18	3300	1968	문암항3길
4282032029	강원도 고성군 죽왕면 삼포리	2**	단독	8m미만	142.86	297	201508	16	12000	1992	삼포민박촌1길
4282032030	강원도 고성군 죽왕면 야촌리	7**	단독	12m미만	85.71	300	201508	2	5550	1999	운봉산로
4282033035	강원도 고성군 토성면 봉포리	1**	단독	8m미만	63.91	139	201508	27	7000	1998	학사촌길
4282033023	강원도 고성군 토성면 아야진리	4*	단독	12m미만	96.39	112	201508	13	5500	1997	아야진해변길
4282031021	강원도 고성군 현내면 대진리	3*	단독	8m미만	26.94	147	201508	30	2500	1992	신촌1길
4217013200	강원도 동해시 괴란동	6*	단독	8m미만	83.11	661	201508	19	16000	1994	두암골길
4217012300	강원도 동해시 묵호진동	4*	단독	8m미만	35.79	185	201508	31	2200	1983	null
