pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	5**	단독	8m미만	59	562	201706	29	4800	1990	둔지길
4215034030	강원도 강릉시 강동면 산성우리	3*	단독	8m미만	79.66	330	201706	8	3000	1990	산성우리길
4215011500	강원도 강릉시 견소동	1**	단독	25m미만	84	317	201706	30	59400	1926	경강로
4215011000	강원도 강릉시 교동	2**	단독	8m미만	47.01	99	201706	7	9800	1975	율곡로2874번길
4215011000	강원도 강릉시 교동	1***	단독	8m미만	54.88	132.9	201706	26	10000	1974	명주로78번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	46.98	150.4	201706	19	11800	1976	명주로
4215011000	강원도 강릉시 교동	2**	단독	8m미만	72.4	154	201706	23	15250	1979	화부산로177번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	123.06	207	201706	13	31500	2003	하슬라로232번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	292.36	210.7	201706	14	61700	2010	율곡초교길43번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	316.16	213.9	201706	19	56800	2002	하슬라로232번길
4215011000	강원도 강릉시 교동	7**	단독	25m이상	148.12	276	201706	8	33800	1983	율곡로
4215011000	강원도 강릉시 교동	7**	단독	12m미만	188.12	339	201706	3	22000	1984	율곡로2953번길
4215011000	강원도 강릉시 교동	7**	단독	12m미만	46.81	343	201706	8	18000	1973	율곡로2968번길
4215011600	강원도 강릉시 내곡동	3*	단독	12m미만	52.06	109	201706	5	7800	1974	남산초교길11번길
4215011600	강원도 강릉시 내곡동	1*	단독	8m미만	84.9	287	201706	7	16800	2003	남산초교길11번길
4215012100	강원도 강릉시 노암동	2**	단독	25m이상	34.58	56.06	201706	26	3150	1984	율곡로
4215012100	강원도 강릉시 노암동	3**	단독	-	35.48	126	201706	8	4500	1990	연화봉길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	55.67	132	201706	8	6200	1975	안땔길2번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	89.2	169	201706	9	8600	1979	연화봉길10번길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	96.6	175	201706	26	9200	1997	남부로191번길
