pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	4**	단독	8m미만	75	330	201609	20	13843	2006	둔지길
4215034022	강원도 강릉시 강동면 모전리	4**	단독	8m미만	28.98	393	201609	20	7657	2006	null
4215011500	강원도 강릉시 견소동	*	단독	12m미만	56.28	264	201609	23	117000	2015	창해로14번길
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	409.29	242.8	201609	29	60000	2004	정원로
4215011000	강원도 강릉시 교동	7**	다가구	12m미만	656.43	502	201609	13	93000	2014	율곡로2953번길
4215011000	강원도 강릉시 교동	1***	다가구	25m미만	402.84	609	201609	7	57500	1996	경포로
4215011000	강원도 강릉시 교동	1***	단독	8m미만	106.65	113	201609	3	9600	1984	화부산로63번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	193.22	162	201609	30	11900	1976	율곡로2868번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	105.48	177	201609	5	14700	1984	화부산로63번길
4215033026	강원도 강릉시 구정면 덕현리	2**	단독	8m미만	66.16	331	201609	5	11300	1998	와천로
4215033022	강원도 강릉시 구정면 학산리	6*	단독	8m미만	98.52	497	201609	21	18000	1996	미륵굼길
4215011600	강원도 강릉시 내곡동	2**	다가구	8m미만	658.89	368	201609	29	78000	1998	범일로579번길
4215012100	강원도 강릉시 노암동	6**	단독	25m미만	78.33	97	201609	2	13000	1979	임영로
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	94.06	135	201609	20	8200	1981	노암등길50번길
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	108.55	149	201609	7	6000	1979	노가니길
4215012100	강원도 강릉시 노암동	7**	단독	8m미만	84.2	165	201609	20	12500	2003	단오장길22번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	62.8	175	201609	23	5800	1980	부흥길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	86.34	176	201609	30	15000	2000	강변로288번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	101.69	350	201609	28	7600	1966	율곡로
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	84.87	330.7	201609	1	21023	2016	샛돌3길
