pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	255.5	162	201910	14	54500	2010	정원로
4215011000	강원도 강릉시 교동	1***	단독	8m미만	113.34	117.3	201910	4	9000	1979	명주로78번길
4215011000	강원도 강릉시 교동	8**	단독	25m미만	153.8	126	201910	29	26500	1981	화부산로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	74.29	130	201910	5	14500	1984	화부산로63번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	184.85	170.1	201910	13	22500	1983	원대로30번길
4215011000	강원도 강릉시 교동	8**	단독	12m미만	163.89	200	201910	21	22000	1989	화부산로8번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	109.46	224	201910	2	14500	1984	강릉대로171번길
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	140.25	421	201910	30	31250	2015	말미길
4215033022	강원도 강릉시 구정면 학산리	5**	단독	8m미만	39.24	251	201910	18	10000	1990	생길목길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	54	152	201910	28	7150	1970	홍제로12번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	122.17	112	201910	27	12000	1979	남부로137번길
4215012100	강원도 강릉시 노암동	1**	단독	12m미만	148.5	157	201910	12	12000	1988	노가니길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	186.36	243	201910	11	11000	1982	노가니길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	123.37	277	201910	28	17400	1975	율곡로
4215036025	강원도 강릉시 사천면 사천진리	2**	단독	8m미만	25.94	165	201910	29	7500	1986	목재길
4215036024	강원도 강릉시 사천면 판교리	2**	단독	8m미만	114.96	646	201910	17	33000	2017	뒷말길
4215031022	강원도 강릉시 성산면 관음리	9**	단독	8m미만	154.5	495	201910	17	12000	1998	관음길
4215011400	강원도 강릉시 송정동	2**	단독	8m미만	183.08	608	201910	11	49000	1995	송정길
4215035029	강원도 강릉시 옥계면 금진리	1**	단독	8m미만	29	50	201910	18	2000	1999	금진항길
4215010900	강원도 강릉시 옥천동	1*	단독	8m미만	48.75	83	201910	17	6900	1974	옥천로10번길
4215010900	강원도 강릉시 옥천동	9*	단독	8m미만	56.99	278	201910	14	23300	1943	옥천로23번길
4215032021	강원도 강릉시 왕산면 도마리	6**	단독	8m미만	69.33	274	201910	23	6000	1990	백두대간로
