pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034022	강원도 강릉시 강동면 모전리	3**	단독	12m미만	149.1	316	201705	4	10400	1983	단경로
4215034021	강원도 강릉시 강동면 상시동리	1**	단독	8m미만	91.22	366	201705	23	15000	2005	와천로
4215034023	강원도 강릉시 강동면 안인리	8**	단독	12m미만	98.88	543.8	201705	20	23000	2011	해돋이마을길
4215034028	강원도 강릉시 강동면 정동진리	1**	단독	12m미만	63.76	213	201705	11	15500	1990	헌화로
4215011300	강원도 강릉시 강문동	1**	단독	8m미만	197.02	224	201705	5	28000	2001	창해로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	77.32	119	201705	2	12000	1978	강릉대로171번길
4215011000	강원도 강릉시 교동	8**	단독	8m미만	122.67	133	201705	22	5500	1979	강릉대로171번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	88.36	182.1	201705	19	10500	1978	강릉대로159번길
4215011000	강원도 강릉시 교동	2*	단독	8m미만	180.71	184	201705	26	25000	1997	가작로223번길
4215011000	강원도 강릉시 교동	9**	단독	25m이상	67.17	184.1	201705	11	15900	1975	강릉대로
4215011000	강원도 강릉시 교동	1***	단독	12m미만	320.61	210	201705	13	74500	2011	율곡초교길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	360.13	232.9	201705	18	74500	2011	정원로
4215011000	강원도 강릉시 교동	3**	단독	8m미만	178.04	243	201705	20	22200	1983	가작로152번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	394.42	256.8	201705	5	60000	2001	하슬라로206번길
4215011000	강원도 강릉시 교동	1***	단독	12m미만	448.39	281	201705	4	52500	2002	원대로179번안길
4215011000	강원도 강릉시 교동	9**	단독	25m이상	75.35	346.8	201705	11	30000	1975	강릉대로
4215033024	강원도 강릉시 구정면 금광리	8**	단독	12m미만	233.23	571	201705	30	19000	2002	금평로
4215033025	강원도 강릉시 구정면 어단리	4**	단독	8m미만	98.64	496	201705	10	18223	2004	새말2길
4215033027	강원도 강릉시 구정면 제비리	1**	단독	8m미만	74.89	362	201705	23	11500	2011	칠봉로
4215013600	강원도 강릉시 난곡동	9*	단독	8m미만	199.86	631	201705	22	36500	1997	난곡길22번길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	53.32	56.31	201705	24	1700	1966	율곡로
4215012100	강원도 강릉시 노암동	3**	단독	12m미만	116.46	100	201705	21	10200	1979	노암길46번길
4215012100	강원도 강릉시 노암동	4**	단독	12m미만	142.76	138	201705	30	11000	1987	노가니남길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	150.63	169	201705	19	11600	1989	노가니길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	183.88	225	201705	13	17950	1990	노암길7번길
4215036022	강원도 강릉시 사천면 노동리	1***	단독	8m미만	117.06	330.8	201705	2	27000	2015	샛돌3길
4215036025	강원도 강릉시 사천면 사천진리	2*	단독	8m미만	95.05	161	201705	13	12800	1990	진리중앙길
4215036025	강원도 강릉시 사천면 사천진리	*	단독	8m미만	84.06	245	201705	31	25000	1992	진리해변길
4215036023	강원도 강릉시 사천면 석교리	3**	단독	8m미만	195.9	629	201705	20	20000	2006	구라미길
4215036024	강원도 강릉시 사천면 판교리	6**	단독	25m이상	267.12	1034	201705	18	30000	1996	동해대로
4215010800	강원도 강릉시 성남동	5*	단독	8m미만	232.86	128.9	201705	1	20000	1988	중앙시장4길
4215011400	강원도 강릉시 송정동	9*	단독	8m미만	659.85	939	201705	10	63000	1996	팔송길25번길
4215013800	강원도 강릉시 안현동	1**	단독	8m미만	197.4	332	201705	29	49500	2002	해안로621번길
4215010900	강원도 강릉시 옥천동	2**	단독	8m미만	36.89	84.6	201705	26	7000	1954	null
4215010900	강원도 강릉시 옥천동	4*	단독	8m미만	28.76	148	201705	24	10000	1953	수문길33번길
