pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034021	강원도 강릉시 강동면 상시동리	1**	단독	8m미만	73.9	298	201901	29	11500	1991	시동서당길
4215034025	강원도 강릉시 강동면 임곡리	6**	단독	8m미만	43.75	565	201901	4	2261	1990	임곡큰골길
4215011000	강원도 강릉시 교동	1***	단독	8m미만	138.3	93.4	201901	28	9100	1998	하슬라로10번길
4215011000	강원도 강릉시 교동	9**	단독	25m이상	130.94	109.8	201901	16	28500	1978	강릉대로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	54.34	118	201901	22	6000	1974	강릉대로185번길
4215011000	강원도 강릉시 교동	5*	단독	8m미만	48.73	119	201901	10	18000	1980	명륜로83번길
4215011000	강원도 강릉시 교동	9**	단독	12m미만	62.15	165.3	201901	7	13000	1976	원대로8번길
4215011000	강원도 강릉시 교동	5*	단독	8m미만	48.73	193	201901	9	36000	1972	명륜로83번길
4215011000	강원도 강릉시 교동	5*	단독	8m미만	62.97	207	201901	9	44000	1976	명륜로83번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	136.26	251.3	201901	23	14300	1987	명주로73번길
4215033024	강원도 강릉시 구정면 금광리	9**	단독	8m미만	97.83	512	201901	29	16000	1997	금평로
4215033022	강원도 강릉시 구정면 학산리	1***	단독	8m미만	310.5	464	201901	31	37000	2010	구정옥봉길
4215011600	강원도 강릉시 내곡동	3*	단독	12m미만	197.81	189	201901	30	24000	1993	남산초교길11번길
4215012100	강원도 강릉시 노암동	6**	단독	8m미만	98.01	147	201901	21	9000	1983	남산길
4215012100	강원도 강릉시 노암동	3**	단독	8m미만	90.14	156	201901	18	5400	1982	노가니길
4215012100	강원도 강릉시 노암동	1**	단독	8m미만	91.91	169	201901	9	11500	1981	노가니길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	160.74	181	201901	18	15000	1989	노가니남길13번길
4215012100	강원도 강릉시 노암동	8**	단독	8m미만	147.87	182	201901	5	17500	1987	노가니남길13번길
4215012900	강원도 강릉시 병산동	3**	단독	8m미만	121.79	179	201901	2	24700	2018	null
4215036029	강원도 강릉시 사천면 사기막리	3**	단독	8m미만	113.81	288	201901	3	20000	2004	해살이길
4215036025	강원도 강릉시 사천면 사천진리	9*	다가구	8m미만	438	641	201901	3	54000	2004	해안로
4215036025	강원도 강릉시 사천면 사천진리	2**	단독	12m미만	260.32	492	201901	30	46300	2004	해안로
4215036023	강원도 강릉시 사천면 석교리	2**	단독	8m미만	187.53	371	201901	24	13000	1994	돌다리길
4215031021	강원도 강릉시 성산면 구산리	3**	단독	8m미만	42.21	568	201901	24	13000	1990	구산길
4215031027	강원도 강릉시 성산면 어흘리	1**	단독	12m미만	215.61	329	201901	15	19677	1996	성연로
4215037022	강원도 강릉시 연곡면 영진리	7*	단독	12m미만	174.15	156	201901	29	40000	1990	해안로
4215037029	강원도 강릉시 연곡면 퇴곡리	4**	단독	8m미만	59.5	473	201901	20	9500	1990	null
4215037029	강원도 강릉시 연곡면 퇴곡리	6*	단독	8m미만	143.8	660	201901	9	38200	2013	황어대길
4215010700	강원도 강릉시 용강동	3*	다가구	25m미만	340.75	209	201901	25	65000	2015	토성로
4215012200	강원도 강릉시 유산동	3**	단독	8m미만	74.24	185	201901	18	9000	1990	유산로
4215012500	강원도 강릉시 입암동	6*	단독	8m미만	40.19	116	201901	10	4000	1972	성덕포남로104번길
4215012500	강원도 강릉시 입암동	6**	단독	8m미만	47.24	152	201901	28	3650	1969	강변로346번길
4215025024	강원도 강릉시 주문진읍 삼교리	*	단독	8m미만	68.85	650	201901	10	12500	2003	null
4215025021	강원도 강릉시 주문진읍 주문리	7**	다가구	12m미만	354.18	234	201901	21	50000	2002	해안로
4215025021	강원도 강릉시 주문진읍 주문리	2**	단독	8m미만	37.12	59.63	201901	23	2500	1981	불당골1길
