pnu	시군구	번지	주택유형	도로조건	연면적	대지면적	계약연월	계약일	거래금액만원	건축년도	도로명
4215034021	강원도 강릉시 강동면 상시동리	2**	단독	8m미만	137.32	1199	201510	11	14650	2013	시동윗길
4215034029	강원도 강릉시 강동면 심곡리	9*	단독	12m미만	35.7	119	201510	27	1800	1980	헌화로
4215011000	강원도 강릉시 교동	1***	다가구	12m미만	515.61	299.6	201510	14	85000	2001	율곡초교길47번길
4215011000	강원도 강릉시 교동	9**	단독	12m미만	101.77	93.3	201510	9	10000	1977	명주로
4215011000	강원도 강릉시 교동	1**	단독	8m미만	69.48	118	201510	29	4600	1983	강릉대로203번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	129.38	126	201510	9	8500	1979	원대로30번길
4215011000	강원도 강릉시 교동	1**	단독	8m미만	39.67	133	201510	9	8500	1980	임영로198번길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	92.39	133	201510	17	8900	1980	골말길
4215011000	강원도 강릉시 교동	9**	단독	8m미만	60.83	138	201510	5	12700	1976	화부산로8번길
4215011000	강원도 강릉시 교동	2**	단독	8m미만	170.31	168	201510	8	16500	1980	율곡로2930번길
4215011000	강원도 강릉시 교동	9**	단독	25m이상	525.87	190	201510	7	57000	1994	강릉대로
4215011000	강원도 강릉시 교동	8**	단독	8m미만	61.39	195	201510	29	4000	1940	임영로
4215011000	강원도 강릉시 교동	2**	단독	8m미만	102.2	202	201510	5	10300	1980	율곡로2930번길
4215033024	강원도 강릉시 구정면 금광리	3**	단독	8m미만	91.78	288	201510	8	8500	1995	와천로
4215033021	강원도 강릉시 구정면 여찬리	5**	단독	8m미만	118.25	660	201510	10	33600	2009	자조왈길
4215010200	강원도 강릉시 남문동	1**	단독	8m미만	214.02	238	201510	27	20000	1983	홍제로12번길
4215011600	강원도 강릉시 내곡동	4**	단독	8m미만	80.39	213	201510	14	9000	1975	강변로114번길
4215011600	강원도 강릉시 내곡동	6**	단독	8m미만	371.16	283.5	201510	30	42700	1990	관대길
4215011600	강원도 강릉시 내곡동	5*	단독	12m미만	153.06	321	201510	20	16000	1974	강변로172번안길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	69.69	105	201510	5	5700	1979	시영길
4215012100	강원도 강릉시 노암동	2**	단독	8m미만	41.95	132	201510	14	4450	1935	강변로342번길
4215012100	강원도 강릉시 노암동	4**	단독	8m미만	51.44	136	201510	12	4600	1983	남부로212번길
