pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215034028100500090	강원도 강릉시 강동면 정동진리	50-90	0050	0090	힐이스턴하우스	45.9	70.79	201709	28	10000	1	2007	헌화로 906-10
4215011000108340003	강원도 강릉시 교동	834-3	0834	0003	대동	53.23	74	201709	14	5500	3	1983	옛강일길 30
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	79.16	201709	10	6900	1	1984	율곡로2968번안길 2
4215011000102680007	강원도 강릉시 교동	268-7	0268	0007	이화	58.12	45	201709	13	7000	1	1981	율곡로2968번길 24
4215011000108280001	강원도 강릉시 교동	828-1	0828	0001	풍원국민주택	58.675	64.48	201709	1	6400	1	1985	화부산로 93
4215025022100690006	강원도 강릉시 주문진읍 교항리	69-6	0069	0006	동해주택	59.46	62.8	201709	14	3000	2	1983	신리2길 4
4215025021103250006	강원도 강릉시 주문진읍 주문리	325-6	0325	0006	골든팰리스 C동	52.2525	37.06	201709	1	14000	4	2016	구소방서길 9-1
4215011100110050165	강원도 강릉시 포남동	1005-165	1005	0165	무궁화국민주택	56.79	59.75	201709	15	6950	1	1984	용지각길8번길 28
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	57.42	55.85	201709	22	6500	1	1984	경강로2356번길 13
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	58.77	9.12	201709	6	6000	2	1984	가작로303번길 22
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201709	9	5500	1	1988	강릉대로419번길 54
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.56	108	201709	26	4400	2	1984	경강로2323번길 4
4215010100100280014	강원도 강릉시 홍제동	28-14	0028	0014	대호A동	78.36	51.34	201709	7	7000	4	1999	골말길 34
4215010100101540007	강원도 강릉시 홍제동	154-7	0154	0007	청송	45.33	44.33	201709	4	5000	2	1983	새냉이길40번길 8-4
4217011100103560008	강원도 동해시 발한동	356-8	0356	0008	대명빌라	65.31	43.55	201709	20	2800	3	1993	해안로 635-18
4217011100100270003	강원도 동해시 발한동	27-3	0027	0003	발한상가	56.01	41.19	201709	30	4500	2	1984	일출로 10-1
4217011000100740007	강원도 동해시 부곡동	74-7	0074	0007	영동5차주택	31.275	22.61	201709	20	2400	2	1994	가마골길 26-12
4217011000100730006	강원도 동해시 부곡동	73-6	0073	0006	우정	51.81	61	201709	18	3850	2	1984	가마골길 26-5
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.86	93.34	201709	1	5000	2	1986	구미3길 46
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.86	93.34	201709	29	5000	2	1986	구미3길 46
4217010400105210017	강원도 동해시 용정동	521-17	0521	0017	퀸즈빌1차	83.86	71.16	201709	4	16000	3	2017	봉오동길 32-10
4217010400105210017	강원도 동해시 용정동	521-17	0521	0017	퀸즈빌1차	83.86	71.16	201709	5	16000	2	2017	봉오동길 32-10
4217010100109950021	강원도 동해시 천곡동	995-21	0995	0021	(995-21)	44.94	38.97	201709	11	3800	3	1993	감추7길 7
4217010100109730009	강원도 동해시 천곡동	973-9	0973	0009	남선빌라2차	68.24	35.5	201709	21	3800	4	1993	감추2길 36-1
4217010100109760009	강원도 동해시 천곡동	976-9	0976	0009	범진빌라3차	67.935	35.71	201709	7	5300	4	1993	감추2길 22
4217010100110410011	강원도 동해시 천곡동	1041-11	1041	0011	영남주택A	54.12	47.98	201709	14	5000	3	1990	동굴1길 46-4
4217010100109680004	강원도 동해시 천곡동	968-4	0968	0004	은마빌라2차	63.57	32.93	201709	15	4500	4	1993	감추5길 27-1
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	123.4568	250.83	201709	8	20700	1	2003	천곡1길 58
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	123.4568	250.83	201709	23	23500	2	2003	천곡1길 58
4223012000100550076	강원도 삼척시 남양동	55-76	0055	0076	인화상가C동	61.2	18.2	201709	18	4750	4	1991	중앙시장1길 28
4223012000100160004	강원도 삼척시 남양동	16-4	0016	0004	현대서점	146.2	45.1	201709	1	13000	5	1993	척주로 27
4223012000103360002	강원도 삼척시 남양동	336-2	0336	0002	황실	35	11.47	201709	22	2450	3	1994	남양안길 20
