pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000108340001	강원도 강릉시 교동	834-1	0834	0001	대동	53.23	73.8	201606	22	3620	2	1983	옛강일길 30
4215011000102930002	강원도 강릉시 교동	293-2	0293	0002	우성	44.55	54.4	201606	25	3500	1	1983	화부산로141번길 1-3
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	79.16	201606	2	6540	1	1984	율곡로2968번안길 2
4215012100103370000	강원도 강릉시 노암동	337	0337	0000	개나리	50.71	62.55	201606	13	2700	3	1983	노암길41번길 14
4215011400102100000	강원도 강릉시 송정동	210	0210	0000	(210-0)	69.46	53.07	201606	17	14700	2	2015	팔송길15번길 17-1
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	71.12	46.92	201606	28	14400	5	2015	연주로 162
4215012500104980006	강원도 강릉시 입암동	498-6	0498	0006	대목임대	31.15	44.3	201606	13	4000	1	1987	용지로 43
4215012500104980006	강원도 강릉시 입암동	498-6	0498	0006	대목임대	31.15	44.3	201606	13	4000	1	1987	용지로 43
4215012500104980006	강원도 강릉시 입암동	498-6	0498	0006	대목임대	31.15	44.3	201606	27	3500	1	1987	용지로 43
4215025022100710017	강원도 강릉시 주문진읍 교항리	71-17	0071	0017	태창	54.25	69.8	201606	30	5000	1	1987	신리1길 6
4215011100110050165	강원도 강릉시 포남동	1005-165	1005	0165	무궁화국민주택	56.79	59.75	201606	3	6500	1	1984	용지각길8번길 28
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	57.42	55.85	201606	17	6100	2	1984	경강로2356번길 13
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201606	24	3000	2	1988	강릉대로419번길 54
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.56	108	201606	21	6450	1	1984	경강로2323번길 4
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201606	11	4995	2	1986	구미3길 46
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201606	22	4950	2	1986	구미3길 46
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201606	24	4300	3	1986	구미3길 46
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	41.94	37.71	201606	24	6995	3	2015	효자남1길 20
4217011100106000002	강원도 동해시 발한동	600-2	0600	0002	국민(가나)	54.99	73	201606	30	3200	1	1983	수원지2길 14
4217011100106000003	강원도 동해시 발한동	600-3	0600	0003	국민(다)	54.99	73	201606	1	1944	3	1983	수원지2길 10
4217011100100270003	강원도 동해시 발한동	27-3	0027	0003	발한상가	51.03	38.02	201606	21	2000	3	1984	일출로 10-1
4217010400102500010	강원도 동해시 용정동	250-10	0250	0010	봉오	59.1	92	201606	15	3500	1	1983	봉오동길 20
4217012600104920000	강원도 동해시 이로동	492	0492	0000	보성	55.4	71.7	201606	15	1700	2	1992	월평로 48-8
4217010100109950021	강원도 동해시 천곡동	995-21	0995	0021	(995-21)	56.02	48.58	201606	20	4700	1	1993	감추7길 7
4217010100110350005	강원도 동해시 천곡동	1035-5	1035	0005	뉴코아맨션EF	24.21	15.22	201606	13	2000	1	1991	동굴3길 7-9
4217010100109980002	강원도 동해시 천곡동	998-2	0998	0002	동산빌라2차	82.44	51.84	201606	20	7900	4	1995	충혼길 15
4217010100110350002	강원도 동해시 천곡동	1035-2	1035	0002	범진빌라4차	52.33	28.43	201606	29	3600	1	1993	동굴3길 7-10
4217010100110540007	강원도 동해시 천곡동	1054-7	1054	0007	우일연립	46.15	25.35	201606	28	4000	3	1996	샘실2길 36
4217010100109950017	강원도 동해시 천곡동	995-17	0995	0017	유성골든빌라	84.91	56	201606	2	6800	1	1995	감추7길 9
4217010100109670014	강원도 동해시 천곡동	967-14	0967	0014	은마빌라3차	65.724	32.6	201606	11	6500	4	1994	감추5길 23
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	49.86	7.89	201606	3	3600	3	2002	동굴로 147
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	98.69	15.63	201606	20	5200	4	2002	동굴로 147
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	98.69	15.63	201606	25	6100	4	2002	동굴로 147
4223010700100630000	강원도 삼척시 갈천동	63	0063	0000	사랑의집(201동)	51.12	183.5	201606	7	4172	2	2007	새천년도로 601-91
4223012000103450002	강원도 삼척시 남양동	345-2	0345	0002	백조(1~3동)	49.8	41.52	201606	1	3200	1	1986	남양길 49
4223011800100710000	강원도 삼척시 원당동	71	0071	0000	(71-0)	80	42.28	201606	15	18000	3	2015	원당로2길 35
4221010600108000046	강원도 속초시 교동	800-46	0800	0046	800-46	27.81	27.67	201606	28	3200	1	1988	만리공원길 24-2
4221010600106560017	강원도 속초시 교동	656-17	0656	0017	교동국민주택	55.42	65.35	201606	3	5000	2	1983	교동로 29
4221010600106190000	강원도 속초시 교동	619	0619	0000	장미아트빌(619-0)	74.875	85.69	201606	13	9800	2	2004	미시령로3359번길 39
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	64.95	100.35	201606	21	4000	1	1988	청봉로1길 21
