pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215034028100500090	강원도 강릉시 강동면 정동진리	50-90	0050	0090	힐이스턴하우스	49.89	76.95	201602	19	6500	3	2007	헌화로 906-10
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201602	1	4500	4	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	49.57	93.19	201602	19	6250	2	1997	범일로 528
4215012100106390022	강원도 강릉시 노암동	639-22	0639	0022	남산	50.04	73.5	201602	4	4800	1	1986	임영로25번길 20-10
4215036025100240005	강원도 강릉시 사천면 사천진리	24-5	0024	0005	선경	49.65	39.6	201602	15	2000	2	1995	진리해변길 36
4215011400101100054	강원도 강릉시 송정동	110-54	0110	0054	송정	68.4	67.5	201602	17	6000	2	1981	팔송길18번길 15
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	62.41	41.18	201602	15	12400	5	2015	연주로 162
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	71.12	46.92	201602	22	14400	5	2015	연주로 162
4215025022103310003	강원도 강릉시 주문진읍 교항리	331-3	0331	0003	(331-3)	49.71	59.4	201602	12	3700	2	1990	교항원길 28
4215025022104840003	강원도 강릉시 주문진읍 교항리	484-3	0484	0003	(484-3)	52.99	56.1	201602	3	3300	2	1995	매맥이길 30
4215011100110050020	강원도 강릉시 포남동	1005-20	1005	0020	개미주택	56.76	53.85	201602	28	5500	3	1984	경강로2234번길 18
4215011100111900000	강원도 강릉시 포남동	1190	1190	0000	동해주택	50.1	66.52	201602	24	5000	1	1981	경강로2323번길 3
4215011100110890003	강원도 강릉시 포남동	1089-3	1089	0003	은하수국민주택	57.84	71.63	201602	10	5500	3	1985	가작로 293
4215011100110050063	강원도 강릉시 포남동	1005-63	1005	0063	조성맨션(1005-63)	83.075	82	201602	29	9000	2	1984	경강로2224번길 16
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.56	108	201602	22	6400	3	1984	경강로2323번길 4
4215010100105230000	강원도 강릉시 홍제동	523	0523	0000	유진빌라	24.5	29.1	201602	18	3050	2	1995	경강로1855번안길 9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	18.9	13.68	201602	1	4900	4	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	20.35	14.73	201602	1	5200	2	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	20.35	14.73	201602	1	5200	4	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	20.35	14.73	201602	1	5200	3	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	20.35	14.73	201602	1	5200	4	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	18.9	13.68	201602	1	4900	2	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	24.42	17.68	201602	1	6300	2	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	24.42	17.68	201602	1	6300	4	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	24.42	17.68	201602	1	6300	3	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	24.42	17.68	201602	1	6300	4	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	24.95	18.06	201602	1	6600	4	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	24.42	17.68	201602	1	6300	3	2012	관솔길12번길 14-9
