pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	79.16	201910	19	8400	2	1984	율곡로2968번안길 2
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201910	30	16500	4	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201910	30	16500	4	2015	구정옥봉길 150-9
4215012100102450024	강원도 강릉시 노암동	245-24	0245	0024	더힐	45.75	39.12	201910	11	12000	3	2018	율곡로2747번길 5
4215012100102450024	강원도 강릉시 노암동	245-24	0245	0024	더힐	45.9	39.24	201910	30	12980	4	2018	율곡로2747번길 5
4215012100106940000	강원도 강릉시 노암동	694	0694	0000	은마주택	54.9	58	201910	4	7500	2	1988	임영로 46
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	71.12	50.82	201910	6	12800	4	2016	연주로 162
4215025022102440028	강원도 강릉시 주문진읍 교항리	244-28	0244	0028	가일	42.3	30.75	201910	31	4100	3	2000	아래사다리길 29-3
4215025022103300001	강원도 강릉시 주문진읍 교항리	330-1	0330	0001	교항	46.665	59.8	201910	24	1700	3	1984	교항원길 30
4215025021103250006	강원도 강릉시 주문진읍 주문리	325-6	0325	0006	골든팰리스 C동	22.395	15.88	201910	1	5500	4	2016	구소방서길 9-1
4215025021103250006	강원도 강릉시 주문진읍 주문리	325-6	0325	0006	골든팰리스 C동	22.395	15.88	201910	1	5500	5	2016	구소방서길 9-1
4215025021106920001	강원도 강릉시 주문진읍 주문리	692-1	0692	0001	보성	46.8	43.64	201910	21	3400	3	1988	주문북로 95
4215011100111340003	강원도 강릉시 포남동	1134-3	1134	0003	용지	60.9	50.58	201910	18	7500	2	1985	경강로 2217
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	22.52	48.93	201910	9	6900	2	2018	난설헌로78번길 29-9
4215010100101390019	강원도 강릉시 홍제동	139-19	0139	0019	현대	40.89	31.33	201910	31	2800	2	1982	토성로 76
4282025037100220003	강원도 고성군 간성읍 흘리	22-3	0022	0003	알프스글로빌	44.432	183.72	201910	23	1000	3	2004	흘리길 153
4282032031100140015	강원도 고성군 죽왕면 문암진리	14-15	0014	0015	백도하이빌B	61.2	39.81	201910	14	11500	3	2004	문암항길 76
4282032029104590001	강원도 고성군 죽왕면 삼포리	459-1	0459	0001	수진	59.04	70.71	201910	7	4800	1	1994	순포로1길 17
4217011600100980002	강원도 동해시 단봉동	98-2	0098	0002	두정비바빌	70.395	42	201910	10	14100	6	2017	구미택지1길 67
4217012300100820000	강원도 동해시 묵호진동	82	0082	0000	장안	45.188	14.3	201910	30	3200	2	1983	묵호시장길 1-1
4217011100100270003	강원도 동해시 발한동	27-3	0027	0003	발한상가	56.01	41.19	201910	14	4000	5	1984	일출로 10-1
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	65.7	201910	6	1800	2	1983	해안로 635-15
4217011000100660023	강원도 동해시 부곡동	66-23	0066	0023	부곡A	68.76	99.5	201910	18	3700	2	1984	수원지1길 12-4
4217011000100950004	강원도 동해시 부곡동	95-4	0095	0004	현도주택	65.9	108	201910	29	8000	1	1993	발한로 31-20
4217010100110560008	강원도 동해시 천곡동	1056-8	1056	0008	남선빌라4차	60	32.4	201910	28	4100	4	1993	샘실1길 72
4217010100109630012	강원도 동해시 천곡동	963-12	0963	0012	범주성지(다)	84.32	44.63	201910	23	6700	4	1994	감추1길 7
4217010100110080007	강원도 동해시 천곡동	1008-7	1008	0007	영남주택B	53.52	48.24	201910	14	3700	1	1990	동굴1길 45
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	48.81	7.73	201910	17	3900	3	2002	동굴로 147
4217010100109990015	강원도 동해시 천곡동	999-15	0999	0015	천곡힐탑빌라B	36.54	20.8	201910	30	1800	4	1993	충혼길 19-7
4223025030103440015	강원도 삼척시 도계읍 도계리	344-15	0344	0015	현대	59.15	78.7	201910	18	3500	3	1984	도계우회로 132
4223011800100710000	강원도 삼척시 원당동	71	0071	0000	(71-0)	71.9	38	201910	22	10700	2	2015	원당로2길 37
4223012500103830001	강원도 삼척시 정상동	383-1	0383	0001	그린빌	59.79	46.49	201910	26	10000	2	2013	봉황마을3길 74-14
4221010700110730129	강원도 속초시 노학동	1073-129	1073	0129	하이디 울산바위(하늘동)	38.893	76.69	201910	18	15000	2	2017	울산바위길 9-11
4221010700110730129	강원도 속초시 노학동	1073-129	1073	0129	하이디 울산바위(하늘동)	38.893	76.69	201910	18	15000	2	2017	울산바위길 9-11
4221010200105300051	강원도 속초시 동명동	530-51	0530	0051	동명	50.34	58.91	201910	27	5600	3	1984	우렁길 8
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	38.52	56.8	201910	8	4200	3	1988	청봉로1길 21
