pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201701	17	16500	1	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201701	17	16500	1	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201701	20	16500	1	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201701	10	4500	2	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201701	12	4150	3	1997	범일로 528
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	71.12	46.92	201701	11	14000	4	2015	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	71.12	50.82	201701	4	13700	2	2016	연주로 162
4215012500106390008	강원도 강릉시 입암동	639-8	0639	0008	타워	51.81	49.8	201701	30	3500	2	1981	강변로 356
4215025021103250016	강원도 강릉시 주문진읍 주문리	325-16	0325	0016	골든팰리스2	72.15	59.75	201701	12	15500	4	2015	구소방서길 9
4215011100104380001	강원도 강릉시 포남동	438-1	0438	0001	동산	63.09	67.75	201701	26	6950	3	1986	보래미상길 100
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201701	9	4300	3	1983	용지각길8번길 29
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201701	10	4500	1	1983	용지각길8번길 29
4215011100110880006	강원도 강릉시 포남동	1088-6	1088	0006	해당화국민주택	58.32	63.91	201701	5	6500	1	1985	보래미하길 3
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.79	93.21	201701	19	5140	3	1986	구미3길 46
4217011000100740007	강원도 동해시 부곡동	74-7	0074	0007	영동5차주택	28.425	20.55	201701	17	2240	4	1994	가마골길 26-12
4217012600104920000	강원도 동해시 이로동	492	0492	0000	보성	50.9	65.86	201701	6	1300	3	1992	월평로 48-8
4217010100109700030	강원도 동해시 천곡동	970-30	0970	0030	동건아트빌라2차	82.49	48.21	201701	17	8600	4	1995	감추6길 23-5
4217010100110380008	강원도 동해시 천곡동	1038-8	1038	0008	범주성지빌라(나)	57.01	29.18	201701	9	6200	2	1993	동굴3길 21
4217010100109690005	강원도 동해시 천곡동	969-5	0969	0005	승우주택B동	32.04	20.15	201701	2	3500	2	1999	감추1길 22-1
4217010100110350010	강원도 동해시 천곡동	1035-10	1035	0010	영동주택A	28.89	15.23	201701	5	2900	2	1991	동굴3길 7-2
4217010100109950017	강원도 동해시 천곡동	995-17	0995	0017	유성골든빌라	79.7	52.6	201701	12	6600	4	1995	감추7길 9
4217010100109980014	강원도 동해시 천곡동	998-14	0998	0014	은마빌라1차	84.84	60.03	201701	31	8600	2	1993	충혼길 3-6
4217010100108140012	강원도 동해시 천곡동	814-12	0814	0012	좋은빌라	74.77	40.74	201701	5	8250	3	2000	평원2길 10-1
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	48.28	7.65	201701	11	4400	3	2002	동굴로 147
4223025030103510005	강원도 삼척시 도계읍 도계리	351-5	0351	0005	솔밭한림	57.06	68.7	201701	26	3692	3	1986	강원남부로 1545-5
4221010600107770015	강원도 속초시 교동	777-15	0777	0015	금도주택다동	51.33	54.25	201701	6	1900	1	1983	미시령로 3366
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	55.07	60.27	201701	3	4100	2	1984	만천1길 69
4221010600107670047	강원도 속초시 교동	767-47	0767	0047	무지개빌라	49.32	60.65	201701	24	6800	3	1986	만천4길 4-13
4221010600107730001	강원도 속초시 교동	773-1	0773	0001	코스모스(대양)	54	72.59	201701	17	7000	1	1985	만천7길 47
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	53.98	50	201701	6	4800	3	1983	번영로67번길 17
4221010200105120053	강원도 속초시 동명동	512-53	0512	0053	중앙	59.34	90.59	201701	5	5200	3	1985	번영로129번길 29-21
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	38.52	56.8	201701	17	3400	1	1988	청봉로1길 21
4221010800114630014	강원도 속초시 조양동	1463-14	1463	0014	부화	51.15	46.7	201701	18	11000	1	1990	동해대로3950번길 26
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	64.13	79.79	201701	19	9950	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	84.99	103.13	201701	25	13500	2	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	39.92	63.43	201701	10	3600	3	1997	중심로 126-9
4280025023100620000	강원도 양구군 양구읍 하리	62	0062	0000	동진	75.39	64.69	201701	5	7000	2	1993	관공서로38번길 24
4283033022101690007	강원도 양양군 현북면 기사문리	169-7	0169	0007	신천지	80.37	78.89	201701	18	5000	2	1998	텃골길 27
