pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201502	9	4400	2	1997	범일로 528
4215012100102790062	강원도 강릉시 노암동	279-62	0279	0062	송죽	79.97	55	201502	25	5000	1	1980	강변로288번길 13
4215011400100170011	강원도 강릉시 송정동	17-11	0017	0011	(17-11)	74.3766	61.13	201502	12	13500	2	2014	팔송길 30-1
4215011400100170012	강원도 강릉시 송정동	17-12	0017	0012	(17-12)	78.4	60.38	201502	8	13500	3	2014	팔송길 30-1
4215025022103300001	강원도 강릉시 주문진읍 교항리	330-1	0330	0001	교항	47.375	59.8	201502	16	2000	2	1984	교항원길 30
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	49.41	7.03	201502	25	3650	1	1984	가작로303번길 22
4217012300100020002	강원도 동해시 묵호진동	2-2	0002	0002	삼양비취타워	84.855	74.56	201502	27	8500	8	1998	일출로 151
4217010400105090001	강원도 동해시 용정동	509-1	0509	0001	해미르	60	84.62	201502	19	12000	3	2011	초원1길 14-2
4217010100109950021	강원도 동해시 천곡동	995-21	0995	0021	(995-21)	44.94	38.97	201502	28	2750	3	1993	감추7길 7
4217010100109690005	강원도 동해시 천곡동	969-5	0969	0005	승우주택B동	32.04	20.15	201502	12	3150	2	1999	감추1길 22-1
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	48.81	7.73	201502	27	3100	3	2002	동굴로 147
4217010100109990015	강원도 동해시 천곡동	999-15	0999	0015	천곡힐탑빌라B	52.81	30.06	201502	13	3200	3	1993	충혼길 19-7
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	138.7395	281.89	201502	25	22500	1	2003	천곡1길 58
4223011000100530002	강원도 삼척시 마달동	53-2	0053	0002	누가빌라	84.62	119.15	201502	23	4400	1	1995	마달1길 91
4221010600107980050	강원도 속초시 교동	798-50	0798	0050	거산빌라	74.34	57.5	201502	13	4700	2	1992	만리공원1길 18
4221010600107770009	강원도 속초시 교동	777-9	0777	0009	금도주택가동	50.04	49	201502	3	4000	1	1983	미시령로 3366
4221010600107770021	강원도 속초시 교동	777-21	0777	0021	동설악빌라1동	49.16	26.5	201502	5	4350	2	1991	교동로6길 47
4221010600108000033	강원도 속초시 교동	800-33	0800	0033	동양빌라	97.24	57.74	201502	12	8800	4	1995	만리공원길 21-1
