pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	79.16	201801	6	7000	1	1984	율곡로2968번안길 2
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	158.31	201801	23	7500	2	1984	율곡로2968번안길 2
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201801	10	16500	4	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.26	201801	10	16500	3	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201801	10	16500	4	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201801	10	16500	3	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201801	10	16500	4	2015	구정옥봉길 150-9
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	84.75	116.08	201801	10	16500	4	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201801	19	4600	4	1997	범일로 528
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	56.34	111.69	201801	10	7050	3	1986	송정길 15
4215010700100290000	강원도 강릉시 용강동	29	0029	0000	서부시장	53.08	35.92	201801	17	7150	3	1982	임영로155번길 6
4215012500106500001	강원도 강릉시 입암동	650-1	0650	0001	강변	60.69	59.9	201801	24	4500	2	1982	강중길 11-3
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.65	108	201801	10	7850	3	1984	경강로2323번길 4
4215010100100280015	강원도 강릉시 홍제동	28-15	0028	0015	대호B동	34.59	24.73	201801	9	4770	3	1999	골말길 40
4217011600100960003	강원도 동해시 단봉동	96-3	0096	0003	엘시시움101동	68.27	51.5	201801	11	22000	5	2017	구미택지1길 49-1
4217010700102640001	강원도 동해시 동회동	264-1	0264	0001	국민주택(1~6동)	56.15	56.65	201801	30	480	1	1982	신당3길 13-1
4217011000101060002	강원도 동해시 부곡동	106-2	0106	0002	삼정(가나)	43.47	50.52	201801	15	3500	2	1986	부곡3길 26
4217010100110560008	강원도 동해시 천곡동	1056-8	1056	0008	남선빌라4차	60	32.4	201801	15	4000	1	1993	샘실1길 72
4217010100110300006	강원도 동해시 천곡동	1030-6	1030	0006	승우주택A	64.06	33.07	201801	19	5800	1	1991	동굴1길 10-5
4223010700100650008	강원도 삼척시 갈천동	65-8	0065	0008	사랑의집(106동)	52.8	84.25	201801	12	3160	2	2006	새천년도로 601-91
4223012000103450008	강원도 삼척시 남양동	345-8	0345	0008	(345-8)	79.8	40	201801	18	6000	3	1989	남양길 41-18
4223012000103360005	강원도 삼척시 남양동	336-5	0336	0005	삼화(나~라)	59.4	96.17	201801	31	7100	2	1982	남양안길 36
4223012000100550062	강원도 삼척시 남양동	55-62	0055	0062	인화상가A동	62.4	19.7	201801	22	2000	3	1990	중앙시장1길 27
4223012000100070004	강원도 삼척시 남양동	7-4	0007	0004	장미빌라	75.84	56.65	201801	2	8100	3	1993	사대3길 14
4223012000100550005	강원도 삼척시 남양동	55-5	0055	0005	중앙시장	56.21	9.87	201801	18	3500	5	1992	진주로 12-21
4223025029101550000	강원도 삼척시 도계읍 마교리	155	0155	0000	삼마	41.01	89.54	201801	5	1000	2	1986	강원남부로 1734
4223011000100270004	강원도 삼척시 마달동	27-4	0027	0004	학사원룸	27.19	15.06	201801	19	2000	3	2002	마달길 103-16
4223010100100020012	강원도 삼척시 성내동	2-12	0002	0012	성내	57.68	56.77	201801	12	5400	3	1986	성내길 30-1
4221010600107670177	강원도 속초시 교동	767-177	0767	0177	로얄빌라(767-177)	84.69	95.67	201801	3	11800	2	1989	만천5길 3-38
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	38.52	56.8	201801	29	3000	3	1988	청봉로1길 21
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	38.52	56.8	201801	29	2500	3	1988	청봉로1길 21
4221010100102290031	강원도 속초시 영랑동	229-31	0229	0031	영랑빌라	55.24	41.36	201801	2	6700	3	1995	영랑로2길 13
4221010800114630014	강원도 속초시 조양동	1463-14	1463	0014	부화	43.05	39.31	201801	10	8000	2	1990	동해대로3950번길 26
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	72.78	89.24	201801	20	13500	2	1990	청대마을길 5
4280031024103760002	강원도 양구군 남면 용하리	376-2	0376	0002	진보	47.23	37.58	201801	25	3400	2	1998	정중앙로663번길 9-46
4275025321100330000	강원도 영월군 상동읍 내덕리	33	0033	0000	상칠랑연립	35.5	114.85	201801	15	2500	2	1985	태백산로 3211
4275025021110370001	강원도 영월군 영월읍 영흥리	1037-1	1037	0001	동강	61.92	71.27	201801	17	4400	3	1984	영모전길 112
4275036021111820000	강원도 영월군 주천면 주천리	1182	1182	0000	태광	56.52	52.12	201801	29	2800	4	1992	주천강변길 14-4
4213011100102390002	강원도 원주시 우산동	239-2	0239	0002	치악	63.23	103.23	201801	24	5100	1	1984	북원로2485번길 59
4213010800102430013	강원도 원주시 일산동	243-13	0243	0013	도시엔숲(243-13)	47.12	35.48	201801	10	11800	3	2015	동진골2길 23-1
4213011200111580001	강원도 원주시 태장동	1158-1	1158	0001	한남빌라	74.155	44.02	201801	4	7400	3	1995	북원로2738번길 41
4281032021106740001	강원도 인제군 북면 원통리	674-1	0674	0001	그린파크빌A동	36.34	25.09	201801	29	6400	4	2014	원통로211번길 5
4277034022107520000	강원도 정선군 북평면 북평리	752	0752	0000	대성빌라	58.14	47.65	201801	29	3800	2	1993	북평2길 31
4277025022107590000	강원도 정선군 정선읍 북실리	759	0759	0000	태남빌라	59.89	35.98	201801	14	8500	2	1994	정선로 1220
4278025625108560018	강원도 철원군 갈말읍 문혜리	856-18	0856	0018	삼우빌라트	59.055	37.07	201801	22	6450	4	2007	두루미로 50-5
4278025625109110001	강원도 철원군 갈말읍 문혜리	911-1	0911	0001	선린빌라	39.42	25.88	201801	30	1500	3	1990	두루미로 145-5
4278025622101020011	강원도 철원군 갈말읍 지포리	102-11	0102	0011	은현빌라B동	55.29	57.57	201801	30	4200	1	1993	명성로139번길 26-24
4278025328120620024	강원도 철원군 김화읍 청양리	2062-24	2062	0024	영남빌라가동	59.55	63.09	201801	2	2000	1	1993	청양로94번길 4-9
4278025921107410014	강원도 철원군 동송읍 이평리	741-14	0741	0014	백마빌라	49.32	69.71	201801	24	2600	3	1988	금학로 179-33
4278025921108380022	강원도 철원군 동송읍 이평리	838-22	0838	0022	영민리치빌	50.64	32.7	201801	22	9000	2	2015	금학로187번안길 15-4
4278031022110420015	강원도 철원군 서면 와수리	1042-15	1042	0015	진주빌라가동	59.73	41	201801	22	4300	4	1996	와수로184번길 54-1
4278025021100280053	강원도 철원군 철원읍 화지리	28-53	0028	0053	골든빌라	75.3	54.94	201801	10	5000	4	1992	화지로8번길 15
4211012200101470001	강원도 춘천시 교동	147-1	0147	0001	교동주택	53.31	50.47	201801	15	8000	2	1994	교동길17번길 10
4211031021102880002	강원도 춘천시 동면 지내리	288-2	0288	0002	가산빌라 가,나동	72.21	63.25	201801	23	7500	2	1992	가산로 125
4211011200101590018	강원도 춘천시 효자동	159-18	0159	0018	삼정주택3동	79.92	74.67	201801	20	9000	1	1981	효제길37번길 16-3
4211011200101490001	강원도 춘천시 효자동	149-1	0149	0001	소양	60.88	56.5	201801	2	3800	3	1981	도화길6번길 39
4211011200101490001	강원도 춘천시 효자동	149-1	0149	0001	소양	60.88	56.5	201801	17	4000	1	1981	도화길6번길 39
4211011200106880006	강원도 춘천시 효자동	688-6	0688	0006	엘피스빌(가,다)(구한전사택)	50.97	71.16	201801	25	9700	4	1986	춘천로64번길 21
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	47.37	66.95	201801	5	8000	3	1986	대양당길 4
4211012000107310027	강원도 춘천시 후평동	731-27	0731	0027	라임빌리지103	70.17	42.8	201801	22	12300	2	2007	만천로195번길 38
4211012000107490017	강원도 춘천시 후평동	749-17	0749	0017	현대그린빌리지	46.63	37.64	201801	25	3200	1	1995	춘천로410번길 13
4219010200100480000	강원도 태백시 장성동	48	0048	0000	근영	52.515	94.39	201801	11	3050	3	1991	양지길 80
4219010400103500022	강원도 태백시 철암동	350-22	0350	0022	철암빌라	45.405	58.29	201801	29	1200	1	1989	동태백로 448-5
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201801	9	3100	3	1986	솔안길 140
4219011200102590000	강원도 태백시 통동	259	0259	0000	한보5차	47.88	124.45	201801	9	2500	3	1989	짝바우골길 47
4219011200102590000	강원도 태백시 통동	259	0259	0000	한보5차	47.88	124.45	201801	10	1800	2	1989	짝바우골길 47
4219010100100490104	강원도 태백시 황지동	49-104	0049	0104	대림2	42.84	51.58	201801	15	3600	3	1986	문화로1길 15
4219010100100490104	강원도 태백시 황지동	49-104	0049	0104	대림2	42.84	51.58	201801	24	4850	1	1986	문화로1길 15
4219010100100860012	강원도 태백시 황지동	86-12	0086	0012	연화주택	52.74	81.33	201801	2	4200	3	1983	연립길 17
4219010100104140001	강원도 태백시 황지동	414-1	0414	0001	풍전	57.72	99.3	201801	13	4600	2	1987	서학1길 34-3
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	1	9470	2	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	82.9997	116.53	201801	4	32869	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	8	9470	2	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	82.9997	116.53	201801	8	32869	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	9	9936	4	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	10	9936	4	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	10	8937	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	11	9936	4	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	12	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	12	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	12	9936	4	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	13	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	13	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	13	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	13	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	13	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	82.9997	116.53	201801	14	34380	3	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	82.9997	116.53	201801	17	32869	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	17	13185	1	2016	솔봉로 278-84
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	31.8205	44.68	201801	18	11972	2	2016	솔봉로 278-84
