pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000107600003	강원도 강릉시 교동	760-3	0760	0003	교동	50.2	51.7	201511	16	2500	1	1982	화부산로99번길 8
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201511	16	4200	3	1997	범일로 528
4215012100103370000	강원도 강릉시 노암동	337	0337	0000	개나리	50.71	62.55	201511	23	5100	2	1983	노암길41번길 14
4215036025100240005	강원도 강릉시 사천면 사천진리	24-5	0024	0005	선경	56.58	73.15	201511	3	4100	4	1995	진리해변길 36
4215011400102160003	강원도 강릉시 송정동	216-3	0216	0003	소라임대주택C단지	56.34	77.24	201511	2	6000	3	1985	송정길 20
4215011400101100042	강원도 강릉시 송정동	110-42	0110	0042	송정	68.39	62.8	201511	3	5200	1	1980	팔송길18번길 7
4215010900103680003	강원도 강릉시 옥천동	368-3	0368	0003	유일	55.08	52.7	201511	12	6900	2	1984	중기길 7
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	57.42	55.85	201511	6	5000	2	1984	경강로2356번길 13
4215011100110050028	강원도 강릉시 포남동	1005-28	1005	0028	소라주택	59.4	59.52	201511	11	7000	2	1984	용지각길38번길 18
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201511	26	4500	2	1983	용지각길8번길 29
4215010100100280014	강원도 강릉시 홍제동	28-14	0028	0014	대호A동	49.395	35.3	201511	6	5950	4	1999	골말길 40
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201511	18	3000	2	1986	구미3길 46
4217011100105970042	강원도 동해시 발한동	597-42	0597	0042	금강주택(나동)	29.15	34	201511	5	1700	3	1988	수원지2길 3-1
4217011000101060002	강원도 동해시 부곡동	106-2	0106	0002	삼정(가나)	43.47	50.52	201511	6	2700	1	1986	부곡3길 26
4217010100110330008	강원도 동해시 천곡동	1033-8	1033	0008	광명빌라D	56.46	56.46	201511	10	5800	1	1995	동굴1길 10-3
4217010100110090001	강원도 동해시 천곡동	1009-1	1009	0001	영동빌라	59.14	25.9	201511	6	5200	5	1994	동굴1길 39
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	49.86	7.89	201511	21	3500	3	2002	동굴로 147
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	18.48	10.85	201511	20	2430	3	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	20.65	12.12	201511	20	2650	1	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	18.48	10.85	201511	20	2430	3	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	21.28	12.49	201511	20	2870	1	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	21.28	12.49	201511	20	2870	2	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	21.84	12.82	201511	20	2870	1	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	109.77	64.45	201511	20	15500	4	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	27.14	15.93	201511	20	3530	3	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	20.06	11.78	201511	20	2650	2	2005	감추6길 3-3
4217010100109880009	강원도 동해시 천곡동	988-9	0988	0009	파크하우스	20.06	11.78	201511	20	2650	1	2005	감추6길 3-3
