pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201906	16	5000	4	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201906	16	4900	3	1997	범일로 528
4215025022102440028	강원도 강릉시 주문진읍 교항리	244-28	0244	0028	가일	42.3	30.75	201906	29	5500	4	2000	아래사다리길 29-3
4215011100110820003	강원도 강릉시 포남동	1082-3	1082	0003	베스트빌	109.96	67.14	201906	29	15500	5	2005	강릉대로419번길 9-1
4217011300104610002	강원도 동해시 구미동	461-2	0461	0002	씨티빌1차	66.32	43.3	201906	24	5000	2	1997	구미2길 17
4217011000101170002	강원도 동해시 부곡동	117-2	0117	0002	동화	61.68	44.2	201906	3	2500	1	1980	부곡4길 11
4217011000101130013	강원도 동해시 부곡동	113-13	0113	0013	전화국사택	55.44	76.75	201906	8	4500	2	1986	부곡3길 11
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.86	93.34	201906	5	4600	2	1986	구미3길 46
4217010400105230014	강원도 동해시 용정동	523-14	0523	0014	리치빌1차	70.8	56.43	201906	24	13000	3	2018	봉오동길 28-11
4217010400102500010	강원도 동해시 용정동	250-10	0250	0010	봉오	59.1	92	201906	7	3500	1	1983	봉오동길 20
4217010100109680004	강원도 동해시 천곡동	968-4	0968	0004	은마빌라2차	66.9	34.65	201906	17	3800	3	1993	감추5길 27-1
4223012000100450000	강원도 삼척시 남양동	45	0045	0000	남양상가연립	67.5	41.35	201906	17	4200	3	1985	중앙시장길 22-9
4223012000103450002	강원도 삼척시 남양동	345-2	0345	0002	백조(1~3동)	52.65	43.63	201906	7	6250	1	1986	남양길 63-17
4223012000103450002	강원도 삼척시 남양동	345-2	0345	0002	백조(1~3동)	38.52	33.19	201906	21	3000	4	1986	남양길 63-17
4223012000103310007	강원도 삼척시 남양동	331-7	0331	0007	봉황타운	59.215	76.1	201906	14	6200	1	1982	남양길 13-39
4223010500100100001	강원도 삼척시 당저동	10-1	0010	0001	두원밸리	47	24.86	201906	13	8000	3	2013	사대1길 35-30
