pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000109940064	강원도 강릉시 교동	994-64	0994	0064	교동대호	84.36	117.02	201507	21	13200	2	2001	강릉대로121번길 38
4215011000109410009	강원도 강릉시 교동	941-9	0941	0009	교동맨션	72.6	68.4	201507	1	8800	4	1984	원대로8번길 42
4215011000108340003	강원도 강릉시 교동	834-3	0834	0003	대동	53.23	74	201507	21	3300	3	1983	옛강일길 30
4215011000102680007	강원도 강릉시 교동	268-7	0268	0007	이화	63.8	48.6	201507	10	6300	3	1981	율곡로2968번길 24
4215033022106560112	강원도 강릉시 구정면 학산리	656-112	0656	0112	하솔리치타운	125.97	166.33	201507	7	14800	1	2006	구정옥봉길 150-1
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	49.14	69.68	201507	6	4800	1	1983	강변로312번길 3
4215011400100170011	강원도 강릉시 송정동	17-11	0017	0011	(17-11)	74.3766	61.13	201507	22	13700	3	2014	팔송길 30-1
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	54.98	6.6	201507	29	5000	3	1977	옥천로 48
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201507	2	5000	1	1988	강릉대로419번길 54
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201507	2	4250	2	1983	용지각길8번길 29
4215011100110050011	강원도 강릉시 포남동	1005-11	1005	0011	초원	56.76	53.74	201507	29	5900	2	1984	경강로2234번길 14
4215011100110880006	강원도 강릉시 포남동	1088-6	1088	0006	해당화국민주택	58.32	63.91	201507	11	4500	3	1985	보래미하길 3
4215010100101210022	강원도 강릉시 홍제동	121-22	0121	0022	경원	60.46	61.7	201507	13	5700	1	1982	토성로 47-8
4282025037100220003	강원도 고성군 간성읍 흘리	22-3	0022	0003	알프스글로빌	22.404	92.64	201507	13	3600	2	2004	흘리길 153
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201507	13	5000	1	1986	구미3길 46
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201507	31	4250	3	1986	구미3길 46
4217010700100490002	강원도 동해시 동회동	49-2	0049	0002	대아주택1차	59.04	73.72	201507	17	4150	1	1990	효자남길 52-6
4217012300100820000	강원도 동해시 묵호진동	82	0082	0000	장안	45.188	14.17	201507	6	2950	3	1983	묵호시장길 1-1
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	58.5	201507	13	2000	2	1983	해안로 635-15
4217011000100730005	강원도 동해시 부곡동	73-5	0073	0005	강경빌라트2차	59.99	52.05	201507	22	3000	2	1993	가마골길 30
4217010100110350008	강원도 동해시 천곡동	1035-8	1035	0008	남선빌라1차	58.88	30.46	201507	9	4000	2	1992	동굴3길 7-4
4217010100109740007	강원도 동해시 천곡동	974-7	0974	0007	동건아트빌라	68.03	46.11	201507	18	5400	4	1994	감추5길 14-6
4217010100110380008	강원도 동해시 천곡동	1038-8	1038	0008	범주성지빌라(나)	57.01	29.18	201507	6	4800	1	1993	동굴3길 21
4217010100109730003	강원도 동해시 천곡동	973-3	0973	0003	범진빌라2차(A)	65.16	37.9	201507	6	4950	1	1993	감추2길 30
4217010100110080008	강원도 동해시 천곡동	1008-8	1008	0008	영동주택E	54.6	30	201507	17	5400	2	1992	동굴1길 43
4217010100110370007	강원도 동해시 천곡동	1037-7	1037	0007	영동주택F	54.6	30	201507	3	4300	3	1992	동굴3길 17-1
4217010100108150018	강원도 동해시 천곡동	815-18	0815	0018	진풍빌라	59.07	33	201507	29	4600	4	1992	평원2길 18-10
4217010600101560006	강원도 동해시 효가동	156-6	0156	0006	하늘빛빌라	84.69	49.49	201507	23	13800	5	2012	효가2길 3
4223012000103310007	강원도 삼척시 남양동	331-7	0331	0007	봉황타운	59.215	76.1	201507	18	5700	1	1982	남양길 13-39
4223012000100550085	강원도 삼척시 남양동	55-85	0055	0085	영창상가	86.95	57.91	201507	5	6800	4	1993	중앙시장1길 11-18
4223012000100550055	강원도 삼척시 남양동	55-55	0055	0055	인화상가(가동)	76	16	201507	16	5000	3	1992	중앙시장1길 21-22
4223012000100550112	강원도 삼척시 남양동	55-112	0055	0112	중앙시장B-가동	27	19.4	201507	21	2000	2	1979	진주로 12-21
4223012000100050039	강원도 삼척시 남양동	5-39	0005	0039	현진빌라A	66.19	60.6	201507	13	7000	3	1991	사대1길 10-12
4223010500100120001	강원도 삼척시 당저동	12-1	0012	0001	봉황(라~바)	59.215	73.61	201507	3	7100	3	1982	사대1길 25-34
4223025030103440015	강원도 삼척시 도계읍 도계리	344-15	0344	0015	현대	59.15	78.7	201507	28	3200	1	1984	도계우회로 132
4223011900101800007	강원도 삼척시 성남동	180-7	0180	0007	대일1차빌라	75.71	58.38	201507	2	8200	2	1994	엑스포로1길 31
4223012500104320010	강원도 삼척시 정상동	432-10	0432	0010	세광프라자	68.7	22.95	201507	9	7500	3	1993	오십천로 470
4221010600107770015	강원도 속초시 교동	777-15	0777	0015	금도주택다동	51.33	54.25	201507	24	2900	2	1983	미시령로 3366
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	55.07	60.27	201507	27	3500	3	1984	만천1길 69
