pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011600101090001	강원도 강릉시 내곡동	109-1	0109	0001	무지개	57.33	69.35	201512	1	4000	2	1984	강변로194번길 15
4215012100106940000	강원도 강릉시 노암동	694	0694	0000	은마주택	54.9	58.63	201512	28	7000	1	1988	임영로 46
4215037022100760002	강원도 강릉시 연곡면 영진리	76-2	0076	0002	강맥	57.845	70.3	201512	11	2500	1	1992	영진4길 7
4215025022100690006	강원도 강릉시 주문진읍 교항리	69-6	0069	0006	동해주택	59.46	62.8	201512	21	2500	3	1983	신리2길 4
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	49.41	7.03	201512	24	4200	2	1984	가작로303번길 22
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201512	14	5100	2	1983	용지각길8번길 29
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201512	17	4200	2	1983	용지각길8번길 29
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201512	28	4300	3	1983	용지각길8번길 29
4215011100110890003	강원도 강릉시 포남동	1089-3	1089	0003	은하수국민주택	57.84	71.63	201512	7	5200	3	1985	가작로 293
4282032029104590001	강원도 고성군 죽왕면 삼포리	459-1	0459	0001	수진	53.2	63.67	201512	11	3150	3	1994	순포로1길 17
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	51.5	46.31	201512	10	7900	4	2015	효자남1길 20
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	41.69	37.48	201512	16	8500	3	2015	효자남1길 20
4217011100103020001	강원도 동해시 발한동	302-1	0302	0001	(302-1)	37.26	15.86	201512	29	1800	3	1990	중앙시장길 18
4217011100105970011	강원도 동해시 발한동	597-11	0597	0011	동호타워	84.87	41.6	201512	2	6400	4	1995	발한로 89
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	58.5	201512	10	1600	1	1983	해안로 635-15
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	58.5	201512	18	2170	1	1983	해안로 635-15
4217011000100730006	강원도 동해시 부곡동	73-6	0073	0006	우정	51.81	61	201512	12	3800	4	1984	가마골길 26-5
4217011800100020003	강원도 동해시 이도동	2-3	0002	0003	성협그린타운	84.75	56.9	201512	29	4400	5	1994	전천로 202
4217010100110300015	강원도 동해시 천곡동	1030-15	1030	0015	보성빌라	49.795	33.25	201512	25	4500	3	1995	동굴1길 102
4217010100110090003	강원도 동해시 천곡동	1009-3	1009	0003	삼영빌라B	48.42	30.14	201512	7	3900	3	1992	동굴1길 35
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	50.38	7.97	201512	10	3500	3	2002	동굴로 147
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	49.86	7.89	201512	17	3500	3	2002	동굴로 147
4223025033101020001	강원도 삼척시 도계읍 전두리	102-1	0102	0001	전두	44.79	52.89	201512	1	2500	2	1986	도계로 199-15
4223011000100270004	강원도 삼척시 마달동	27-4	0027	0004	학사원룸	25.62	14.19	201512	1	1900	4	2002	마달길 103-16
4223012100103070017	강원도 삼척시 사직동	307-17	0307	0017	사직혜진1차	40.83	36.18	201512	21	3400	4	1994	사직로3길 61
4223011800100710000	강원도 삼척시 원당동	71	0071	0000	(71-0)	71.9	38	201512	9	13900	4	2015	원당로2길 35
4223012500103830001	강원도 삼척시 정상동	383-1	0383	0001	그린빌	59.45	46.22	201512	9	11300	2	2013	봉황마을3길 74-8
4221010600107770009	강원도 속초시 교동	777-9	0777	0009	금도주택가동	50.04	49	201512	24	3200	1	1983	미시령로 3366
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	55.07	60.27	201512	30	3000	2	1984	만천1길 69
4221010600106190000	강원도 속초시 교동	619	0619	0000	장미아트빌(619-0)	74.875	85.69	201512	1	11000	1	2004	미시령로3359번길 41
4221010600106350003	강원도 속초시 교동	635-3	0635	0003	제일주택	66.28	64.16	201512	30	6000	3	1985	번영로43번길 3
4221010600107690049	강원도 속초시 교동	769-49	0769	0049	한양명가	74.64	65.25	201512	1	11000	2	2012	만천1길 64
4221010600107690049	강원도 속초시 교동	769-49	0769	0049	한양명가	74.64	65.25	201512	28	11500	2	2012	만천1길 64
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	65.73	66.26	201512	7	3000	3	1983	번영로67번길 15-1
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	53.98	50	201512	7	2500	3	1983	번영로67번길 17
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	53.98	50	201512	9	4000	2	1983	번영로67번길 17
4221011000104860001	강원도 속초시 대포동	486-1	0486	0001	비치힐즈	48.69	60.45	201512	3	12000	3	2015	해오름로 21
4221010200105120053	강원도 속초시 동명동	512-53	0512	0053	중앙	59.34	90.59	201512	21	3900	3	1985	번영로129번길 29-21
4221010100101570055	강원도 속초시 영랑동	157-55	0157	0055	157-55	34.2	28.61	201512	24	2900	2	1986	영랑로4길 7-12
4221010100102290031	강원도 속초시 영랑동	229-31	0229	0031	영랑빌라	71.31	53.4	201512	7	5900	5	1995	영랑로2길 13
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	72.78	89.24	201512	7	8500	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	84.99	103.13	201512	8	10500	3	1990	청대마을길 5
4280025021104410008	강원도 양구군 양구읍 상리	441-8	0441	0008	리버파크빌	68.81	59.25	201512	21	12000	2	2014	박수근로365번길 20-13
4283031027104070005	강원도 양양군 서면 북평리	407-5	0407	0005	Private Villa & SPA Gallary	71.55	199.13	201512	1	8250	1	2012	곰밭길 175-93
4283031027104070005	강원도 양양군 서면 북평리	407-5	0407	0005	Private Villa & SPA Gallary	71.55	199.13	201512	1	8250	1	2012	곰밭길 175-93
4283031027104070005	강원도 양양군 서면 북평리	407-5	0407	0005	Private Villa & SPA Gallary	71.55	199.13	201512	1	8250	1	2012	곰밭길 175-93
4283031027104070005	강원도 양양군 서면 북평리	407-5	0407	0005	Private Villa & SPA Gallary	71.55	199.13	201512	1	8250	1	2012	곰밭길 175-93
4283031027104070005	강원도 양양군 서면 북평리	407-5	0407	0005	Private Villa & SPA Gallary	71.55	199.13	201512	1	8250	1	2012	곰밭길 175-93
4283031027104070005	강원도 양양군 서면 북평리	407-5	0407	0005	Private Villa & SPA Gallary	71.55	199.13	201512	20	8250	1	2012	곰밭길 175-93
4275025024106440009	강원도 영월군 영월읍 덕포리	644-9	0644	0009	부영빌라(다동)	51.92	34.67	201512	21	4000	2	1997	덕포하리1길 67
4275025024104860064	강원도 영월군 영월읍 덕포리	486-64	0486	0064	한영빌라	98.49	44.2	201512	4	7100	5	2001	영월로 2085
4275025021110370008	강원도 영월군 영월읍 영흥리	1037-8	1037	0008	남양(B동)	63.48	52	201512	29	5900	3	1991	영모전길 122
4275025022104210001	강원도 영월군 영월읍 하송리	421-1	0421	0001	J클래식	70.91	55.29	201512	29	13300	5	2010	은행나무길 171
4275025022100520005	강원도 영월군 영월읍 하송리	52-5	0052	0005	태광주택(가동)	30	27.33	201512	23	3500	4	1995	은행나무1길 42
4275036021113860001	강원도 영월군 주천면 주천리	1386-1	1386	0001	마이홈빌라A동	76.03	63	201512	12	7000	2	1993	주천로89번길 26-5
4213010500105410000	강원도 원주시 개운동	541	0541	0000	예가하이빌	59.22	27.31	201512	4	12900	3	2015	개운4길 78
4213010500105470000	강원도 원주시 개운동	547	0547	0000	예가하이빌	61.11	32.92	201512	12	12900	2	2015	개운4길 74
4213010500105410000	강원도 원주시 개운동	541	0541	0000	예가하이빌	59.22	27.31	201512	23	12900	2	2015	개운4길 78
4213010500105470000	강원도 원주시 개운동	547	0547	0000	예가하이빌	59.24	31.92	201512	23	12900	2	2015	개운4길 74
4213010700106860000	강원도 원주시 단구동	686	0686	0000	보라매	66	72.22	201512	26	6000	2	1984	단구로 304
4213025028103000003	강원도 원주시 문막읍 포진리	300-3	0300	0003	강변빌라	92.82	60.25	201512	11	7300	2	1992	문막시장3길 122
4213031023112930000	강원도 원주시 소초면 장양리	1293	1293	0000	우창	48.22	63.22	201512	9	3000	2	1993	장막1길 64
4213031023112930000	강원도 원주시 소초면 장양리	1293	1293	0000	우창	48.22	63.22	201512	14	2500	1	1993	장막1길 64
4213010300103020001	강원도 원주시 원동	302-1	0302	0001	합동	61.56	108.6	201512	14	5500	1	1985	무실로55번길 58
4213010800102430002	강원도 원주시 일산동	243-2	0243	0002	도시엔숲(243-2)	48.24	39.97	201512	11	12500	4	2015	동진골1길 20-28
4213010800102470137	강원도 원주시 일산동	247-137	0247	0137	일산연립	72.3	63.63	201512	10	5600	3	1985	남산로149번길 18
4213010800102470137	강원도 원주시 일산동	247-137	0247	0137	일산연립	72.3	63.63	201512	15	6400	2	1985	남산로149번길 18
4213011200113900002	강원도 원주시 태장동	1390-2	1390	0002	태장연립	47.88	56.45	201512	28	2450	2	1982	현충로318번길 21
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	2	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	2	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	2	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	1	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	1	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	3	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	2	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	1	2001	세동길 132
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201512	11	2000	1	2001	세동길 132
4281032021106080006	강원도 인제군 북면 원통리	608-6	0608	0006	설악빌라A,B동	89.7	80.13	201512	14	8000	4	1993	금강로 84
4281025021103420002	강원도 인제군 인제읍 상동리	342-2	0342	0002	삼성빌라트5차101,102동	52.31	67.97	201512	29	7770	3	2005	인제로167번길 9-4
4281025021100360000	강원도 인제군 인제읍 상동리	36	0036	0000	인제빌라가,나동	76.64	67.44	201512	16	9900	3	1997	인제로240번길 4-1
4277025321102610034	강원도 정선군 고한읍 고한리	산261-34	0261	0034	고한빌라	59.55	50.08	201512	18	5200	1	1999	고한9길 145
4277025321102610034	강원도 정선군 고한읍 고한리	산261-34	0261	0034	고한빌라	59.43	49.98	201512	28	4000	3	1999	고한9길 145
4277025622102720000	강원도 정선군 사북읍 사북리	272	0272	0000	하이시티1	17.58	12.66	201512	28	7200	4	2015	소금강로 3583-1
4277025622102720000	강원도 정선군 사북읍 사북리	272	0272	0000	하이시티1	17.58	12.66	201512	28	7200	4	2015	소금강로 3583-1
4277025622102720000	강원도 정선군 사북읍 사북리	272	0272	0000	하이시티1	17.58	12.66	201512	28	7200	4	2015	소금강로 3583-1
4277025622102720000	강원도 정선군 사북읍 사북리	272	0272	0000	하이시티1	17.58	12.66	201512	28	7200	4	2015	소금강로 3583-1
4277025622102720000	강원도 정선군 사북읍 사북리	272	0272	0000	하이시티1	17.58	12.66	201512	28	7200	4	2015	소금강로 3583-1
4277025923103030001	강원도 정선군 신동읍 조동리	303-1	0303	0001	장미주택	44.37	66.48	201512	14	2000	3	1989	조동2길 37
4277035026102400019	강원도 정선군 임계면 봉산리	240-19	0240	0019	진아주택	44.88	55.56	201512	24	3350	3	1991	백두대간로 1329
4277025021103710003	강원도 정선군 정선읍 봉양리	371-3	0371	0003	삼우주택	61.74	90.58	201512	23	6500	2	1984	봉양7길 52
4277025022106160012	강원도 정선군 정선읍 북실리	616-12	0616	0012	용담주택	39.69	41.33	201512	2	2000	2	1987	용담길 67
4278025625112490002	강원도 철원군 갈말읍 문혜리	1249-2	1249	0002	삼성맨션	36.32	46.96	201512	24	1400	2	1993	궁예로 839-1
4278025621105480000	강원도 철원군 갈말읍 신철원리	548	0548	0000	성우아트빌라	82.29	78.19	201512	23	5970	3	1993	군탄로 64
4278025621105480000	강원도 철원군 갈말읍 신철원리	548	0548	0000	성우아트빌라	58.94	56	201512	30	2800	1	1993	군탄로 64
4278025622100040000	강원도 철원군 갈말읍 지포리	4	0004	0000	성우빌라	59.55	46.03	201512	22	3840	3	1991	명성로179번길 14
4278025328120620028	강원도 철원군 김화읍 청양리	2062-28	2062	0028	영남빌라나동	86.73	79.2	201512	2	2850	1	1993	청양로94번길 4-9
4278025921107020006	강원도 철원군 동송읍 이평리	702-6	0702	0006	성우빌라(마동)	73.64	49.75	201512	8	4000	1	1992	이평2로 26
4278025921108380030	강원도 철원군 동송읍 이평리	838-30	0838	0030	이화빌라C동	46.74	39.27	201512	14	4000	3	1996	금학로187번안길 23-9
4278025921107060001	강원도 철원군 동송읍 이평리	706-1	0706	0001	재흥빌라	89.14	90.82	201512	20	6700	2	1994	금학로193번길 22
4278025921108500035	강원도 철원군 동송읍 이평리	850-35	0850	0035	중앙맨션	74.82	57.38	201512	28	5400	4	1998	이평1로12번길 28-10
4278031021107590010	강원도 철원군 서면 자등리	759-10	0759	0010	자등빌라	71.44	85.27	201512	8	4900	3	1997	신술2길 29-1
4211011700107410001	강원도 춘천시 근화동	741-1	0741	0001	근화AB	49.71	64.29	201512	13	8250	3	1984	영서로 2504
4211031022105730007	강원도 춘천시 동면 만천리	573-7	0573	0007	상생	74.56	59.13	201512	1	8000	4	2004	만천로143번길 66-4
4211033024109280001	강원도 춘천시 신동면 증리	928-1	0928	0001	서림주택	37.53	54.33	201512	2	3000	1	1987	금병의숙길 1-14
4211011100101610000	강원도 춘천시 약사동	161	0161	0000	문화(A1~4,B1~2)	57.2	53.34	201512	3	7550	1	1980	춘천로67번길 17
4211011200101580001	강원도 춘천시 효자동	158-1	0158	0001	건우주택	64.35	77.49	201512	19	8400	2	1984	효제길23번길 10
4211011200101590021	강원도 춘천시 효자동	159-21	0159	0021	상우	58.815	74.48	201512	4	8000	1	1982	효제길23번길 14
4211011200101590021	강원도 춘천시 효자동	159-21	0159	0021	상우	58.815	74.48	201512	8	8200	3	1982	효제길23번길 14
4211011200101490001	강원도 춘천시 효자동	149-1	0149	0001	소양	60.88	56.5	201512	4	3500	1	1981	도화길6번길 39
4211011200106880006	강원도 춘천시 효자동	688-6	0688	0006	엘피스빌(가,다)(구한전사택)	60.69	84.74	201512	10	10000	2	1986	춘천로64번길 21
4211012000107330002	강원도 춘천시 후평동	733-2	0733	0002	광명마동	82.053	57.29	201512	23	9000	3	1984	만천로205번길 34
4211012000107080000	강원도 춘천시 후평동	708	0708	0000	봉암	92.12	88.87	201512	4	8050	2	1983	후석로379번길 11
4211012000104980052	강원도 춘천시 후평동	498-52	0498	0052	신한주택다동	39.51	23.03	201512	21	7200	1	1999	춘천로270번길 21
4219010500100280001	강원도 태백시 문곡동	28-1	0028	0001	고원	43.08	81.87	201512	2	2100	3	1991	섬거랑길 11
4219010500100280001	강원도 태백시 문곡동	28-1	0028	0001	고원	54.99	102.39	201512	10	2700	1	1991	섬거랑길 11
4219011200100740009	강원도 태백시 통동	74-9	0074	0009	덕흥	38.86	50.48	201512	21	2000	1	1988	통리1길 53
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201512	5	2900	2	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201512	18	2900	2	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201512	18	2900	2	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201512	28	2200	3	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201512	30	2750	3	1986	솔안길 140
4219010100100490104	강원도 태백시 황지동	49-104	0049	0104	대림2	42.84	51.58	201512	18	3120	2	1986	문화로1길 15
4219010100100590050	강원도 태백시 황지동	59-50	0059	0050	윤림주택	60.21	56.33	201512	30	5000	2	1983	문화로 29
4276038026101640000	강원도 평창군 대관령면 용산리	164	0164	0000	용평밸리빌라	83.17	126.61	201512	2	21000	1	2003	솔봉로 457-7
4276038026101640000	강원도 평창군 대관령면 용산리	164	0164	0000	용평밸리빌라	110.93	168.87	201512	15	25000	1	2003	솔봉로 457-7
4276038024102790000	강원도 평창군 대관령면 횡계리	279	0279	0000	드래곤 패밀리	53.69	59.05	201512	2	8500	2	1989	대관령로 149
4276038024102750009	강원도 평창군 대관령면 횡계리	275-9	0275	0009	장미	58.32	98.2	201512	23	4000	2	1984	송천2길 29-5
4276034024100800023	강원도 평창군 봉평면 진조리	80-23	0080	0023	왈츠빌리지	64.37	147.9	201512	28	2151	1	2004	진조1길 43-13
4276034024100800023	강원도 평창군 봉평면 진조리	80-23	0080	0023	왈츠빌리지	65.02	149.5	201512	28	1966	1	2004	진조1길 43-13
4276034024100800023	강원도 평창군 봉평면 진조리	80-23	0080	0023	왈츠빌리지	64.37	147.9	201512	28	2151	1	2004	진조1길 43-13
4276034024100800023	강원도 평창군 봉평면 진조리	80-23	0080	0023	왈츠빌리지	64.37	147.9	201512	28	2151	1	2004	진조1길 43-13
4276034024100800023	강원도 평창군 봉평면 진조리	80-23	0080	0023	왈츠빌리지	64.37	147.9	201512	28	2151	1	2004	진조1길 43-13
4276034024100800023	강원도 평창군 봉평면 진조리	80-23	0080	0023	왈츠빌리지	64.37	147.9	201512	28	2151	1	2004	진조1길 43-13
4276034021104030003	강원도 평창군 봉평면 창동리	403-3	0403	0003	미산	76.33	76.88	201512	29	8500	4	1999	기풍3길 20-1
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	79.45	91.43	201512	3	16900	2	2015	방축동길 14-5
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	68.03	78.28	201512	29	15370	4	2015	방축동길 14-5
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	79.45	91.43	201512	29	16900	3	2015	방축동길 14-5
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	68.03	78.28	201512	29	15370	3	2015	방축동길 14-5
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	68.03	78.28	201512	29	15370	4	2015	방축동길 14-5
4276025023102270004	강원도 평창군 평창읍 하리	227-4	0227	0004	대동월드102동	77.02	70.88	201512	23	9500	1	1998	군청길 88
4276025023102270008	강원도 평창군 평창읍 하리	227-8	0227	0008	대동월드104동	77.02	63.63	201512	16	11000	3	1999	군청길 88
4272025029104550000	강원도 홍천군 홍천읍 연봉리	455	0455	0000	삼보빌라	56.08	56.9	201512	5	7500	1	1989	남산강변로5길 9
4272025021100110007	강원도 홍천군 홍천읍 진리	11-7	0011	0007	월드빌라	36.12	24.5	201512	12	3880	2	2003	희망로16길 9-3
4272025023103500001	강원도 홍천군 홍천읍 희망리	350-1	0350	0001	그린빌라1차	76.8	35.89	201512	19	6500	4	1992	홍천로2길 15
4272025023103510002	강원도 홍천군 홍천읍 희망리	351-2	0351	0002	풍림주택	67.26	53.34	201512	9	5500	4	1992	홍천로2길 13
4272025023100710001	강원도 홍천군 홍천읍 희망리	71-1	0071	0001	홍천주택	64.3	49.67	201512	24	6100	2	1982	희망로 28
4279025025105780000	강원도 화천군 화천읍 신읍리	578	0578	0000	동보	48.98	116.01	201512	21	4450	1	1999	노신로 82-16
4273025022101150005	강원도 횡성군 횡성읍 읍하리	115-5	0115	0005	장미	59.1	52.92	201512	29	3000	1	1982	한우로 279-2
