pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3700	2	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3700	2	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	22.45	30.94	201903	19	3100	3	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	22.45	30.94	201903	19	3100	4	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	4	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	4	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	22.45	30.94	201903	19	3100	2	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	3	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	3	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3700	2	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	3	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	22.45	30.94	201903	19	3100	3	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	2	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	4	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	22.45	30.94	201903	19	3100	4	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	4	2012	오이동길 45-4
4215034030102190000	강원도 강릉시 강동면 산성우리	219	0219	0000	정동진우리하우스텔1	27.35	37.7	201903	19	3600	3	2012	오이동길 45-4
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	4	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	22.45	32.45	201903	19	3100	4	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	22.45	32.45	201903	19	3100	4	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	22.45	32.45	201903	19	3100	2	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	2	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	2	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	2	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	4	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	22.45	32.45	201903	19	3100	3	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	22.45	32.45	201903	19	3100	2	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	22.45	32.45	201903	19	3100	3	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	3	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	3	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	3	2012	오이양지길 32-7
4215034030102190003	강원도 강릉시 강동면 산성우리	219-3	0219	0003	정동진우리하우스텔2	27.35	39.53	201903	19	3600	2	2012	오이양지길 32-7
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	64.1568	48.07	201903	6	20000	4	2018	화부산로141번안길 3
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	67.9961	50.95	201903	6	22000	3	2018	화부산로141번안길 3
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	65.1875	48.84	201903	6	20000	4	2018	화부산로141번안길 3
