pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	79.16	201705	4	8000	3	1984	율곡로2968번안길 2
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	56.79	79.16	201705	29	8100	2	1984	율곡로2968번안길 2
4215011000109250002	강원도 강릉시 교동	925-2	0925	0002	현대	79.35	60.2	201705	2	9700	1	1990	화부산로8번길 8
4215012100103370000	강원도 강릉시 노암동	337	0337	0000	개나리	50.46	62.55	201705	10	5200	1	1983	노암길41번길 14
4215012100106390022	강원도 강릉시 노암동	639-22	0639	0022	남산	54.75	73.5	201705	15	6200	2	1986	남산길 32
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	56.34	111.69	201705	8	6000	3	1986	송정길 15
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	56.34	111.69	201705	28	7500	1	1986	송정길 15
4215011400101100054	강원도 강릉시 송정동	110-54	0110	0054	송정	68.4	67.5	201705	29	4000	1	1981	팔송길18번길 15
4215011400100390004	강원도 강릉시 송정동	39-4	0039	0004	해당화	39.64	63.2	201705	11	4000	1	1979	해안로 91
4215035021104290001	강원도 강릉시 옥계면 현내리	429-1	0429	0001	동화	47.79	80.33	201705	16	2900	3	1985	옥계로 1050
4215012200106100021	강원도 강릉시 유산동	610-21	0610	0021	산장빌라	67.36	137.5	201705	2	6600	1	1997	유산골길4번길 5
4215012500100970013	강원도 강릉시 입암동	97-13	0097	0013	그린내빌	73.65	73.88	201705	1	17000	2	2017	월대산로 85-11
4215011200102220004	강원도 강릉시 초당동	222-4	0222	0004	정아	54.9	52.69	201705	5	5200	1	1990	초당원길 99
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201705	16	5200	2	1988	강릉대로419번길 54
4215011100110050028	강원도 강릉시 포남동	1005-28	1005	0028	소라주택	59.4	59.52	201705	23	6450	3	1984	용지각길38번길 18
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201705	4	4100	2	1983	용지각길8번길 29
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201705	8	4000	2	1983	용지각길8번길 29
4215011100110880006	강원도 강릉시 포남동	1088-6	1088	0006	해당화국민주택	58.22	63.91	201705	31	5500	2	1985	보래미하길 3
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.65	108	201705	12	7000	1	1984	경강로2323번길 4
4215010100101210022	강원도 강릉시 홍제동	121-22	0121	0022	경원	60.46	61.7	201705	23	5500	2	1982	토성로 47-8
4215010100100280014	강원도 강릉시 홍제동	28-14	0028	0014	대호A동	84.3	55.24	201705	10	11000	1	1999	골말길 34
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201705	24	3800	1	1986	구미3길 46
4217011100106000005	강원도 동해시 발한동	600-5	0600	0005	국민(마바)	54.99	73	201705	8	2000	2	1983	수원지2길 13-1
4217011100105970042	강원도 동해시 발한동	597-42	0597	0042	금강주택(나동)	29.15	34	201705	4	1900	3	1988	수원지2길 3-1
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	58.5	201705	18	2900	1	1983	해안로 635-15
4217011000100660023	강원도 동해시 부곡동	66-23	0066	0023	부곡A	68.76	99.5	201705	19	5700	3	1984	수원지1길 12-4
4217011000101060002	강원도 동해시 부곡동	106-2	0106	0002	삼정(가나)	43.47	50.52	201705	19	2500	2	1986	부곡3길 26
4217011000100950004	강원도 동해시 부곡동	95-4	0095	0004	현도주택	65.9	108	201705	29	8250	1	1993	발한로 31-6
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.86	93.34	201705	30	5000	2	1986	구미3길 46
4217010100110330007	강원도 동해시 천곡동	1033-7	1033	0007	광명빌라C	60.265	33.07	201705	12	6400	3	1996	동굴1길 10-2
4217010100109730009	강원도 동해시 천곡동	973-9	0973	0009	남선빌라2차	68.24	35.5	201705	17	5700	4	1993	감추2길 36-1
4217010100110350003	강원도 동해시 천곡동	1035-3	1035	0003	뉴코아맨션AB	24.21	15.22	201705	10	2000	2	1991	동굴3길 7-9
4217010100109690005	강원도 동해시 천곡동	969-5	0969	0005	승우주택B동	32.04	20.15	201705	17	3500	4	1999	감추1길 22-1
4217010100110350001	강원도 동해시 천곡동	1035-1	1035	0001	신영골드빌라	68.01	32.87	201705	8	7750	3	1995	동굴2길 8
4217010100109950017	강원도 동해시 천곡동	995-17	0995	0017	유성골든빌라	71.22	47	201705	15	7250	3	1995	감추7길 9
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	96.06	15.21	201705	27	7600	5	2002	동굴로 147
4217010100109740002	강원도 동해시 천곡동	974-2	0974	0002	천보빌라2차	78.03	46.38	201705	12	7100	4	1995	감추5길 14-1
4217010100109930010	강원도 동해시 천곡동	993-10	0993	0010	평강빌라트2차	58.66	34.93	201705	29	5850	2	1994	감추7길 47-1
4223012000100140012	강원도 삼척시 남양동	14-12	0014	0012	라도빌라	68	36.17	201705	10	5800	3	1994	사대길 14
4223012000100550055	강원도 삼척시 남양동	55-55	0055	0055	인화상가(가동)	76	16	201705	22	6300	4	1992	중앙시장1길 21-22
4223010500100390003	강원도 삼척시 당저동	39-3	0039	0003	장미	44.68	47.13	201705	16	3000	1	1983	교동로 15-13
4223011800101010003	강원도 삼척시 원당동	101-3	0101	0003	벽산빌라	57.425	43.93	201705	2	3250	1	1993	오십천로 276
4223012500103830001	강원도 삼척시 정상동	383-1	0383	0001	그린빌	59.79	46.49	201705	1	11000	2	2013	봉황마을3길 74-14
4223012500103830001	강원도 삼척시 정상동	383-1	0383	0001	그린빌	59.79	46.49	201705	20	10500	2	2013	봉황마을3길 74-14
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	61.51	60.27	201705	19	5200	3	1984	만천1길 69
4221010600107770021	강원도 속초시 교동	777-21	0777	0021	동설악빌라1동	49.16	26.5	201705	17	7350	2	1991	교동로6길 47
4221010600106190001	강원도 속초시 교동	619-1	0619	0001	장미아트빌(619-1)	74.433	73.98	201705	18	11700	3	2004	미시령로3359번길 37
4221010200105300051	강원도 속초시 동명동	530-51	0530	0051	동명	57.86	72.3	201705	2	5300	2	1984	우렁길 8
