pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201609	21	4400	4	1997	범일로 528
4215012100103150000	강원도 강릉시 노암동	315	0315	0000	노암	47.11	48	201609	26	2400	1	1981	노암길 40
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	51.65	59.45	201609	28	3600	2	1983	강변로312번길 3
4215011400101100042	강원도 강릉시 송정동	110-42	0110	0042	송정	68.4	62.8	201609	22	6000	1	1980	팔송길18번길 7
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	72.59	23.2	201609	3	6100	3	1977	옥천로 48
4215012500106390008	강원도 강릉시 입암동	639-8	0639	0008	타워	51	49.8	201609	1	4540	1	1981	강변로 356
4215025022100670000	강원도 강릉시 주문진읍 교항리	67	0067	0000	국민주택	52	56.4	201609	29	4000	1	1982	신리4길 14
4215025022101740006	강원도 강릉시 주문진읍 교항리	174-6	0174	0006	동해	76.433	67.1	201609	20	2500	2	1983	장성중길 8
4215011100106260002	강원도 강릉시 포남동	626-2	0626	0002	진양그린	58.51	46.56	201609	12	4400	1	1994	가작로259번길 14-4
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.56	108	201609	23	6300	2	1984	경강로2323번길 4
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.79	93.21	201609	22	4000	2	1986	구미3길 46
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	41.69	37.48	201609	13	7900	2	2015	효자남1길 20
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	58.5	201609	20	1600	3	1983	해안로 635-15
4217011200101150002	강원도 동해시 북평동	115-2	0115	0002	하얀	86.06	50.02	201609	19	8100	2	1998	전천로 273-2
4217010100110350004	강원도 동해시 천곡동	1035-4	1035	0004	뉴코아맨션CD	24.21	15.2	201609	1	1500	2	1991	동굴3길 7-9
4217010100109980001	강원도 동해시 천곡동	998-1	0998	0001	범진빌라1차	68.6	34.3	201609	8	7200	1	1992	충혼길 17
4217010100109760009	강원도 동해시 천곡동	976-9	0976	0009	범진빌라3차	67.935	35.71	201609	20	5800	3	1993	감추2길 22
4217010100110770005	강원도 동해시 천곡동	1077-5	1077	0005	삼양타워1차	95.26	37.39	201609	21	9200	6	1993	한섬로 61-1
4217010100110380005	강원도 동해시 천곡동	1038-5	1038	0005	신흥빌라A	40.3	26.03	201609	6	3100	4	1995	동굴1길 88
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	98.69	15.63	201609	5	6100	5	2002	동굴로 147
4223012000100490001	강원도 삼척시 남양동	49-1	0049	0001	(49-1)	59.17	28.19	201609	21	4000	4	1991	중앙시장1길 20
4223012000100490001	강원도 삼척시 남양동	49-1	0049	0001	(49-1)	79.83	38.03	201609	21	5000	4	1991	중앙시장1길 20
4223012000100390001	강원도 삼척시 남양동	39-1	0039	0001	세원상가	59.44	12.3	201609	2	4900	4	1993	중앙시장길 22-10
4223010500100120004	강원도 삼척시 당저동	12-4	0012	0004	매직빌라	75.83	59.63	201609	26	8900	2	2012	사대1길 25-14
4223010500101160012	강원도 삼척시 당저동	116-12	0116	0012	월계파크	74.1	57.13	201609	22	7100	4	1995	월계길 17-1
4223011000100270004	강원도 삼척시 마달동	27-4	0027	0004	학사원룸	20.58	11.4	201609	26	1630	1	2002	마달길 103-16
4223012500104550000	강원도 삼척시 정상동	455	0455	0000	영진(가,나)	51.09	62.6	201609	27	3900	1	1987	동해대로 4025-10
4223012500102940003	강원도 삼척시 정상동	294-3	0294	0003	유진빌라B	62.73	52.63	201609	20	2000	4	1993	영진서길 71-9
4221010600107990032	강원도 속초시 교동	799-32	0799	0032	거산빌라2차	59.28	49	201609	20	7300	2	1993	만리공원길 49
4221010600107690032	강원도 속초시 교동	769-32	0769	0032	남성국민주택	55.07	60.27	201609	25	4000	3	1984	만천1길 69
4221010600107770023	강원도 속초시 교동	777-23	0777	0023	동설악빌라3동	49.16	36.25	201609	27	4900	3	1991	교동로6길 47
4221010600107770016	강원도 속초시 교동	777-16	0777	0016	동설악빌라6동	49.16	35.25	201609	10	4300	3	1991	교동로6길 47
4221010600107670047	강원도 속초시 교동	767-47	0767	0047	무지개빌라	59.49	73.15	201609	22	6500	2	1986	만천4길 4-13
4221010400106250042	강원도 속초시 금호동	625-42	0625	0042	금호	52	90.52	201609	1	3600	1	1982	번영로67번길 19
4221010200105120053	강원도 속초시 동명동	512-53	0512	0053	중앙	59.34	90.59	201609	22	2700	2	1985	번영로129번길 29-21
4221010200105120053	강원도 속초시 동명동	512-53	0512	0053	중앙	59.34	90.59	201609	24	5000	2	1985	번영로129번길 29-21
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	38.52	56.8	201609	2	3200	1	1988	청봉로1길 21
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	77.34	107.16	201609	24	6000	1	1988	청봉로1길 21
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	84.99	103.13	201609	7	13000	2	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	72.78	89.24	201609	19	10000	1	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	39.92	63.43	201609	28	3500	2	1997	중심로 126-9
4280025021103340025	강원도 양구군 양구읍 상리	334-25	0334	0025	선화	58.56	72.08	201609	5	4500	3	1984	비봉로 56
4280025021103810000	강원도 양구군 양구읍 상리	381	0381	0000	성광다,라동	46.5	66.46	201609	19	4550	3	1987	비봉로 37
4280025021103840005	강원도 양구군 양구읍 상리	384-5	0384	0005	신광빌라 2동	98.76	84	201609	10	11700	3	1992	비봉로 21
4280025032102320010	강원도 양구군 양구읍 정림리	232-10	0232	0010	정림하이츠빌2동	73.6	136	201609	26	9330	4	2009	박수근로313번길 31-6
4283025021102460002	강원도 양양군 양양읍 남문리	246-2	0246	0002	남천	54.81	57	201609	1	4300	3	1985	남서길 9
4283025035102450000	강원도 양양군 양양읍 서문리	245	0245	0000	대광주택	64.08	66.43	201609	11	4800	1	1984	현산공원길 11
4275025024106330009	강원도 영월군 영월읍 덕포리	633-9	0633	0009	늘푸른빌라(B동)	75.56	84.13	201609	29	8300	3	2006	덕포하리1길 36
4275025021110370001	강원도 영월군 영월읍 영흥리	1037-1	1037	0001	동강	61.92	71.27	201609	6	3500	3	1984	영모전길 112
4275025021107810006	강원도 영월군 영월읍 영흥리	781-6	0781	0006	동양주택	48.6	50.77	201609	11	5550	2	1989	내성길21번길 2
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201609	23	12000	3	2014	팔괴로 133
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201609	28	12000	2	2014	팔괴로 133
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201609	28	12000	1	2014	팔괴로 133
4275025022102480001	강원도 영월군 영월읍 하송리	248-1	0248	0001	영월주택	54.81	66.06	201609	28	3200	2	1987	하송로 26
4275025022101840005	강원도 영월군 영월읍 하송리	184-5	0184	0005	장미9차	71.58	51.28	201609	27	9500	1	1992	하송안길 19-6
4213010700110650011	강원도 원주시 단구동	1065-11	1065	0011	대림베스트빌B	78.83	44.27	201609	22	11000	3	2006	단구로243번길 7
4213025026106480000	강원도 원주시 문막읍 건등리	648	0648	0000	M타운하우스(648-0)	67.53	73.23	201609	21	17300	5	2016	건등로 3-29
4213025026102140010	강원도 원주시 문막읍 건등리	214-10	0214	0010	청담빌라A동	69.02	54.75	201609	8	13400	5	2016	원문로 1627-16
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	2	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	3	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	2	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	4	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	5	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	5	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	3	2016	원문로 1627-20
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	69.02	53.88	201609	30	12125	4	2016	원문로 1627-20
4213031023107110001	강원도 원주시 소초면 장양리	711-1	0711	0001	한성빌라A,B동	80.855	89.1	201609	19	8450	4	1997	장막1길 1-6
4213010800102470137	강원도 원주시 일산동	247-137	0247	0137	일산연립	66.9	63.63	201609	10	6700	3	1985	남산로149번길 18
4213010800102470137	강원도 원주시 일산동	247-137	0247	0137	일산연립	72.3	63.63	201609	30	6000	3	1985	남산로149번길 18
4213011200113940008	강원도 원주시 태장동	1394-8	1394	0008	진우빌라	69.97	33.8	201609	9	6450	3	1994	현충로314번길 39
4213011200107480009	강원도 원주시 태장동	748-9	0748	0009	치악하이츠빌라A동	74.52	71.27	201609	1	9000	1	1998	육판길 14-3
4213011200113900002	강원도 원주시 태장동	1390-2	1390	0002	태장연립	49.61	56.45	201609	23	4850	1	1982	현충로318번길 21
4213011200107480002	강원도 원주시 태장동	748-2	0748	0002	힐 하우스	65.73	40.86	201609	12	15680	4	2011	육판길 14-7
4213011200107480002	강원도 원주시 태장동	748-2	0748	0002	힐 하우스	82.33	51.18	201609	12	13800	2	2011	육판길 14-7
4281033021104580007	강원도 인제군 기린면 현리	458-7	0458	0007	내린천빌리지C동	77.95	75.25	201609	20	12000	1	2012	내린천로 4108
4281033021104580007	강원도 인제군 기린면 현리	458-7	0458	0007	내린천빌리지C동	77.95	75.25	201609	29	12000	1	2012	내린천로 4108
4281032024100010003	강원도 인제군 북면 용대리	1-3	0001	0003	용대리빌라	56.52	39.81	201609	5	3400	3	1996	미시령옛길 140
4281032021107720004	강원도 인제군 북면 원통리	772-4	0772	0004	우진빌라(772-4)나동	75	41.87	201609	13	6500	4	1997	원통로 116
4281025021100490013	강원도 인제군 인제읍 상동리	49-13	0049	0013	제2차삼익빌라트101,102동	74.6	51.6	201609	26	8700	1	2002	비봉로15번길 32
4281025021104190004	강원도 인제군 인제읍 상동리	419-4	0419	0004	태신빌라나동	75.87	42.69	201609	23	11200	4	2000	인제로168번길 34-3
4277025923102380000	강원도 정선군 신동읍 조동리	238	0238	0000	새골드림빌라	55.5	85.06	201609	7	2400	4	2001	새골2길 34
4277025021102850001	강원도 정선군 정선읍 봉양리	285-1	0285	0001	풍운	83.61	73.38	201609	1	3500	1	1993	비봉안길 20
4278025624109310014	강원도 철원군 갈말읍 군탄리	931-14	0931	0014	(931-14)	64.8	47.75	201609	1	11000	2	2015	명성로 223-3
4278025621106090024	강원도 철원군 갈말읍 신철원리	609-24	0609	0024	성유빌라(609-24)	53.4	40	201609	10	3000	3	1991	삼부연로61번안길 5
4278025621106040049	강원도 철원군 갈말읍 신철원리	604-49	0604	0049	태봉빌라(604-49)	44.88	26.4	201609	23	3300	3	1997	명성로174번길 54-9
4278025921108430144	강원도 철원군 동송읍 이평리	843-144	0843	0144	블루시티102동103동	59.83	32.17	201609	5	13030	5	2016	이평로123번길 29
4278025921108430144	강원도 철원군 동송읍 이평리	843-144	0843	0144	블루시티102동103동	59.83	32.17	201609	28	13000	4	2016	이평로123번길 29
4278025921108530005	강원도 철원군 동송읍 이평리	853-5	0853	0005	철원	67.98	54.69	201609	5	3400	2	1988	금학로252번길 6
4278025921108310050	강원도 철원군 동송읍 이평리	831-50	0831	0050	현대리치빌2차	59.21	57.75	201609	1	8500	5	2008	이평1로45번길 25-3
4278031022110420017	강원도 철원군 서면 와수리	1042-17	1042	0017	진주빌라(1042-17)	54.11	43.55	201609	20	3600	1	1996	와수로184번길 54-1
4211034022105570001	강원도 춘천시 남면 박암리	557-1	0557	0001	라크베르캐슬	119.28	156.3	201609	7	16127	3	2010	박암관천길 599
4211040025100370004	강원도 춘천시 남산면 창촌리	37-4	0037	0004	강촌그린빌B	47.49	36.7	201609	30	8500	5	2015	한치로 107-11
4211039025103130013	강원도 춘천시 동내면 학곡리	313-13	0313	0013	덕화빌라 A,B동	49.86	57.62	201609	26	6200	4	1992	학곡서길 25
4211031022103330006	강원도 춘천시 동면 만천리	333-6	0333	0006	다온빌라	59.2	114.79	201609	22	13500	4	2016	만천양지길 135
4211031022103330006	강원도 춘천시 동면 만천리	333-6	0333	0006	다온빌라	59.2	114.79	201609	25	13500	4	2016	만천양지길 135
4211031022103330006	강원도 춘천시 동면 만천리	333-6	0333	0006	다온빌라	59.2	114.79	201609	30	13500	3	2016	만천양지길 135
4211011100101290000	강원도 춘천시 약사동	129	0129	0000	이화(129-0)	88.26	86.7	201609	28	12100	3	1985	춘천로81번길 36
4211011200101790033	강원도 춘천시 효자동	179-33	0179	0033	동신빌라	67.8	68.24	201609	17	7800	2	1992	법원뒷길 36-1
4211011200101590021	강원도 춘천시 효자동	159-21	0159	0021	상우	58.815	74.48	201609	7	8200	1	1982	효제길23번길 14
4211011200101780055	강원도 춘천시 효자동	178-55	0178	0055	용궁	50.46	38.75	201609	19	8200	1	1992	백령로 71
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	47.01	66.45	201609	2	7500	2	1986	대양당길 4
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	47.01	66.45	201609	9	7500	1	1986	대양당길 4
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	47.01	66.45	201609	19	7500	1	1986	대양당길 4
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	47.01	66.45	201609	26	7500	1	1986	대양당길 4
4211012000108660000	강원도 춘천시 후평동	866	0866	0000	금호빌리지	84.98	101.05	201609	10	16500	4	1992	후만로 119
4211012000108660000	강원도 춘천시 후평동	866	0866	0000	금호빌리지	84.98	101.05	201609	12	14600	4	1992	후만로 119
4211012000108660000	강원도 춘천시 후평동	866	0866	0000	금호빌리지	116.38	138.39	201609	21	18000	4	1992	후만로 119
4211012000104980366	강원도 춘천시 후평동	498-366	0498	0366	신한주택나동	68.49	42.73	201609	20	12000	2	1999	춘천로270번길 21
4211012000104980368	강원도 춘천시 후평동	498-368	0498	0368	신한주택라동	52.11	30.65	201609	21	9250	2	2000	춘천로270번길 21
4219010500100280001	강원도 태백시 문곡동	28-1	0028	0001	고원	43.08	81.87	201609	27	2500	3	1991	섬거랑길 11
4219010200100480000	강원도 태백시 장성동	48	0048	0000	근영	46.755	85	201609	7	1950	1	1991	양지길 80
4219011200100740009	강원도 태백시 통동	74-9	0074	0009	덕흥	48.16	62.56	201609	21	2300	3	1988	통리1길 53
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201609	21	3000	1	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201609	27	3000	1	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201609	29	1850	3	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201609	29	2000	1	1986	솔안길 140
4219011200102590000	강원도 태백시 통동	259	0259	0000	한보5차	47.88	124.45	201609	6	1500	1	1989	짝바우골길 47
4219011200102190001	강원도 태백시 통동	219-1	0219	0001	한보주택	45.15	85.05	201609	24	3400	1	1987	솔안길 135
4219010100100960000	강원도 태백시 황지동	96	0096	0000	대림	42.84	82.15	201609	1	4030	3	1985	태백로 1091
4219010100102740756	강원도 태백시 황지동	274-756	0274	0756	유진하이츠(에이동)	82.71	51.75	201609	5	11000	5	1999	장수4길 22
4219010100100590026	강원도 태백시 황지동	59-26	0059	0026	현대주택	53.1	88.27	201609	29	4000	1	1987	문화로1길 22
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	84.963	140.68	201609	24	34000	1	2007	올림픽로 294
4276038026102560001	강원도 평창군 대관령면 용산리	256-1	0256	0001	휘겔	161.9	245.12	201609	2	30500	1	2007	솔봉로 236-11
4276038026102560001	강원도 평창군 대관령면 용산리	256-1	0256	0001	휘겔	149.7	226.61	201609	2	26000	2	2007	솔봉로 236-11
4276038024102910027	강원도 평창군 대관령면 횡계리	291-27	0291	0027	(291-27)	75.6	165	201609	26	9000	3	2008	꽃밭양지길 51-24
4276038024102910027	강원도 평창군 대관령면 횡계리	291-27	0291	0027	(291-27)	75.6	165	201609	26	9000	3	2008	꽃밭양지길 51-24
4276038024102910027	강원도 평창군 대관령면 횡계리	291-27	0291	0027	(291-27)	75.6	165	201609	26	9000	2	2008	꽃밭양지길 51-24
4276038024102910027	강원도 평창군 대관령면 횡계리	291-27	0291	0027	(291-27)	75.6	165	201609	26	9000	2	2008	꽃밭양지길 51-24
4276038024102910027	강원도 평창군 대관령면 횡계리	291-27	0291	0027	(291-27)	75.6	165	201609	26	9000	1	2008	꽃밭양지길 51-24
4276038024102910032	강원도 평창군 대관령면 횡계리	291-32	0291	0032	돈키호테빌리지	75.6	164.17	201609	6	9600	3	2008	꽃밭양지길 51-21
4276038024102910032	강원도 평창군 대관령면 횡계리	291-32	0291	0032	돈키호테빌리지	75.6	164.17	201609	6	10000	2	2008	꽃밭양지길 51-21
4276038024102910032	강원도 평창군 대관령면 횡계리	291-32	0291	0032	돈키호테빌리지	75.6	164.17	201609	6	9800	3	2008	꽃밭양지길 51-21
4276038024102910032	강원도 평창군 대관령면 횡계리	291-32	0291	0032	돈키호테빌리지	75.6	164.17	201609	26	9000	2	2008	꽃밭양지길 51-21
4276038024102790000	강원도 평창군 대관령면 횡계리	279	0279	0000	드래곤 패밀리	53.69	59.05	201609	20	7000	3	1989	대관령로 149
4276038024102750009	강원도 평창군 대관령면 횡계리	275-9	0275	0009	장미	58.32	98.2	201609	13	7000	1	1984	송천2길 29-5
4276034026111710005	강원도 평창군 봉평면 무이리	1171-5	1171	0005	(1171-5)	59.59	132.5	201609	22	3600	1	2004	경강로 428-28
4276034026108520001	강원도 평창군 봉평면 무이리	852-1	0852	0001	브라보펜션	24.57	37.55	201609	5	5000	2	2004	경강로 525
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	68.03	78.28	201609	8	15370	3	2015	방축동길 14-5
4276036023117470004	강원도 평창군 진부면 송정리	1747-4	1747	0004	송정	96.93	140.8	201609	20	17700	2	2008	땅골길 2-3
4276036021101750000	강원도 평창군 진부면 하진부리	175	0175	0000	(175-0)	49.53	77.83	201609	2	1500	1	1982	석두산2길 22-2
4276036021100510000	강원도 평창군 진부면 하진부리	51	0051	0000	대관령빌라	61.696	79.73	201609	5	5500	2	1991	진부중앙로 135
4276025023102270004	강원도 평창군 평창읍 하리	227-4	0227	0004	대동월드102동	77.02	70.88	201609	21	9500	3	1998	군청길 88
4276025023102180000	강원도 평창군 평창읍 하리	218	0218	0000	두레아트빌	84.74	148.25	201609	7	16300	3	2013	군청길 75-17
4272025024102570009	강원도 홍천군 홍천읍 갈마곡리	257-9	0257	0009	청보리버빌	73.605	58.69	201609	1	12800	2	2005	소옥개로 36
4272025029102210000	강원도 홍천군 홍천읍 연봉리	221	0221	0000	햇살2차	72.255	83.96	201609	27	13000	1	2012	송학로3길 16
4272025023101200001	강원도 홍천군 홍천읍 희망리	120-1	0120	0001	성심	54.33	74.6	201609	26	7000	2	1985	마지기로 52
4272025023102980003	강원도 홍천군 홍천읍 희망리	298-3	0298	0003	장미주택	60.81	70.5	201609	12	6500	1	1984	두개비산로 8
4279034021104410009	강원도 화천군 사내면 사창리	441-9	0441	0009	전원빌라D동	36.29	35.72	201609	21	2050	2	1994	사내로 65-11
4279034021104410009	강원도 화천군 사내면 사창리	441-9	0441	0009	전원빌라D동	36.29	35.72	201609	21	2050	2	1994	사내로 65-11
4279025025105780000	강원도 화천군 화천읍 신읍리	578	0578	0000	동보	48.98	116.01	201609	26	5000	3	1999	노신로 82-16
4273033026106090000	강원도 횡성군 둔내면 두원리	609	0609	0000	횡성성우타운하우스	79.815	106.35	201609	27	4500	1	2012	고원로412번길 101-101
4273033026106090000	강원도 횡성군 둔내면 두원리	609	0609	0000	횡성성우타운하우스	79.815	106.35	201609	27	4500	1	2012	고원로412번길 101-101
4273031031107590000	강원도 횡성군 우천면 우항리	759	0759	0000	스마일파크빌	59.67	55.24	201609	13	9700	3	2015	우항5길 6-1
4273025023101150003	강원도 횡성군 횡성읍 북천리	115-3	0115	0003	원영하이츠빌라(B동)	74.36	45.37	201609	7	5800	4	1995	북천동로 7
4273025022102210001	강원도 횡성군 횡성읍 읍하리	221-1	0221	0001	누보하이빌	69.69	72.31	201609	9	9200	3	2009	앞들서2로 89
4273025022101150005	강원도 횡성군 횡성읍 읍하리	115-5	0115	0005	장미	59.1	52.92	201609	10	5000	3	1982	한우로 279-2
4182025023102720002	경기도 가평군 가평읍 달전리	272-2	0272	0002	남이주택 다동	35.46	27.67	201609	19	5000	2	1992	달전로 83
4182025023104670001	경기도 가평군 가평읍 달전리	467-1	0467	0001	성빈남이타운 5동	35.7	32.88	201609	20	6600	2	1993	북한강변로 1178
4182025023104670010	경기도 가평군 가평읍 달전리	467-10	0467	0010	성빈남이타운4동	35.7	29.5	201609	19	4800	2	1993	북한강변로 1178
4182025022103350003	경기도 가평군 가평읍 대곡리	335-3	0335	0003	우림아트빌	82.23	70.08	201609	17	15000	2	2005	문화로 124
4182025022102930002	경기도 가평군 가평읍 대곡리	293-2	0293	0002	우림아트빌2차	75.63	60.02	201609	24	9000	4	2011	광장로22번길 21
4182025021107880000	경기도 가평군 가평읍 읍내리	788	0788	0000	(788-0)	71.19	120.97	201609	23	16500	3	2016	문화로 273
4182025021106400000	경기도 가평군 가평읍 읍내리	640	0640	0000	보납빌라	75.13	81.95	201609	9	9700	2	1989	중촌로 23
4182025021106270004	경기도 가평군 가평읍 읍내리	627-4	0627	0004	성지그린빌B동	70.69	52.91	201609	12	9200	2	2004	가화로 170
4182025021108400007	경기도 가평군 가평읍 읍내리	840-7	0840	0007	에덴빌라4차나동	35.46	30.63	201609	21	5200	2	1994	문화로 238
4182025021108400007	경기도 가평군 가평읍 읍내리	840-7	0840	0007	에덴빌라4차나동	35.46	30.63	201609	29	4500	4	1994	문화로 238
4182025021105970002	경기도 가평군 가평읍 읍내리	597-2	0597	0002	트라움하우스2	71.995	56.75	201609	1	16500	5	2015	문화로 232-1
4182031022104410003	경기도 가평군 설악면 선촌리	441-3	0441	0003	설악파크빌 나동	59.4277	51.14	201609	27	11500	2	2011	탐선길 38
4182031021104180003	경기도 가평군 설악면 신천리	418-3	0418	0003	덕흥주택	54.87	37.42	201609	8	6800	1	1992	신천중앙로120번길 6-66
4182031021104180003	경기도 가평군 설악면 신천리	418-3	0418	0003	덕흥주택	54.87	37.42	201609	11	6500	3	1992	신천중앙로120번길 6-66
4182031021103630018	경기도 가평군 설악면 신천리	363-18	0363	0018	월드하우스	74.36	44.46	201609	30	14000	5	2012	신천중앙로35번길 12
4182031021103870000	경기도 가평군 설악면 신천리	387	0387	0000	텃밭빌	73.35	81.77	201609	29	16500	3	2015	신천중앙로35번길 39-7
4182034521104770128	경기도 가평군 조종면 현리	477-128	0477	0128	(477-128)	45.69	37.92	201609	28	9900	2	2014	연등길 48
