pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201712	3	4700	3	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	30.59	57.51	201712	5	4750	4	1997	범일로 528
4215012100106390022	강원도 강릉시 노암동	639-22	0639	0022	남산	54.75	73.5	201712	13	5500	1	1986	남산길 32
4215011400101070000	강원도 강릉시 송정동	107	0107	0000	(107-0)	94.28	122.25	201712	20	28500	2	2017	경강로2506번길 3
4215011100112350005	강원도 강릉시 포남동	1235-5	1235	0005	대목빌라8차	78.22	68.16	201712	18	10850	2	1991	성덕포남로200번길 15
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	57.42	55.85	201712	29	7700	4	1984	경강로2356번길 13
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201712	11	6400	2	1988	강릉대로419번길 54
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201712	14	4300	3	1983	용지각길8번길 29
4215010100101390004	강원도 강릉시 홍제동	139-4	0139	0004	(139-4)	44.96	26.5	201712	29	4500	3	1981	홍제로 38
4215010100100580005	강원도 강릉시 홍제동	58-5	0058	0005	진솔빌라	24.6	16.6	201712	20	3000	2	1993	명주로17번길 20-5
4215010100101110003	강원도 강릉시 홍제동	111-3	0111	0003	홍제	68	110.3	201712	7	5200	1	1983	홍제로19번길 21-21
4282025321103250006	강원도 고성군 거진읍 거진리	325-6	0325	0006	현대빌라101	73.86	55.13	201712	15	8000	4	2003	벌평로 25
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	46.86	93.34	201712	23	5330	3	1986	구미3길 46
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.79	93.21	201712	12	6200	1	1986	구미3길 46
4217010400105210017	강원도 동해시 용정동	521-17	0521	0017	퀸즈빌1차	83.86	71.16	201712	4	16000	3	2017	봉오동길 32-10
4217010400105090001	강원도 동해시 용정동	509-1	0509	0001	해미르	60	84.62	201712	20	12200	4	2011	초원1길 14-2
4217010100110330007	강원도 동해시 천곡동	1033-7	1033	0007	광명빌라C	60.265	33.07	201712	28	3900	1	1996	동굴1길 10-2
4217010100110340005	강원도 동해시 천곡동	1034-5	1034	0005	광명원룸빌라	26.865	15.47	201712	14	2200	2	1999	동굴1길 12-2
4217010100110540007	강원도 동해시 천곡동	1054-7	1054	0007	우일연립	43.96	24.15	201712	14	3500	4	1996	샘실2길 36
4223012000103370013	강원도 삼척시 남양동	337-13	0337	0013	한통빌라	49.07	52.22	201712	14	5000	1	1986	남양길 13-46
4223025030103440015	강원도 삼척시 도계읍 도계리	344-15	0344	0015	현대	59.15	78.7	201712	29	3300	3	1984	도계우회로 132
4221010600107770009	강원도 속초시 교동	777-9	0777	0009	금도주택가동	50.04	49	201712	30	5500	2	1983	미시령로 3366
4221010600106350003	강원도 속초시 교동	635-3	0635	0003	제일주택	66.28	64.36	201712	14	8050	3	1985	번영로43번길 3
4221010400106250200	강원도 속초시 금호동	625-200	0625	0200	성진	65.61	78.2	201712	2	7400	3	1985	번영로67번길 24-11
4221010800114500048	강원도 속초시 조양동	1450-48	1450	0048	바다마을	65.64	58.92	201712	21	9000	4	2010	청호로2길 46-4
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	39.92	63.43	201712	19	4200	4	1997	중심로 126-9
4283025022102020008	강원도 양양군 양양읍 구교리	202-8	0202	0008	그린아트빌라	66.95	38.32	201712	2	4500	4	1995	관아길 13-36
4283025025102360000	강원도 양양군 양양읍 연창리	236	0236	0000	금성빌라	108.12	85	201712	21	12700	3	1997	미륵길 30
4283033022101350002	강원도 양양군 현북면 기사문리	135-2	0135	0002	동해빌라	99.57	266.67	201712	14	12100	1	1997	동해대로 1277-18
4275025024106320011	강원도 영월군 영월읍 덕포리	632-11	0632	0011	은주주택	53.58	57.66	201712	21	4800	1	1987	덕포하리3길 19-7
4275025021107710009	강원도 영월군 영월읍 영흥리	771-9	0771	0009	내성빌라	84.3	88.54	201712	21	7000	1	1992	내성길 36
4275025022102470001	강원도 영월군 영월읍 하송리	247-1	0247	0001	태광주택	75.6	51.83	201712	18	10600	4	1991	하송로 33
4275025022101890004	강원도 영월군 영월읍 하송리	189-4	0189	0004	하송연립	78.48	93.91	201712	22	10000	1	1986	중앙로 10-8
4213031023112930000	강원도 원주시 소초면 장양리	1293	1293	0000	우창	48.22	63.22	201712	4	3400	1	1993	장막1길 64
4213011100101590031	강원도 원주시 우산동	159-31	0159	0031	한영빌라	45.71	27.41	201712	28	4000	2	1992	원문로100번길 95
4213011100101590031	강원도 원주시 우산동	159-31	0159	0031	한영빌라	41.78	25.06	201712	30	3500	3	1992	원문로100번길 95
4213011200113900007	강원도 원주시 태장동	1390-7	1390	0007	장미연립	58.44	94.28	201712	19	3600	1	1984	현충로322번길 22
4281032021106740001	강원도 인제군 북면 원통리	674-1	0674	0001	그린파크빌A동	50.89	35.14	201712	18	13500	4	2014	원통로211번길 5
4281032021108390006	강원도 인제군 북면 원통리	839-6	0839	0006	원서빌라	74.8	66.89	201712	5	7400	1	1997	원통로79번길 3
4281035022101010000	강원도 인제군 상남면 하남리	101	0101	0000	독립문	47.9038	118.16	201712	7	5100	1	2011	내린천로 3311
4281034021106480002	강원도 인제군 서화면 천도리	648-2	0648	0002	영진빌라가,나동	52.83	122.88	201712	13	2000	4	1995	천도로126번길 15-2
4281025021103420002	강원도 인제군 인제읍 상동리	342-2	0342	0002	삼성빌라트5차101,102동	47.64	61.9	201712	26	8300	3	2005	인제로167번길 9-4
4278025921106870007	강원도 철원군 동송읍 이평리	687-7	0687	0007	서울하이츠빌라	41.58	59.38	201712	21	3400	4	1994	이평2로 29
4278031022111690001	강원도 철원군 서면 와수리	1169-1	1169	0001	강남그린빌	51.55	45.69	201712	8	7050	5	2009	와수로216번길 38
4278031022111330063	강원도 철원군 서면 와수리	1133-63	1133	0063	성우아트빌라가동	78.6	63.85	201712	23	5650	1	1992	와수로136번길 16
4278025021100350003	강원도 철원군 철원읍 화지리	35-3	0035	0003	화인빌라	53.79	60.71	201712	12	2650	2	1989	금학로 300
4211040025100370004	강원도 춘천시 남산면 창촌리	37-4	0037	0004	강촌그린빌B	49.5	38.26	201712	27	9100	2	2015	한치로 107-11
4211039025102650004	강원도 춘천시 동내면 학곡리	265-4	0265	0004	자연빌라 A,B동	49.62	46.99	201712	30	7600	4	1993	학곡서길 9-1
4211010100100510006	강원도 춘천시 봉의동	51-6	0051	0006	봉의연립 나동	68.685	74	201712	26	8450	3	1983	모수물길 34
4211011200101580001	강원도 춘천시 효자동	158-1	0158	0001	건우주택	64.35	77.49	201712	27	8500	2	1984	효제길23번길 10
4211011200101590000	강원도 춘천시 효자동	159	0159	0000	스마일주택	58.77	71.11	201712	30	9700	1	1984	효제길23번길 12
