pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000102030010	강원도 강릉시 교동	203-10	0203	0010	203-10	80.46	58.5	201808	22	7900	1	1980	율곡로2874번길 19
4215011000102680007	강원도 강릉시 교동	268-7	0268	0007	이화	58.11	45	201808	24	6300	1	1981	율곡로2968번길 24
4215025021106920001	강원도 강릉시 주문진읍 주문리	692-1	0692	0001	보성	46.8	43.64	201808	17	3350	1	1988	주문북로 95
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	57.42	55.85	201808	10	8100	3	1984	경강로2356번길 13
4215011100112780000	강원도 강릉시 포남동	1278	1278	0000	민락	57.42	55.85	201808	27	5260	1	1984	경강로2356번길 13
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201808	14	6500	2	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201808	30	5200	1	1988	강릉대로419번길 54
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201808	2	3000	3	1983	용지각길8번길 29
4215011100110890003	강원도 강릉시 포남동	1089-3	1089	0003	은하수국민주택	57.84	71.63	201808	23	5000	1	1985	가작로 293
4215011100111910001	강원도 강릉시 포남동	1191-1	1191	0001	혜성국민주택	55.65	108	201808	21	7300	3	1984	경강로2323번길 4
4217011600100930001	강원도 동해시 단봉동	93-1	0093	0001	엘리시움102동	67.47	58.28	201808	31	17500	4	2017	구미택지1길 49
4217012300100850304	강원도 동해시 묵호진동	85-304	0085	0304	유화맨션	70.41	79.09	201808	6	19000	2	2018	해맞이길 160
4217011000100730005	강원도 동해시 부곡동	73-5	0073	0005	강경빌라트2차	59.14	51.32	201808	30	5180	2	1993	가마골길 30
4217011000101170002	강원도 동해시 부곡동	117-2	0117	0002	동화	61.68	44.2	201808	30	2700	1	1980	부곡4길 11
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.86	93.34	201808	10	5450	3	1986	구미3길 46
4217010400105210017	강원도 동해시 용정동	521-17	0521	0017	퀸즈빌1차	83.86	71.16	201808	17	16000	2	2017	봉오동길 32-10
4217010100110380003	강원도 동해시 천곡동	1038-3	1038	0003	동명빌라2차	81.77	54.27	201808	25	5700	1	1995	동굴1길 84
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	138.7395	281.89	201808	17	22600	4	2003	천곡1길 58
4217010600103620108	강원도 동해시 효가동	362-108	0362	0108	월문빌라	45.08	26.77	201808	23	3000	2	1994	양지1길 12
4223012000100120003	강원도 삼척시 남양동	12-3	0012	0003	화성빌라	94.95	88.66	201808	14	8000	1	1993	사대길 52-28
4223011000100530002	강원도 삼척시 마달동	53-2	0053	0002	누가빌라	84.62	119.15	201808	23	7200	1	1995	마달1길 91
4223012600100410243	강원도 삼척시 정하동	41-243	0041	0243	해원상가	73.89	38.08	201808	26	8870	4	1997	새천년도로 119
4221010600107690049	강원도 속초시 교동	769-49	0769	0049	한양명가	74.64	65.25	201808	4	12400	2	2012	만천1길 64
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	68.59	100.35	201808	14	3900	2	1988	청봉로1길 21
4221011300106450004	강원도 속초시 장사동	645-4	0645	0004	645-4	59.416	65.68	201808	24	18000	4	2017	중앙로419번길 33
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	62.64	156.93	201808	2	10000	2	1986	중앙로 437-6
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	62.64	156.93	201808	2	10000	2	1986	중앙로 437-6
4221011300105180007	강원도 속초시 장사동	518-7	0518	0007	우림주택	62.64	156.93	201808	24	11300	2	1986	중앙로 437-6
4221010500104860184	강원도 속초시 청학동	486-184	0486	0184	청학(486-184)	84.82	94.4	201808	20	12700	2	1984	수복로143번길 60
4280025021104410008	강원도 양구군 양구읍 상리	441-8	0441	0008	리버파크빌	68.81	59.25	201808	27	14800	4	2014	박수근로365번길 20-13
4280025021104410008	강원도 양구군 양구읍 상리	441-8	0441	0008	리버파크빌	68.81	59.25	201808	27	14800	5	2014	박수근로365번길 20-13
4283025022100510003	강원도 양양군 양양읍 구교리	51-3	0051	0003	우신(51-3)	60.03	75.95	201808	14	4000	2	1985	북문길 30
4283025025101580000	강원도 양양군 양양읍 연창리	158	0158	0000	새움빌리지	86.74	73.71	201808	12	12600	2	2006	거릿말길 36-3
4275025322101030187	강원도 영월군 상동읍 구래리	103-187	0103	0187	병원연립	35.59	60.11	201808	6	2100	1	1978	상동시장길 35-6
4275025321100330000	강원도 영월군 상동읍 내덕리	33	0033	0000	상칠랑연립	37.8	121.27	201808	9	1000	1	1985	태백산로 3211
4275025024106330007	강원도 영월군 영월읍 덕포리	633-7	0633	0007	늘푸른빌라(A동)	75.56	84.13	201808	16	10500	1	2006	덕포하리1길 36-2
4275025021107270000	강원도 영월군 영월읍 영흥리	727	0727	0000	대한아트빌(727)	84.47	102.63	201808	8	14700	3	2010	봉래산로 90-23
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201808	10	10700	3	2014	팔괴로 133
4213010700105720001	강원도 원주시 단구동	572-1	0572	0001	삼우(1)	59.31	87.75	201808	31	7000	1	1983	단구로 247
4213010700110660006	강원도 원주시 단구동	1066-6	1066	0006	삼우(2)	48.78	84.38	201808	27	7500	2	1984	치악로1735번길 67
4213011100100950003	강원도 원주시 우산동	95-3	0095	0003	진영	55.37	56.04	201808	20	4500	2	1979	우무개로 9-10
4213011100101590031	강원도 원주시 우산동	159-31	0159	0031	한영빌라	26.4	15.83	201808	25	1900	4	1992	원문로100번길 95
4213010800102470137	강원도 원주시 일산동	247-137	0247	0137	일산연립	66.9	63.63	201808	14	6800	1	1985	남산로149번길 18
4213011200105460059	강원도 원주시 태장동	546-59	0546	0059	장미빌라	30.015	22.63	201808	23	2200	-1	1991	흥양로86번길 18
4213037022105310013	강원도 원주시 흥업면 매지리	531-13	0531	0013	연세빌라(A동)	29	37.33	201808	7	2100	1	2001	세동길 132
4281032021106600013	강원도 인제군 북면 원통리	660-13	0660	0013	원통빌라(660-13)가,나동	39.84	31.4	201808	3	4000	2	1993	금강로 65-1
4277025321100360050	강원도 정선군 고한읍 고한리	36-50	0036	0050	중앙파크빌(D동)	76.6	60	201808	6	10000	2	2011	고한7길 5-20
4277025321100360050	강원도 정선군 고한읍 고한리	36-50	0036	0050	중앙파크빌(D동)	76.6	60	201808	12	11000	4	2011	고한7길 5-20
4277025923103030001	강원도 정선군 신동읍 조동리	303-1	0303	0001	장미주택	49.05	72.73	201808	31	1900	1	1989	조동2길 37
4277025021103560016	강원도 정선군 정선읍 봉양리	356-16	0356	0016	(356-16)	101.5	154	201808	12	17500	2	1996	봉양6길 16-41
4277025024104320003	강원도 정선군 정선읍 애산리	432-3	0432	0003	이강아리채	84.74	72.41	201808	24	18000	2	2017	녹송3길 56
4278025625109110001	강원도 철원군 갈말읍 문혜리	911-1	0911	0001	선린빌라	39.42	25.88	201808	31	1800	3	1990	두루미로 145-5
4278025627103390000	강원도 철원군 갈말읍 지경리	339	0339	0000	성우아트빌라	59.58	65.54	201808	24	1850	2	1993	청양로 75-3
4278025921108500033	강원도 철원군 동송읍 이평리	850-33	0850	0033	(DS타운하우스)	37.25	33.74	201808	22	11000	4	2017	금학로217번길 17
4278025921108470039	강원도 철원군 동송읍 이평리	847-39	0847	0039	동송팰리스	77.4	46.97	201808	15	23000	2	2018	이평로85번길 28-2
4278025921108470039	강원도 철원군 동송읍 이평리	847-39	0847	0039	동송팰리스	64.55	39.17	201808	20	20700	4	2018	이평로85번길 28-2
4278025921108440025	강원도 철원군 동송읍 이평리	844-25	0844	0025	무궁화	71.91	140.7	201808	6	3500	3	1987	이평로123번길 25
4278025921106870007	강원도 철원군 동송읍 이평리	687-7	0687	0007	서울하이츠빌라	41.58	59.38	201808	21	3400	2	1994	이평2로 29
4278025021100830015	강원도 철원군 철원읍 화지리	83-15	0083	0015	현대빌라	76.05	63.9	201808	21	6200	2	1999	금학로317번길 26
4211031021101440000	강원도 춘천시 동면 지내리	144	0144	0000	도담마을105동106동	71.01	129.63	201808	24	8296	2	2016	가산로 58-12
4211011200106900005	강원도 춘천시 효자동	690-5	0690	0005	미도	97.0875	69.74	201808	30	10000	3	1982	닥나무길9번길 21-3
4211011200101490001	강원도 춘천시 효자동	149-1	0149	0001	소양	60.88	56.5	201808	21	4000	3	1981	도화길6번길 39
4211012000108570000	강원도 춘천시 후평동	857	0857	0000	동보빌리지	49.47	59.5	201808	8	10250	2	1987	삭주로 90
4211012000100910000	강원도 춘천시 후평동	91	0091	0000	풍건그린빌라	69.25	52.19	201808	25	9800	3	1992	후석로344번길 28-10
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	45.15	65.4	201808	27	3100	1	1986	솔안길 140
4219011200102590000	강원도 태백시 통동	259	0259	0000	한보5차	47.88	124.45	201808	1	1700	1	1989	짝바우골길 47
4219011200102590000	강원도 태백시 통동	259	0259	0000	한보5차	47.88	124.45	201808	9	1300	1	1989	짝바우골길 47
4219010100104090004	강원도 태백시 황지동	409-4	0409	0004	개나리	44.985	63.81	201808	16	2800	1	1990	서학1길 53
4219010100106210154	강원도 태백시 황지동	621-154	0621	0154	대림분양주택	59.46	69.63	201808	6	5550	4	1986	태백로 1053
4219010100100710002	강원도 태백시 황지동	71-2	0071	0002	무궁화	52.74	68.07	201808	4	4200	3	1983	태백로 986
4219010100104090014	강원도 태백시 황지동	409-14	0409	0014	성효	43.415	52.03	201808	17	2450	1	1987	서학1길 47
4219010100102740756	강원도 태백시 황지동	274-756	0274	0756	유진하이츠(에이동)	84.08	58.26	201808	2	11750	2	1999	장수4길 22
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	84.963	140.68	201808	5	30000	1	2007	올림픽로 294
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	84.963	140.68	201808	15	31000	1	2007	올림픽로 294
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	131.233	217.3	201808	17	59800	1	2007	올림픽로 294
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	84.963	140.68	201808	19	35000	4	2007	올림픽로 294
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	84.963	140.68	201808	20	35000	4	2007	올림픽로 294
4276038025101660018	강원도 평창군 대관령면 수하리	166-18	0166	0018	메이힐스	131.233	217.3	201808	21	51000	1	2007	올림픽로 294
