pnu	시군구	번지	본번	부번	건물명	전용면적	대지권면적	계약연월	계약일	거래금액(만원)	층	건축년도	도로명
4215011000109720002	강원도 강릉시 교동	972-2	0972	0002	한일	52.89	60.3	201805	15	3400	2	1981	원대로30번길 15-6
4215011000109250002	강원도 강릉시 교동	925-2	0925	0002	현대	79.35	60.2	201805	25	9800	4	1990	화부산로8번길 8
4215033021100170000	강원도 강릉시 구정면 여찬리	17	0017	0000	해비타트	57.69	185.6	201805	31	4276	1	2003	새끼미길 65-13
4215011400100170012	강원도 강릉시 송정동	17-12	0017	0012	(17-12)	78.4	60.38	201805	2	15500	3	2014	팔송길 30
4215011400102020003	강원도 강릉시 송정동	202-3	0202	0003	송정빌라	119.46	95.27	201805	31	12000	4	1991	경강로2477번길 9
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	71.12	50.82	201805	28	12000	4	2016	연주로 162
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	62.67	19.8	201805	11	3000	3	1977	옥천로 48
4215010900103680003	강원도 강릉시 옥천동	368-3	0368	0003	유일	48.6	48.1	201805	14	7500	2	1984	중기길 7
4215025022102440028	강원도 강릉시 주문진읍 교항리	244-28	0244	0028	가일	42.3	30.75	201805	18	3500	3	2000	아래사다리길 29-3
4215025022103300001	강원도 강릉시 주문진읍 교항리	330-1	0330	0001	교항	47.375	59.8	201805	24	1600	2	1984	교항원길 30
4215025022100700006	강원도 강릉시 주문진읍 교항리	70-6	0070	0006	해변	57.78	67.27	201805	28	6050	2	1984	신리길 7
4215025021106920001	강원도 강릉시 주문진읍 주문리	692-1	0692	0001	보성	46.8	43.64	201805	13	4200	3	1988	주문북로 95
4215025021106920001	강원도 강릉시 주문진읍 주문리	692-1	0692	0001	보성	46.8	43.64	201805	29	2500	1	1988	주문북로 95
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201805	15	7000	2	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	48.6	97.95	201805	25	5000	3	1988	강릉대로419번길 54
4215011100111770001	강원도 강릉시 포남동	1177-1	1177	0001	신일	58.2	63	201805	25	6000	3	1985	성덕포남로182번길 26
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	52.74	53.75	201805	13	5300	2	1983	용지각길8번길 29
4215011100110050045	강원도 강릉시 포남동	1005-45	1005	0045	조성맨션	53.64	51.4	201805	2	5300	3	1984	용지각길38번길 14-1
4217011600100930001	강원도 동해시 단봉동	93-1	0093	0001	엘리시움102동	67.47	58.28	201805	9	17500	3	2017	구미택지1길 49
4217011100103560001	강원도 동해시 발한동	356-1	0356	0001	사문	54.925	58.5	201805	30	2500	2	1983	해안로 635-15
4217011200104290000	강원도 동해시 북평동	429	0429	0000	북평주공1차	46.86	93.34	201805	10	5050	2	1986	구미3길 46
4217012600100870006	강원도 동해시 이로동	87-6	0087	0006	진풍연립	50.02	38.8	201805	24	1400	2	1992	무릉2길 14
4217010100109660011	강원도 동해시 천곡동	966-11	0966	0011	광명골드	66	34.89	201805	11	4500	1	1998	감추1길 10-1
4217010100110090004	강원도 동해시 천곡동	1009-4	1009	0004	삼영빌라A	48.42	30.13	201805	3	5000	1	1992	동굴1길 33
4217010100109700026	강원도 동해시 천곡동	970-26	0970	0026	효성타운4차	83.02	47	201805	25	8100	1	1994	감추5길 24-2
4223010700100650008	강원도 삼척시 갈천동	65-8	0065	0008	사랑의집(106동)	52.8	84.25	201805	31	3358	2	2006	새천년도로 601-91
4223012000100240010	강원도 삼척시 남양동	24-10	0024	0010	대한타운	141.06	37.5	201805	30	14000	5	1998	척주로 9
4223012000103450002	강원도 삼척시 남양동	345-2	0345	0002	백조(1~3동)	38.52	33.19	201805	17	4300	3	1986	남양길 63-17
4223012000103360002	강원도 삼척시 남양동	336-2	0336	0002	황실	25.34	8.3	201805	4	1600	5	1994	남양안길 20
4221010600107770019	강원도 속초시 교동	777-19	0777	0019	동설악빌라9동	77.34	41.87	201805	15	8000	2	1991	교동로6길 47
4221010400106250042	강원도 속초시 금호동	625-42	0625	0042	금호	52	90.52	201805	16	5000	2	1982	번영로67번길 19
4221010400105120026	강원도 속초시 금호동	512-26	0512	0026	속초효성빌라	164.88	126.15	201805	5	37000	3	1996	영랑호반길 115-1
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	89.205	292.16	201805	8	8500	3	1988	청봉로1길 21
4221010800114630014	강원도 속초시 조양동	1463-14	1463	0014	부화	49.8	45.47	201805	7	12500	1	1990	동해대로3950번길 26
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	72.78	89.24	201805	23	15000	3	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	39.92	63.43	201805	25	3700	4	1997	중심로 126-9
4280025021103340025	강원도 양구군 양구읍 상리	334-25	0334	0025	선화	58.56	72.08	201805	15	6200	3	1984	비봉로 56
4283025021102500005	강원도 양양군 양양읍 남문리	250-5	0250	0005	현대	54.6	50.19	201805	14	3650	3	1984	남서길 13
4283033022101690007	강원도 양양군 현북면 기사문리	169-7	0169	0007	신천지	60.27	59.16	201805	10	3000	3	1998	텃골길 27
4283033030101240000	강원도 양양군 현북면 하광정리	124	0124	0000	하조대빌라	59.94	72.71	201805	15	6000	3	1995	하조대1길 67
4275025024104170068	강원도 영월군 영월읍 덕포리	417-68	0417	0068	청구홈타운(104동)	89.1	66.5	201805	2	8200	3	2003	중리1길 183
4275025021107690002	강원도 영월군 영월읍 영흥리	769-2	0769	0002	풍림	88.74	81.63	201805	10	7200	2	1991	내성길50번길 5
4275025030111270003	강원도 영월군 영월읍 팔괴리	1127-3	1127	0003	삼강주택	83.88	102.38	201805	20	6300	2	1998	팔괴로 32-5
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	73.28	102	201805	5	11000	3	2014	팔괴로 133
4275025022102470001	강원도 영월군 영월읍 하송리	247-1	0247	0001	태광주택	63.06	43.8	201805	23	6700	1	1991	하송로 33
