pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	49.57	201505	8	500	35	1	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	30.59	201505	11	300	25	4	1997	범일로 528
4215010900102230000	강원도 강릉시 옥천동	223	0223	0000	동부시장주택	전세	54.97	201505	20	2500	0	3	1977	옥천로 48
4215025022103300001	강원도 강릉시 주문진읍 교항리	330-1	0330	0001	교항	월세	47.33	201505	25	400	25	3	1984	교항원길 30
4215013200102850002	강원도 강릉시 지변동	285-2	0285	0002	(285-2)	전세	21.815	201505	9	4500	0	2	2014	지변길 34
4215011100111980001	강원도 강릉시 포남동	1198-1	1198	0001	대주빌라	전세	98.3	201505	8	8500	0	1	1990	연당길 20
4215011100110050359	강원도 강릉시 포남동	1005-359	1005	0359	삼광빌라	월세	54.18	201505	12	1000	40	3	1991	경강로2234번길 19
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201505	7	500	30	3	1988	강릉대로419번길 54
4215011700101960014	강원도 강릉시 회산동	196-14	0196	0014	관동타운 201동	월세	41.02	201505	2	6000	5	2	2013	관솔길12번길 14
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	전세	24.32	201505	14	4000	0	2	2013	관솔길12번길 16
4215011700101960008	강원도 강릉시 회산동	196-8	0196	0008	관동타운 203동	전세	20.95	201505	29	4000	0	4	2013	관솔길12번길 18
4217010100110590013	강원도 동해시 천곡동	1059-13	1059	0013	샤인빌2동	월세	57.77	201505	20	500	35	4	2004	샘실1길 78-4
4217010100109700033	강원도 동해시 천곡동	970-33	0970	0033	효성타운3차	전세	56.61	201505	25	3010	0	3	1994	감추6길 23-2
4223010500100100001	강원도 삼척시 당저동	10-1	0010	0001	두원밸리	전세	47	201505	9	8000	0	3	2013	사대1길 35-30
4223011900101140026	강원도 삼척시 성남동	114-26	0114	0026	대경샤인빌가동	월세	71.21	201505	12	2000	35	3	2003	엑스포로 116-29
4221010600107670221	강원도 속초시 교동	767-221	0767	0221	만천빌라	전세	88.05	201505	14	4000	0	1	2006	만천4길 4-22
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201505	9	5500	0	2	1990	청대마을길 5
4280025021104410008	강원도 양구군 양구읍 상리	441-8	0441	0008	리버파크빌	월세	68.81	201505	7	1500	40	3	2014	박수근로365번길 20-13
4275025021110080000	강원도 영월군 영월읍 영흥리	1008	1008	0000	이화빌라	전세	59.62	201505	2	4500	0	2	1993	관풍헌길 97-6
4213011300110080001	강원도 원주시 봉산동	1008-1	1008	0001	무진	전세	59.17	201505	20	1500	0	3	1984	무진길 33
4213011300110550007	강원도 원주시 봉산동	1055-7	1055	0007	제일	월세	54.27	201505	30	400	25	3	1985	봉산1길 18
4213010800102300022	강원도 원주시 일산동	230-22	0230	0022	(230-22)	전세	34.54	201505	8	5500	0	5	2014	일산초교길 77
4213011200110440002	강원도 원주시 태장동	1044-2	1044	0002	(1044-2)	월세	48.38	201505	21	526	9	4	2013	방강골길 30
4213011200113940004	강원도 원주시 태장동	1394-4	1394	0004	동우하이츠빌라	전세	98.76	201505	25	5000	0	2	1993	흥양로18번길 19-8
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	전세	58.88	201505	4	5500	0	null	2013	포란재로 
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	전세	58.88	201505	21	6000	0	4	2013	포란재로 26-2
4213011200113940008	강원도 원주시 태장동	1394-8	1394	0008	진우빌라	전세	67.39	201505	26	4800	0	null	1994	현충로314번길 39
4213011200107480006	강원도 원주시 태장동	748-6	0748	0006	치악하이츠빌라B동	전세	67.29	201505	22	2500	0	1	1998	육판길 14-3
