pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	월세	64.1568	201905	10	1000	50	2	2018	화부산로141번안길 3
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201905	31	4000	0	3	1997	범일로 528
4215011400101100042	강원도 강릉시 송정동	110-42	0110	0042	송정	월세	68.4	201905	11	3500	12	1	1980	팔송길18번길 7
4215025021108650001	강원도 강릉시 주문진읍 주문리	865-1	0865	0001	0865-0001	월세	74.13	201905	13	500	50	5	2014	주문북로 116-5
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	월세	70.7869	201905	17	7000	30	1	2018	유죽길533번길 10-6
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	전세	49.41	201905	22	5000	0	3	1984	가작로303번길 22
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201905	14	500	33	3	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	월세	48.6	201905	30	700	25	1	1988	강릉대로419번길 54
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	월세	22.52	201905	8	500	35	3	2018	난설헌로78번길 29-9
4215010100101110003	강원도 강릉시 홍제동	111-3	0111	0003	홍제	월세	68	201905	2	500	30	1	1983	홍제로19번길 21-21
4217011300104290000	강원도 동해시 구미동	429	0429	0000	북평주공1차	월세	46.86	201905	2	200	30	2	1986	구미3길 46
4217010400105210019	강원도 동해시 용정동	521-19	0521	0019	초원파크빌A동	전세	67.31	201905	29	9500	0	2	2017	봉오동길 32-7
4217010100109730009	강원도 동해시 천곡동	973-9	0973	0009	남선빌라2차	월세	68.24	201905	21	1000	10	3	1993	감추2길 36-1
4217010100109630001	강원도 동해시 천곡동	963-1	0963	0001	효성타운2차	전세	84.91	201905	27	5000	0	3	1994	감추1길 3-1
4223010500101250004	강원도 삼척시 당저동	125-4	0125	0004	JG오피스텔	전세	27.708	201905	2	5000	0	2	2013	당저길 35-5
4223010500100100006	강원도 삼척시 당저동	10-6	0010	0006	두원빌라	전세	47	201905	19	7000	0	4	2013	사대1길 35-22
4221010600107770015	강원도 속초시 교동	777-15	0777	0015	금도주택다동	전세	51.33	201905	14	4000	0	2	1983	미시령로 3366
4221010600107730001	강원도 속초시 교동	773-1	0773	0001	코스모스(대양)	전세	69.66	201905	30	6000	0	2	1985	만천7길 47
4221011200102450010	강원도 속초시 설악동	245-10	0245	0010	성수하우징	전세	40.5	201905	24	5000	0	2	1978	청봉로 227
4221011200103480002	강원도 속초시 설악동	348-2	0348	0002	현대설악빌리지	전세	38.52	201905	29	2500	0	1	1988	청봉로1길 21
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	84.99	201905	23	1000	40	3	1990	청대마을길 5
4275025021107690002	강원도 영월군 영월읍 영흥리	769-2	0769	0002	풍림	월세	88.74	201905	7	1200	40	3	1991	내성길50번길 5
4213010700105720001	강원도 원주시 단구동	572-1	0572	0001	삼우(1)	전세	48.78	201905	8	3500	0	1	1983	단구로 247
4213011500117210006	강원도 원주시 무실동	1721-6	1721	0006	채움플러스무실1차	전세	27.36	201905	24	8000	0	3	2019	시청로 11
4213011500117210006	강원도 원주시 무실동	1721-6	1721	0006	채움플러스무실1차	전세	27.36	201905	27	8000	0	3	2019	시청로 11
4213011500117210006	강원도 원주시 무실동	1721-6	1721	0006	채움플러스무실1차	월세	27.36	201905	28	500	40	3	2019	시청로 11
4213011200113940008	강원도 원주시 태장동	1394-8	1394	0008	진우빌라	전세	67.39	201905	20	4500	0	3	1994	현충로314번길 39
4277025321100360036	강원도 정선군 고한읍 고한리	36-36	0036	0036	중앙파크빌(C동)	월세	76.6	201905	7	1000	65	1	2011	고한7길 5-20
