pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	월세	73.2114	201907	5	1000	60	4	2018	화부산로141번안길 3
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	월세	73.2114	201907	5	1000	60	5	2018	화부산로141번안길 3
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	월세	64.1568	201907	9	5000	20	4	2018	화부산로141번안길 3
4215011000103020000	강원도 강릉시 교동	302	0302	0000	까르빌	월세	65.1875	201907	13	3000	50	4	2018	화부산로141번안길 3
4215011000108280001	강원도 강릉시 교동	828-1	0828	0001	풍원국민주택	전세	57.72	201907	15	4500	0	3	1985	화부산로 93
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201907	2	4000	0	4	1997	범일로 528
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	30.59	201907	23	3500	0	1	1997	범일로 528
4215012100102450024	강원도 강릉시 노암동	245-24	0245	0024	더힐	월세	45.75	201907	19	1000	60	5	2018	율곡로2747번길 5
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201907	11	3000	35	5	2016	연주로 162
4215037025100680005	강원도 강릉시 연곡면 행정리	68-5	0068	0005	캠브리지사원주택	전세	53.82	201907	12	5000	0	1	1991	행정1길 63-7
4215010900103680003	강원도 강릉시 옥천동	368-3	0368	0003	유일	전세	55.08	201907	12	5300	0	3	1984	중기길 7
4215010500100890021	강원도 강릉시 임당동	89-21	0089	0021	세화	월세	65.62	201907	13	1000	40	1	1981	경강로2095번길 6-1
4215013300104380002	강원도 강릉시 죽헌동	438-2	0438	0002	죽헌솔향타운	월세	70.7869	201907	27	5000	40	4	2018	유죽길533번길 10-6
4215011100112520008	강원도 강릉시 포남동	1252-8	1252	0008	(1252-8)	전세	67.32	201907	8	6000	0	1	1988	산양큰길 52-3
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201907	15	4500	0	1	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201907	22	4500	0	2	1988	강릉대로419번길 54
4215010100106490004	강원도 강릉시 홍제동	649-4	0649	0004	로얄테라스	월세	83.3072	201907	29	5000	70	1	2019	사임당로 119-1
4215010100106370013	강원도 강릉시 홍제동	637-13	0637	0013	에스클레스 3동	전세	32.55	201907	5	10000	0	4	2019	사임당로 129
4215010100106370013	강원도 강릉시 홍제동	637-13	0637	0013	에스클레스 3동	전세	32.55	201907	8	10000	0	4	2019	사임당로 129
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	전세	70.16	201907	9	10000	0	5	2013	관솔길12번길 16
4215011700101950002	강원도 강릉시 회산동	195-2	0195	0002	관동타운101동	전세	24.57	201907	20	6000	0	4	2012	관솔길12번길 14-11
4217012300100850304	강원도 동해시 묵호진동	85-304	0085	0304	유화맨션	월세	70.41	201907	1	1000	40	2	2018	해맞이길 160
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	49.86	201907	19	300	20	3	2002	동굴로 147
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	49.33	201907	31	300	30	3	2002	동굴로 147
4217010100110770014	강원도 동해시 천곡동	1077-14	1077	0014	파크빌라	월세	61.05	201907	22	300	30	4	1991	샘실3길 82-1
4221010600107990147	강원도 속초시 교동	799-147	0799	0147	한솔빌라1차	전세	120.63	201907	4	6000	0	2	1992	만리공원길 23
4221010600107990147	강원도 속초시 교동	799-147	0799	0147	한솔빌라1차	전세	120.63	201907	4	6000	0	2	1992	만리공원길 23
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	84.99	201907	24	9500	0	1	1990	청대마을길 5
4221010300106230002	강원도 속초시 중앙동	623-2	0623	0002	청솔그랑빌	전세	50.39	201907	12	9000	0	5	2018	번영로97번길 23-1
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	월세	39.92	201907	2	700	28	4	1997	중심로 126-9
4283025022101900000	강원도 양양군 양양읍 구교리	190	0190	0000	동북빌라2차	전세	59.7	201907	18	5000	0	1	1994	북문길 38
4283025022102030001	강원도 양양군 양양읍 구교리	203-1	0203	0001	신풍힐타운	월세	84.33	201907	8	1000	45	4	2012	관아길 13-43
4275025030109140002	강원도 영월군 영월읍 팔괴리	914-2	0914	0002	아름드리 주택	월세	73.28	201907	23	500	30	4	2014	팔괴로 133
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	전세	69.02	201907	14	10000	0	5	2016	원문로 1627-20
4213038022101310000	강원도 원주시 판부면 서곡리	131	0131	0000	(131-0)	월세	61.93	201907	8	150	35	4	2014	내남송길 134
4281032021107720004	강원도 인제군 북면 원통리	772-4	0772	0004	우진빌라(772-4)나동	월세	56.85	201907	13	1000	40	1	1997	원통로 116
4281032021106850004	강원도 인제군 북면 원통리	685-4	0685	0004	청마빌라가,나동	전세	64.78	201907	18	4000	0	1	1997	금강로17번길 13
4281025024107990032	강원도 인제군 인제읍 덕산리	799-32	0799	0032	라온하이파크	월세	59.31	201907	5	2000	40	4	2012	덕산로 80-1
4278025622100730001	강원도 철원군 갈말읍 지포리	73-1	0073	0001	동산주택	월세	20.5	201907	25	200	28	3	1996	명성로149번길 53
4278025921108470034	강원도 철원군 동송읍 이평리	847-34	0847	0034	동송팰리스	전세	62.1	201907	13	13000	0	3	2018	이평로85번길 28-2
4278025921108380064	강원도 철원군 동송읍 이평리	838-64	0838	0064	미소가	월세	21.64	201907	20	1000	28	3	2014	금학로187번안길 15-5
4278025921108380012	강원도 철원군 동송읍 이평리	838-12	0838	0012	우리가	월세	21.29	201907	31	1000	36	3	2014	금학로187번안길 15-3
4278031022108570002	강원도 철원군 서면 와수리	857-2	0857	0002	부흥아트빌라	월세	47.64	201907	1	500	35	3	1994	아리랑로63번길 10
4211012200101590000	강원도 춘천시 교동	159	0159	0000	현영원룸	전세	35.715	201907	29	6500	0	3	2011	삭주로70번길 17
4211011700102830014	강원도 춘천시 근화동	283-14	0283	0014	무궁화	월세	92.99	201907	30	1000	40	1	1983	근화길15번길 11
4211011200107050015	강원도 춘천시 효자동	705-15	0705	0015	남춘천빌리지 제1동	전세	21.08	201907	22	5000	0	2	2014	남춘로51번길 17
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	월세	47.01	201907	3	5000	5	3	1986	대양당길 4
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	월세	47.01	201907	3	5000	5	3	1986	대양당길 4
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	월세	47.01	201907	31	500	30	1	1986	대양당길 4
4211012000108660000	강원도 춘천시 후평동	866	0866	0000	금호빌리지	전세	84.98	201907	27	10000	0	4	1992	후만로 119
4211012000107310027	강원도 춘천시 후평동	731-27	0731	0027	라임빌리지103	월세	70.17	201907	13	2000	50	4	2007	만천로195번길 38
4219010500100280001	강원도 태백시 문곡동	28-1	0028	0001	고원	월세	54.99	201907	1	2000	20	1	1991	섬거랑길 11
4219011200102190001	강원도 태백시 통동	219-1	0219	0001	한보주택	전세	45.15	201907	31	2000	0	1	1987	솔안길 135
4276038026106780000	강원도 평창군 대관령면 용산리	678	0678	0000	평창스카이테라하우스	월세	31.8205	201907	4	300	30	4	2016	솔봉로 278-84
4276033022109090014	강원도 평창군 대화면 신리	909-14	0909	0014	(909-14)	월세	63.12	201907	31	2000	10	2	2013	양지동길 6-17
4276034025104900005	강원도 평창군 봉평면 면온리	490-5	0490	0005	거산노블밸리	전세	79.0808	201907	22	6000	0	2	2007	태기로 575-20
4276034025104870000	강원도 평창군 봉평면 면온리	487	0487	0000	휘닉스에메랄드	전세	60.61	201907	3	7000	0	1	2014	태기로 573-24
4276034025104870000	강원도 평창군 봉평면 면온리	487	0487	0000	휘닉스에메랄드	전세	60.61	201907	11	6000	0	1	2014	태기로 573-24
4276036021100510000	강원도 평창군 진부면 하진부리	51	0051	0000	대관령빌라	월세	44.61	201907	15	500	26	2	1991	진부중앙로 135
4276025023102270006	강원도 평창군 평창읍 하리	227-6	0227	0006	대동월드105동	월세	23.94	201907	1	1200	14	3	2001	군청길 88
4272025029105070002	강원도 홍천군 홍천읍 연봉리	507-2	0507	0002	안정베스트힐	전세	22.8	201907	22	3500	0	1	2011	연봉로11길 56
4272025029103060018	강원도 홍천군 홍천읍 연봉리	306-18	0306	0018	탑스테이	전세	71.5951	201907	30	16000	0	3	2019	송학강변로 101
4272025021100640003	강원도 홍천군 홍천읍 진리	64-3	0064	0003	중앙연립	월세	64.21	201907	12	500	40	3	1983	진삼거리길 18
4272025023103540033	강원도 홍천군 홍천읍 희망리	354-33	0354	0033	세종빌라타운	전세	52.81	201907	6	8000	0	3	2017	신장대로 31
4279025024100220007	강원도 화천군 화천읍 상리	22-7	0022	0007	(22-7)	전세	57.342	201907	7	10000	0	3	2016	상승로8길 25-13
4279025024100240032	강원도 화천군 화천읍 상리	24-32	0024	0032	화남2동	전세	59.9	201907	17	7000	0	4	1992	상승로8길 29
4279025022100330016	강원도 화천군 화천읍 하리	33-16	0033	0016	건영3동	월세	63.9	201907	12	1000	40	2	1992	상승로2길 25-14
4273031031107590000	강원도 횡성군 우천면 우항리	759	0759	0000	스마일파크빌	전세	59.67	201907	17	8000	0	2	2015	우항5길 6-1
4182025023103360006	경기도 가평군 가평읍 달전리	336-6	0336	0006	세진빌라A동	월세	49.86	201907	10	1000	30	2	1991	달전로 46
4182025023102840011	경기도 가평군 가평읍 달전리	284-11	0284	0011	정원주택 가동	전세	34.84	201907	24	4500	0	3	2004	달전로 65-1
4182025022100730003	경기도 가평군 가평읍 대곡리	73-3	0073	0003	맘모스빌라 B동	전세	53.97	201907	22	5000	0	4	1995	오목내길 16-12
4182025022100740010	경기도 가평군 가평읍 대곡리	74-10	0074	0010	정동주택라동	전세	76.08	201907	8	9000	0	4	2000	오목내길 14
4182025021106080005	경기도 가평군 가평읍 읍내리	608-5	0608	0005	가평청사복합경기행복주택	월세	44.14	201907	2	3461	20	7	2019	석봉로191번길 10
4182025021106080005	경기도 가평군 가평읍 읍내리	608-5	0608	0005	가평청사복합경기행복주택	월세	44.14	201907	3	3461	20	7	2019	석봉로191번길 10
4182025021106080005	경기도 가평군 가평읍 읍내리	608-5	0608	0005	가평청사복합경기행복주택	월세	44.14	201907	9	3461	20	7	2019	석봉로191번길 10
4182025021107870000	경기도 가평군 가평읍 읍내리	787	0787	0000	세종하이츠빌	전세	83.75	201907	3	7000	0	4	2005	석봉로 247-116
4182035021109010013	경기도 가평군 북면 목동리	901-13	0901	0013	목동하이빌나동	전세	73.57	201907	8	6000	0	5	2012	가화로 1018
4182031022104260001	경기도 가평군 설악면 선촌리	426-1	0426	0001	한주빌라	전세	44.16	201907	25	5000	0	4	1999	유명로 1730-12
4182034521104100049	경기도 가평군 조종면 현리	410-49	0410	0049	(410-49)	전세	59.925	201907	1	14200	0	4	2019	현창로 24
4182034521104100049	경기도 가평군 조종면 현리	410-49	0410	0049	(410-49)	월세	59.925	201907	11	3000	60	3	2019	현창로 24
4182034521104260004	경기도 가평군 조종면 현리	426-4	0426	0004	(426-4)	월세	60.25	201907	8	2000	50	3	2018	조종내길 12-1
4182034521104770129	경기도 가평군 조종면 현리	477-129	0477	0129	이림스마트빌Ⅰ동	전세	59.79	201907	21	11500	0	4	2012	 46
4182034521102350006	경기도 가평군 조종면 현리	235-6	0235	0006	천일홈타운	전세	58.17	201907	23	9500	0	1	2015	조종희망로 94-20
4182032521104440003	경기도 가평군 청평면 청평리	444-3	0444	0003	뉴캐슬빌	전세	59.53	201907	6	9000	0	2	2012	갈오현로 19-9
4182032521103060003	경기도 가평군 청평면 청평리	306-3	0306	0003	동일국민주택	전세	48.73	201907	1	2000	0	3	1987	경춘로 869
4182032521103190111	경기도 가평군 청평면 청평리	319-111	0319	0111	아산빌라3동	전세	38.97	201907	14	4500	0	1	1998	청평중앙로82번길 9
4182032521106250012	경기도 가평군 청평면 청평리	625-12	0625	0012	청평맨션2차(가동,나동)	월세	47.46	201907	13	500	35	3	1994	강변나루로40번길 12
4128111600110350000	경기도 고양덕양구 고양동	1035	1035	0000	(1035-0)	월세	48.79	201907	15	2000	45	4	2012	보광로 22
4128111600111320000	경기도 고양덕양구 고양동	1132	1132	0000	그린파크103동	월세	56.95	201907	11	4500	30	3	2018	푸른마을로 33-9
4128111600100540003	경기도 고양덕양구 고양동	54-3	0054	0003	미림빌라(54-3)	월세	49.99	201907	31	1000	40	2	1990	혜음로 43-16
4128111600100540006	경기도 고양덕양구 고양동	54-6	0054	0006	미림빌라(54-6)	전세	35.79	201907	13	3100	0	-1	1990	혜음로 43-18
4128111600110150000	경기도 고양덕양구 고양동	1015	1015	0000	보광빌라(341-11)	월세	39.72	201907	3	100	40	1	1989	보광로 16
4128111600110730000	경기도 고양덕양구 고양동	1073	1073	0000	보라빌라	전세	67.68	201907	16	6000	0	1	1986	보광로 21
4128111600110720000	경기도 고양덕양구 고양동	1072	1072	0000	보라빌라(338-0)	전세	68.52	201907	1	5000	0	2	1986	보광로 13
4128111600102400015	경기도 고양덕양구 고양동	240-15	0240	0015	성신피스빌	월세	17.13	201907	19	1000	45	2	2016	혜음로 17-18
4128111600108600000	경기도 고양덕양구 고양동	860	0860	0000	세중 더 클래스 2	월세	56.08	201907	11	2000	45	2	2012	혜음로 174-6
4128111600108600000	경기도 고양덕양구 고양동	860	0860	0000	세중 더 클래스 2	전세	56.08	201907	24	11000	0	4	2012	혜음로 174-6
4128111600109810003	경기도 고양덕양구 고양동	981-3	0981	0003	스카이13	전세	17.51	201907	14	4000	0	2	2017	푸른마을로120번길 55
4128111600109810002	경기도 고양덕양구 고양동	981-2	0981	0002	스카이16	전세	21.9	201907	24	7000	0	2	2017	푸른마을로120번길 57
4128111600100110033	경기도 고양덕양구 고양동	11-33	0011	0033	신성빌라(11-33)	전세	29.78	201907	1	4000	0	4	1992	혜음로 101
4128111600110540000	경기도 고양덕양구 고양동	1054	1054	0000	청림빌라(425-12)	전세	112.2	201907	16	9000	0	1	1992	보광로 24-1
4128111800106850047	경기도 고양덕양구 관산동	685-47	0685	0047	(685-47)	월세	25.96	201907	15	500	40	4	2013	통일로 1028
4128111800106860005	경기도 고양덕양구 관산동	686-5	0686	0005	(686-5)	전세	50.15	201907	20	8500	0	1	2012	통일로1018번길 34
4128111800102100031	경기도 고양덕양구 관산동	210-31	0210	0031	경원주택B	전세	58.5	201907	9	8000	0	2	1994	통일로737번길 104-12
