pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	전세	49.57	202003	16	7000	0	4	1997	범일로 528
4215012100106390022	강원도 강릉시 노암동	639-22	0639	0022	남산	전세	53.46	202003	12	6000	0	2	1986	남산길 32
4215012100106390022	강원도 강릉시 노암동	639-22	0639	0022	남산	전세	53.46	202003	12	6000	0	2	1986	남산길 32
4215011400101100058	강원도 강릉시 송정동	110-58	0110	0058	송정오벨리스크	전세	67.18	202003	7	21000	0	5	2016	경강로2533번길 3-5
4215011400101100058	강원도 강릉시 송정동	110-58	0110	0058	송정오벨리스크	전세	68.22	202003	10	17000	0	2	2016	경강로2533번길 3-5
4215011400101100058	강원도 강릉시 송정동	110-58	0110	0058	송정오벨리스크	전세	68.22	202003	10	17000	0	2	2016	경강로2533번길 3-5
4215011400101100058	강원도 강릉시 송정동	110-58	0110	0058	송정오벨리스크	전세	71.03	202003	17	20000	0	2	2016	경강로2533번길 3-5
4215011400101100081	강원도 강릉시 송정동	110-81	0110	0081	화이트캐슬	전세	84.69	202003	17	19000	0	1	2017	경강로 2531
4215011200101270008	강원도 강릉시 초당동	127-8	0127	0008	한솔빌라2차	전세	98.04	202003	6	9000	0	4	1992	강릉대로587번길 9-6
4215011100111940009	강원도 강릉시 포남동	1194-9	1194	0009	강릉지청관사	전세	84.24	202003	16	8000	0	1	1989	경강로2333번길 10
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	202003	4	5500	0	3	1988	강릉대로419번길 54
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	202003	26	5000	0	3	1988	강릉대로419번길 54
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	전세	22.52	202003	23	6000	0	2	2018	난설헌로78번길 29-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	20.35	202003	24	5000	0	2	2012	관솔길12번길 14-9
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	전세	55.18	202003	16	15500	0	5	2017	관솔길12번길 14-7
4217011600100980002	강원도 동해시 단봉동	98-2	0098	0002	두정비바빌	전세	75.579	202003	16	11000	0	5	2017	구미택지1길 67
4217010100110590002	강원도 동해시 천곡동	1059-2	1059	0002	대주빌라	전세	120.21	202003	18	8000	0	3	1992	샘실3길 89
4217010600102290000	강원도 동해시 효가동	229	0229	0000	협신BC	월세	73.68	202003	12	500	35	2	1985	효가3길 24-13
4223010500100540005	강원도 삼척시 당저동	54-5	0054	0005	국민주택(54-5)	전세	49.53	202003	30	5000	0	3	1981	사대안2길 25-8
4221010200105130004	강원도 속초시 동명동	513-4	0513	0004	설악맨션	전세	71.18	202003	13	8500	0	3	2012	번영로129번길 7-3
4221010200105120053	강원도 속초시 동명동	512-53	0512	0053	중앙	전세	59.34	202003	6	3700	0	3	1985	번영로129번길 29-21
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	202003	9	7000	0	1	1990	청대마을길 5
4283025025101360006	강원도 양양군 양양읍 연창리	136-6	0136	0006	대청빌라	전세	60.45	202003	9	3000	0	1	1988	연창길 22-6
4213011500117210006	강원도 원주시 무실동	1721-6	1721	0006	채움플러스무실1차	월세	27.36	202003	4	1000	45	3	2019	시청로 11
4213025022112770037	강원도 원주시 문막읍 동화리	1277-37	1277	0037	스마일빌라 나동	전세	69.92	202003	27	3000	0	2	2016	세오름길 8-16
4213011100101070019	강원도 원주시 우산동	107-19	0107	0019	(107-19)	전세	23.93	202003	18	5500	0	1	2012	돌터1길 26-5
4213010800102470137	강원도 원주시 일산동	247-137	0247	0137	일산연립	전세	66.9	202003	6	5000	0	3	1985	남산로149번길 18
4213011200107630012	강원도 원주시 태장동	763-12	0763	0012	융도	월세	53.82	202003	22	300	25	3	1985	현충로 7-5
4213011200107480006	강원도 원주시 태장동	748-6	0748	0006	치악하이츠빌라B동	전세	65.85	202003	31	5000	0	4	1998	육판길 14-3
4281034021106650033	강원도 인제군 서화면 천도리	665-33	0665	0033	설악빌라가,나동(설악그린빌라)	전세	52.02	202003	1	4300	0	4	1995	천도로98번길 25-13
4278025921108380012	강원도 철원군 동송읍 이평리	838-12	0838	0012	우리가	월세	21.29	202003	24	2000	20	2	2014	금학로187번안길 15-3
4278025921108610160	강원도 철원군 동송읍 이평리	861-160	0861	0160	학산빌라씨동	전세	63.16	202003	9	3200	0	4	1999	이평로111번길 28
4211011700107410001	강원도 춘천시 근화동	741-1	0741	0001	근화AB	전세	49.71	202003	18	6000	0	3	1984	영서로 2504
4211012300111450006	강원도 춘천시 퇴계동	1145-6	1145	0006	(1145-6)	월세	59.74	202003	24	1500	25	2	2020	효자로14번길 22
4211012300111450006	강원도 춘천시 퇴계동	1145-6	1145	0006	(1145-6)	월세	59.74	202003	24	1500	25	2	2020	효자로14번길 22
4211012000108660000	강원도 춘천시 후평동	866	0866	0000	금호빌리지	전세	95.6	202003	3	10500	0	4	1992	후만로 119
4211012000105100012	강원도 춘천시 후평동	510-12	0510	0012	우정연립B동	월세	74.19	202003	3	1000	40	3	1982	춘천로295번길 11-10
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	전세	45.15	202003	8	1300	0	2	1986	솔안길 140
4219011200102250000	강원도 태백시 통동	225	0225	0000	하나연립	월세	45.15	202003	15	200	40	3	1986	솔안길 140
4276034021102970003	강원도 평창군 봉평면 창동리	297-3	0297	0003	봉평타운	월세	68.03	202003	11	1700	35	2	2015	방축동길 14-5
4276036021102000001	강원도 평창군 진부면 하진부리	200-1	0200	0001	대주 에코하우스	전세	59.13	202003	23	7000	0	2	2013	석두산길 30
4276036021102000001	강원도 평창군 진부면 하진부리	200-1	0200	0001	대주 에코하우스	전세	59.13	202003	23	7000	0	2	2013	석두산길 30
4272025024101190029	강원도 홍천군 홍천읍 갈마곡리	119-29	0119	0029	파크빌C	전세	63.4968	202003	2	11500	0	2	2017	공작산로 150-17
