pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000103030001	강원도 강릉시 교동	303-1	0303	0001	이화	전세	56.79	201710	30	7000	0	1	1984	율곡로2968번안길 2
4215011000108280001	강원도 강릉시 교동	828-1	0828	0001	풍원국민주택	전세	58.675	201710	11	6000	0	1	1985	화부산로 93
4215033022106410106	강원도 강릉시 구정면 학산리	641-106	0641	0106	학산로얄빌라	전세	84.75	201710	26	13000	0	2	2015	구정옥봉길 150-9
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	30.59	201710	19	300	30	2	1997	범일로 528
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	전세	37.68	201710	30	1000	0	2	1987	남산초교길 57
4215012100106590001	강원도 강릉시 노암동	659-1	0659	0001	아미	월세	50.91	201710	7	1000	35	1	1991	임영로25번길 9
4215011200101270008	강원도 강릉시 초당동	127-8	0127	0008	한솔빌라2차	월세	129.84	201710	14	1000	90	2	1992	강릉대로587번길 9-6
4215011100110840001	강원도 강릉시 포남동	1084-1	1084	0001	비둘기주택	전세	49.41	201710	23	6000	0	3	1984	가작로303번길 22
4215011100112780029	강원도 강릉시 포남동	1278-29	1278	0029	필하우스	전세	54.288	201710	31	12000	0	2	2017	남강초교2길 25-1
4215011700101950010	강원도 강릉시 회산동	195-10	0195	0010	파인힐1차	전세	55.18	201710	30	16000	0	5	2017	관솔길12번길 14-7
4282025022101860002	강원도 고성군 간성읍 신안리	186-2	0186	0002	신안파크	전세	52.2525	201710	19	8000	0	2	2017	수성로 57
4282025022101860002	강원도 고성군 간성읍 신안리	186-2	0186	0002	신안파크	전세	52.2525	201710	27	10000	0	5	2017	수성로 57
4217011600100980002	강원도 동해시 단봉동	98-2	0098	0002	두정비바빌	전세	72.165	201710	27	12000	0	2	2017	구미택지1길 67
4217011000100050152	강원도 동해시 부곡동	5-152	0005	0152	일정타워빌라	월세	59.7	201710	20	500	38	1	1992	전망대길 26-2
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	96.06	201710	20	1500	28	5	2002	동굴로 147
4217010100111000000	강원도 동해시 천곡동	1100	1100	0000	한움빌리지	전세	123.4568	201710	16	10000	0	1	2003	천곡1길 58
4221010600107790026	강원도 속초시 교동	779-26	0779	0026	아트빌라	월세	79.92	201710	20	7000	9	3	1990	만천1길 73-10
4221010600106350003	강원도 속초시 교동	635-3	0635	0003	제일주택	전세	66.28	201710	21	3500	0	3	1985	번영로43번길 3
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	전세	65.73	201710	13	6000	0	1	1983	번영로67번길 15-1
4221011300106450004	강원도 속초시 장사동	645-4	0645	0004	645-4	월세	71.781	201710	27	10000	30	2	2017	중앙로419번길 33
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201710	11	8000	9	1	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	전세	39.92	201710	19	3500	0	3	1997	중심로 126-9
4283025022102030001	강원도 양양군 양양읍 구교리	203-1	0203	0001	신풍힐타운	전세	84.51	201710	10	11000	0	4	2012	관아길 13-43
4275025024106440014	강원도 영월군 영월읍 덕포리	644-14	0644	0014	부영빌라(가.나동)	월세	28.32	201710	23	300	30	3	1997	덕포하리1길 67
4275025022103770004	강원도 영월군 영월읍 하송리	377-4	0377	0004	금성주택	월세	33.33	201710	2	500	30	4	1996	 3-8
4275025022100520000	강원도 영월군 영월읍 하송리	52	0052	0000	태광주택(다.라동)	전세	84.84	201710	25	5000	0	3	1997	은행나무1길 42
4213010500102880005	강원도 원주시 개운동	288-5	0288	0005	대덕연립	월세	62.22	201710	18	1000	35	1	1985	남원로620번길 2
4213010700106860000	강원도 원주시 단구동	686	0686	0000	보라매	전세	66	201710	10	4000	0	2	1984	단구로 304
4281032022122050000	강원도 인제군 북면 월학리	2205	2205	0000	월학맨션	전세	78.75	201710	25	5000	0	2	2007	냇강효자길 483
4278025622100730001	강원도 철원군 갈말읍 지포리	73-1	0073	0001	동산주택	전세	20.5	201710	17	2000	0	2	1996	명성로149번길 53
4278025328120620024	강원도 철원군 김화읍 청양리	2062-24	2062	0024	영남빌라가동	월세	59.55	201710	11	300	25	3	1993	청양로94번길 4-9
4278025921108580008	강원도 철원군 동송읍 이평리	858-8	0858	0008	우성빌라(C)	월세	45.72	201710	29	300	30	3	1993	이평로101번길 13
4278025921108610160	강원도 철원군 동송읍 이평리	861-160	0861	0160	학산빌라씨동	전세	63.16	201710	9	3200	0	4	1999	이평로111번길 28
4211012200101130013	강원도 춘천시 교동	113-13	0113	0013	청명에코빌	전세	58.274	201710	11	8500	0	5	2012	춘천로223번길 22
4211011700107440000	강원도 춘천시 근화동	744	0744	0000	부강	전세	49.71	201710	22	6000	0	1	1984	영서로 2464
4211039025103130002	강원도 춘천시 동내면 학곡리	313-2	0313	0002	실로암빌라A,B동	전세	73.59	201710	18	8500	0	4	1994	학곡서2길 20
4211010700100150001	강원도 춘천시 옥천동	15-1	0015	0001	동보빌라	월세	85.225	201710	16	500	55	1	1985	옥천길40번길 19
4211010800100690001	강원도 춘천시 조양동	69-1	0069	0001	장운-A동	월세	18.21	201710	16	300	38	5	2013	시청길 18
4211011200101580001	강원도 춘천시 효자동	158-1	0158	0001	건우주택	월세	64.35	201710	12	500	40	3	1984	효제길23번길 10
4211011200101590019	강원도 춘천시 효자동	159-19	0159	0019	삼정주택1,2동	월세	79.976	201710	16	500	40	1	1981	효제길37번길 16-4
4211011200101590019	강원도 춘천시 효자동	159-19	0159	0019	삼정주택1,2동	월세	79.976	201710	27	1000	35	1	1981	효제길37번길 16-4
4211011200107480008	강원도 춘천시 효자동	748-8	0748	0008	선향빌라트	전세	38.91	201710	29	7000	0	4	2013	효평길 31
4211012000108080001	강원도 춘천시 후평동	808-1	0808	0001	4단지(연립)	전세	47.01	201710	24	5500	0	2	1986	대양당길 4
4211012000108660000	강원도 춘천시 후평동	866	0866	0000	금호빌리지	전세	95.6	201710	19	18000	0	3	1992	후만로 119
