pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000109410009	강원도 강릉시 교동	941-9	0941	0009	교동맨션	전세	84.24	201804	26	10000	0	2	1984	원대로8번길 42
4215011600101090001	강원도 강릉시 내곡동	109-1	0109	0001	무지개	전세	57.33	201804	10	1000	0	2	1984	강변로194번길 15
4215012100102670008	강원도 강릉시 노암동	267-8	0267	0008	성덕주택(금모래)	전세	49.14	201804	23	4500	0	1	1983	강변로312번길 3
4215011400101070000	강원도 강릉시 송정동	107	0107	0000	(107-0)	전세	67.22	201804	30	20000	0	2	2017	경강로2506번길 3
4215011400101100042	강원도 강릉시 송정동	110-42	0110	0042	송정	전세	68.39	201804	17	7000	0	2	1980	팔송길18번길 7
4215011400101100081	강원도 강릉시 송정동	110-81	0110	0081	화이트캐슬	전세	63.97	201804	15	16500	0	4	2017	경강로 2531
4215011400101100081	강원도 강릉시 송정동	110-81	0110	0081	화이트캐슬	전세	84.69	201804	25	20000	0	3	2017	경강로 2531
4215037022103530071	강원도 강릉시 연곡면 영진리	353-71	0353	0071	동방 이스트빌(109~111동)	월세	71.12	201804	25	5000	30	5	2015	연주로 162
4215037022103530029	강원도 강릉시 연곡면 영진리	353-29	0353	0029	동방이스트빌(101~103동)	월세	71.12	201804	9	3000	40	2	2016	연주로 162
4215037022103530070	강원도 강릉시 연곡면 영진리	353-70	0353	0070	동방이스트빌(106~108동)	월세	65.495	201804	26	1000	45	2	2015	연주로 162
4215025022110890001	강원도 강릉시 주문진읍 교항리	1089-1	1089	0001	해안연립(18동~21동)	전세	44.46	201804	5	4000	0	2	1982	해안3길 25
4215011100110050020	강원도 강릉시 포남동	1005-20	1005	0020	개미주택	월세	56.76	201804	5	2000	30	3	1984	경강로2234번길 18
4215011100110050359	강원도 강릉시 포남동	1005-359	1005	0359	삼광빌라	월세	54.18	201804	28	1000	40	2	1991	경강로2234번길 19
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201804	12	4500	0	1	1988	강릉대로419번길 54
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	전세	22.52	201804	5	1400	0	1	2018	난설헌로78번길 29-9
4215011100103140001	강원도 강릉시 포남동	314-1	0314	0001	파인빌리지	월세	22.52	201804	9	300	37	3	2018	난설헌로78번길 29-9
4215011700101960013	강원도 강릉시 회산동	196-13	0196	0013	관동타운 202동	월세	17.86	201804	25	300	35	4	2013	관솔길12번길 16
4217010400105210023	강원도 동해시 용정동	521-23	0521	0023	초원파크빌B동	전세	67.06	201804	11	10000	0	5	2017	봉오동길 32-8
4217010100109410000	강원도 동해시 천곡동	941	0941	0000	중앙빌라트	월세	98.69	201804	17	0	41	4	2002	동굴로 147
4221011200102450010	강원도 속초시 설악동	245-10	0245	0010	성수하우징	전세	63	201804	30	8000	0	3	1978	청봉로 227
4221010100102020000	강원도 속초시 영랑동	202	0202	0000	둥지빌라	전세	98.21	201804	17	14000	0	4	2004	영랑로6길 6
4221010100102290031	강원도 속초시 영랑동	229-31	0229	0031	영랑빌라	월세	55.24	201804	4	500	35	3	1995	영랑로2길 13
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201804	4	7000	0	2	1990	청대마을길 5
4280025021101040003	강원도 양구군 양구읍 상리	104-3	0104	0003	교보	월세	39.92	201804	14	2500	10	4	1997	중심로 126-9
4280025021101110037	강원도 양구군 양구읍 상리	111-37	0111	0037	우성5동	월세	57.9	201804	24	3000	25	1	1993	중심로 77-93
4283034038104540001	강원도 양양군 현남면 남애리	454-1	0454	0001	강맥남애빌라	월세	63.12	201804	3	1500	40	4	1992	남애안길 38
4275025024106100000	강원도 영월군 영월읍 덕포리	610	0610	0000	미소가	월세	55.219	201804	2	3288	11	4	2014	덕포하리5길 36-13
4275025024104860064	강원도 영월군 영월읍 덕포리	486-64	0486	0064	한영빌라	전세	43.24	201804	10	3000	0	3	2001	영월로 2085
4213010500102880005	강원도 원주시 개운동	288-5	0288	0005	대덕연립	전세	62.22	201804	14	1500	0	1	1985	남원로620번길 2
4213010500102880005	강원도 원주시 개운동	288-5	0288	0005	대덕연립	전세	62.22	201804	27	6300	0	2	1985	남원로620번길 2
4213010500105550035	강원도 원주시 개운동	555-35	0555	0035	스위트빌	전세	84.96	201804	25	11000	0	2	2005	개운로 90-1
4213011100101070019	강원도 원주시 우산동	107-19	0107	0019	(107-19)	월세	24.07	201804	7	300	35	2	2012	돌터1길 26-5
4213011200109690017	강원도 원주시 태장동	969-17	0969	0017	리안펠리스	전세	58.88	201804	12	5000	0	5	2013	포란재로 26-2
4213011200107480006	강원도 원주시 태장동	748-6	0748	0006	치악하이츠빌라B동	전세	65.85	201804	11	6000	0	4	1998	육판길 14-3
4281032021108390006	강원도 인제군 북면 원통리	839-6	0839	0006	원서빌라	전세	74.8	201804	24	8000	0	1	1997	원통로79번길 3
4277032022104920001	강원도 정선군 남면 무릉리	492-1	0492	0001	(492-1)	전세	41.13	201804	12	4500	0	5	2015	지장천로 34-5
4277025021103710003	강원도 정선군 정선읍 봉양리	371-3	0371	0003	삼우주택	월세	61.74	201804	1	2000	40	1	1984	봉양7길 52
4277025021103710003	강원도 정선군 정선읍 봉양리	371-3	0371	0003	삼우주택	월세	61.74	201804	18	1000	40	1	1984	봉양7길 52
4277025021103000002	강원도 정선군 정선읍 봉양리	300-2	0300	0002	정선빌라(나동)	월세	75.18	201804	23	1000	20	4	1991	비봉안길 37
4278025625111060013	강원도 철원군 갈말읍 문혜리	1106-13	1106	0013	대영맨아트	월세	75.04	201804	1	500	23	4	1995	태봉로 1550-14
4278025622101540000	강원도 철원군 갈말읍 지포리	154	0154	0000	드림하우스	월세	20.88	201804	25	500	30	3	2013	명성로125번길 5
