pnu	시군구	번지	본번	부번	건물명	전월세구분	전용면적	계약연월	계약일	보증금만원	월세만원	층	건축년도	도로명
4215011000108370003	강원도 강릉시 교동	837-3	0837	0003	한전기공사택	월세	49.32	201707	10	1000	45	2	1988	옛강일길38번길 3
4215011600102670000	강원도 강릉시 내곡동	267	0267	0000	기산그린타운	월세	49.57	201707	13	600	40	3	1997	범일로 528
4215011600101350002	강원도 강릉시 내곡동	135-2	0135	0002	해림	전세	37.68	201707	28	3500	0	1	1987	남산초교길 57
4215011400102160001	강원도 강릉시 송정동	216-1	0216	0001	소라A단지	전세	56.34	201707	13	5000	0	3	1986	송정길 15
4215011400101100058	강원도 강릉시 송정동	110-58	0110	0058	송정오벨리스크	전세	67.18	201707	24	18000	0	4	2016	경강로2533번길 3-5
4215011100110050359	강원도 강릉시 포남동	1005-359	1005	0359	삼광빌라	월세	54.18	201707	5	1000	45	2	1991	경강로2234번길 19
4215011100105150000	강원도 강릉시 포남동	515	0515	0000	삼화임대	전세	48.6	201707	1	2000	0	2	1988	강릉대로419번길 54
4215011100110050134	강원도 강릉시 포남동	1005-134	1005	0134	옥포	전세	52.74	201707	12	4800	0	2	1983	용지각길8번길 29
4215011100112780029	강원도 강릉시 포남동	1278-29	1278	0029	필하우스	월세	56.703	201707	28	1000	70	4	2017	남강초교2길 25-1
4215011700101960014	강원도 강릉시 회산동	196-14	0196	0014	관동타운 201동	전세	21.7	201707	1	4500	0	2	2013	관솔길12번길 14
4215011700101950002	강원도 강릉시 회산동	195-2	0195	0002	관동타운101동	전세	24.57	201707	18	6000	0	4	2012	관솔길12번길 14-11
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	18.9	201707	3	5000	0	2	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	24.42	201707	10	6000	0	2	2012	관솔길12번길 14-9
4215011700101950009	강원도 강릉시 회산동	195-9	0195	0009	관동타운102동	전세	20.35	201707	26	5000	0	4	2012	관솔길12번길 14-9
4217010700100470001	강원도 동해시 동회동	47-1	0047	0001	이레타운	월세	40.91	201707	26	500	30	3	2015	효자남1길 20
4217010900101730002	강원도 동해시 쇄운동	173-2	0173	0002	용산빌라	전세	65.67	201707	18	2000	0	1	1985	효자로 572
4217010100109700004	강원도 동해시 천곡동	970-4	0970	0004	천호원룸	월세	28.12	201707	27	1000	25	2	2004	감추1길 34
4223010500100100006	강원도 삼척시 당저동	10-6	0010	0006	두원빌라	전세	48.93	201707	17	3200	0	3	2013	사대1길 35-22
4221010600107990032	강원도 속초시 교동	799-32	0799	0032	거산빌라2차	월세	59.28	201707	7	500	35	1	1993	만리공원길 49
4221010400106250088	강원도 속초시 금호동	625-88	0625	0088	성진주택	전세	65.73	201707	28	4500	0	3	1983	번영로67번길 15-1
4221010200105120053	강원도 속초시 동명동	512-53	0512	0053	중앙	전세	59.34	201707	27	4500	0	2	1985	번영로129번길 29-21
4221010100102290031	강원도 속초시 영랑동	229-31	0229	0031	영랑빌라	월세	71.31	201707	1	500	25	3	1995	영랑로2길 13
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	월세	72.78	201707	21	3250	10	3	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201707	21	8000	0	1	1990	청대마을길 5
4221010800105900001	강원도 속초시 조양동	590-1	0590	0001	설악빌리지	전세	72.78	201707	25	9500	0	2	1990	청대마을길 5
4221010500104860184	강원도 속초시 청학동	486-184	0486	0184	청학(486-184)	전세	84.82	201707	11	5000	0	2	1984	수복로143번길 60
4280025021103810010	강원도 양구군 양구읍 상리	381-10	0381	0010	성광나동	전세	52.17	201707	31	4000	0	1	1989	비봉로 37
4280025021101110037	강원도 양구군 양구읍 상리	111-37	0111	0037	우성5동	월세	57.9	201707	22	1000	30	1	1993	중심로 77-93
4280025021101350030	강원도 양구군 양구읍 상리	135-30	0135	0030	정원	전세	40.37	201707	29	2500	0	2	1989	중심로 41-9
4280025032102320017	강원도 양구군 양구읍 정림리	232-17	0232	0017	정림하이츠빌1동	월세	73.6	201707	18	2000	35	2	2009	박수근로313번길 31-6
4275025022103770006	강원도 영월군 영월읍 하송리	377-6	0377	0006	효성주택	전세	84.14	201707	20	4000	0	1	1994	절무리골길 3-4
4213011000101200002	강원도 원주시 단계동	120-2	0120	0002	삼광빌라	월세	66	201707	12	3000	30	1	1986	원문로137번길 29
4213011000101840001	강원도 원주시 단계동	184-1	0184	0001	선호	전세	65.52	201707	24	7500	0	1	1986	원문로137번길 33
4213025026101930009	강원도 원주시 문막읍 건등리	193-9	0193	0009	청담빌라B동	전세	69.02	201707	27	10000	0	5	2016	원문로 1627-20
4213025022112770037	강원도 원주시 문막읍 동화리	1277-37	1277	0037	스마일빌라 나동	월세	69.92	201707	17	2000	50	2	2016	세오름길 8-16
4213025022112770037	강원도 원주시 문막읍 동화리	1277-37	1277	0037	스마일빌라 나동	월세	69.92	201707	21	1000	60	4	2016	세오름길 8-16
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.99	201707	10	1500	40	4	2014	육판길 20
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.79	201707	12	1500	45	3	2014	육판길 20
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	64.99	201707	12	1500	40	5	2014	육판길 20
4213011200107310004	강원도 원주시 태장동	731-4	0731	0004	현빌리지	월세	65.39	201707	25	2000	20	4	2014	육판길 20
4213038022101310000	강원도 원주시 판부면 서곡리	131	0131	0000	(131-0)	월세	61	201707	6	2500	20	3	2014	내남송길 134
4213010900109020000	강원도 원주시 학성동	902	0902	0000	중앙연립	전세	56.578	201707	4	3000	0	2	1978	송계2길 25
4281032021106850004	강원도 인제군 북면 원통리	685-4	0685	0004	청마빌라가,나동	전세	64.78	201707	13	2500	0	1	1997	금강로17번길 13
4281025022102180005	강원도 인제군 인제읍 남북리	218-5	0218	0005	골든빌라사동	전세	59.95	201707	4	4000	0	3	1990	비봉로30번길 48
4281025024107990032	강원도 인제군 인제읍 덕산리	799-32	0799	0032	라온하이파크	전세	59.31	201707	3	8000	0	3	2012	덕산로 80-1
4281025024107990032	강원도 인제군 인제읍 덕산리	799-32	0799	0032	라온하이파크	전세	59.31	201707	4	7000	0	1	2012	덕산로 80-1
4281025021103160001	강원도 인제군 인제읍 상동리	316-1	0316	0001	극동연립D동	전세	54.06	201707	21	4000	0	1	1985	인제로155번길 12
4278025625112490002	강원도 철원군 갈말읍 문혜리	1249-2	1249	0002	삼성맨션	전세	36.32	201707	28	1300	0	2	1993	궁예로 839-1
4278025921108380012	강원도 철원군 동송읍 이평리	838-12	0838	0012	우리가	전세	21.29	201707	31	3000	0	4	2014	금학로187번안길 15-3
4278031022112160010	강원도 철원군 서면 와수리	1216-10	1216	0010	두루빌	전세	67.36	201707	14	7500	0	3	2012	아리랑로 10
4278031022112160010	강원도 철원군 서면 와수리	1216-10	1216	0010	두루빌	전세	67.36	201707	25	7000	0	5	2012	아리랑로 10
4278025021100830011	강원도 철원군 철원읍 화지리	83-11	0083	0011	이화주택	월세	55.9	201707	31	200	35	3	1995	금학로317번길 28
